% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2507127 +4.933049967e+01 +4.933049967e+01 +9.586049967e+01 +9.586049967e+01 -2.4036e+00 -1.3668e+00 +1.0522e+00 -3.0487e+00 -2.8809e+00 -8.1058e-01 -1.1551e+00 +4.9921e+00 -3.6448e+00 +3.2753e+00 -2.2917e+00 -8.3688e-02 -3.7935e+00 +8.8425e-01 -3.7447e+00 +3.2111e+00 -2.7055e+00 -1.4579e+00 +4.6862e+00 +3.3072e+00
3646877 +4.545160139e+01 +4.545160139e+01 +9.198160139e+01 +9.198160139e+01 -2.9580e+00 -4.0889e+00 +3.9645e+00 -6.2087e-01 -2.6412e+00 +2.2452e+00 -1.4553e+00 -3.7895e-01 -1.8136e+00 -3.7762e-01 -3.5193e+00 +2.6904e+00 -4.1209e+00 -2.8047e+00 -4.1816e+00 -1.2728e+00 +4.2883e+00 +1.4131e+00 +3.1141e+00 -3.2781e-01
4448105 +3.931834663e+01 +3.931834663e+01 +8.584834663e+01 +8.584834663e+01 +2.3473e+00 +4.1095e+00 -3.4799e+00 -1.1654e+00 +8.4729e-01 +2.9291e+00 -4.5087e+00 +4.8182e-01 +7.9319e-01 -4.2917e+00 -3.1893e+00 +3.8569e+00 +9.3462e-01 +4.3454e-01 +2.1784e+00 +9.3765e-01 +2.7638e+00 -4.6749e+00 +3.3099e+00 +1.1087e+00
8800551 +3.783278915e+01 +3.783278915e+01 +8.436278915e+01 +8.436278915e+01 +3.5389e+00 -3.9867e+00 +1.5250e+00 +3.3146e+00 -1.6539e+00 +2.4527e-01 -3.1031e+00 -1.5188e+00 -4.4770e+00 -3.6938e+00 +3.0132e+00 +4.5027e+00 -2.8056e+00 +2.4324e-01 -2.8992e+00 +2.0150e+00 -3.1035e+00 -1.0907e+00 +1.3616e-01 +2.3356e+00
14538324 +3.290916380e+01 +3.290916380e+01 +7.943916380e+01 +7.943916380e+01 +1.7280e+00 +1.0615e+00 -2.2976e+00 -2.6319e+00 +1.5078e+00 +2.2303e+00 -4.7209e+00 +2.0755e+00 -5.4112e-01 -1.8972e+00 -8.5286e-01 +4.4433e+00 +3.3459e+00 -4.2102e-01 +4.7559e+00 +2.9967e+00 +3.9195e+00 -4.9846e+00 +4.6703e+00 -1.9199e+00
29843882 +3.070436105e+01 +3.070436105e+01 +7.723436105e+01 +7.723436105e+01 -3.3850e+00 +2.3255e+00 +2.7657e+00 +3.9884e+00 -4.6503e+00 -4.5002e+00 +1.2021e+00 +3.6926e+00 +2.0700e+00 -5.1570e-01 +2.4944e+00 -2.8165e+00 -2.1066e+00 +1.6065e+00 +3.9683e+00 +3.0410e+00 +4.9978e-01 +2.6992e+00 +1.4540e+00 -1.9550e-01
34715656 +2.863484904e+01 +2.863484904e+01 +7.516484904e+01 +7.516484904e+01 -1.2758e+00 +1.8314e-01 +1.0855e+00 +3.4421e+00 -3.4302e+00 -3.8656e-01 -2.1592e+00 -1.9153e+00 -3.2657e+00 -4.9730e+00 +2.3514e-01 +3.1732e+00 -2.3345e+00 -2.7799e+00 -1.7112e+00 +2.3915e+00 -1.6278e+00 -4.3553e+00 +2.6408e+00 +2.1684e+00
42651642 +2.758158351e+01 +2.758158351e+01 +7.411158351e+01 +7.411158351e+01 -1.8348e+00 +8.3235e-01 +8.1725e-01 -3.3256e+00 -9.1744e-01 -3.5593e+00 -2.6820e+00 +4.9494e+00 +2.4185e+00 +3.7450e+00 -9.9185e-01 +1.7198e+00 -3.4380e-01 -2.2925e+00 -7.7613e-02 +3.1682e+00 -2.7596e+00 -2.9437e+00 -1.1182e-01 -9.7045e-01
55095123 +2.731508006e+01 +2.731508006e+01 +7.384508006e+01 +7.384508006e+01 +5.7321e-01 +3.8186e+00 +1.4560e+00 +2.7449e+00 -3.5968e+00 -3.8060e+00 +6.6342e-01 +2.1142e+00 +3.9928e+00 -3.2873e+00 +4.5900e-02 -3.6048e+00 -3.0963e+00 +3.2289e+00 +3.0000e-01 +3.0271e+00 -7.7402e-01 +4.6499e+00 -3.3734e-01 +8.3604e-01
111657672 +2.297754389e+01 +2.297754389e+01 +6.950754389e+01 +6.950754389e+01 -4.2838e+00 -2.8154e+00 +1.7457e+00 -3.0637e+00 -2.2820e+00 +1.7610e+00 -2.3722e+00 -6.1917e-01 -4.5473e+00 -3.1185e-01 -2.8290e+00 +3.5853e+00 -2.0403e+00 -1.2243e+00 -4.8184e+00 +6.8182e-01 +1.9467e+00 +1.6990e+00 -5.5813e-01 +1.1548e+00
137132598 +2.064945147e+01 +2.064945147e+01 +6.717945147e+01 +6.717945147e+01 -7.3590e-01 +4.0413e+00 +1.8046e+00 +3.5226e+00 -1.9153e+00 -4.2000e+00 -8.1741e-01 +3.4029e-01 +2.4812e+00 -3.3160e+00 -1.9524e-01 -2.6159e-01 -3.4454e+00 +1.9551e+00 +2.0646e+00 +4.3061e+00 +5.6269e-01 +2.2210e+00 +4.4475e+00 +3.6198e+00
% function evaluation | noise-free fitness - Fopt (-4.910300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.444540068e+01 +8.444540068e+01 -4.065845993e+02 -4.065845993e+02 -1.7087e+00 +5.0744e-01 -4.9815e+00 -3.7256e-01 +1.0264e-01 -6.4131e-01 -1.9146e+00 +1.3792e+00 +3.5240e+00 +1.5908e+00 -2.8136e+00 +2.0678e+00 -4.2058e+00 +1.9880e+00 +1.6676e+00 -1.8126e+00 -1.6068e-01 +2.6374e+00 -1.9376e+00 +3.6495e+00
8 +7.528860330e+01 +7.528860330e+01 -4.157413967e+02 -4.157413967e+02 -1.3625e+00 -3.1328e+00 -5.1903e-01 +1.6877e+00 +1.9607e+00 -1.8971e+00 -2.4900e-01 -2.6376e+00 -4.8261e-01 +3.7947e+00 -4.6428e-01 +1.2130e+00 +3.8483e+00 -2.7952e+00 -8.1120e-01 +3.9636e-01 -3.0412e+00 +4.5013e+00 -8.0840e-01 +1.3078e+00
374 +7.318114311e+01 +7.318114311e+01 -4.178488569e+02 -4.178488569e+02 -1.7239e+00 -9.4539e-01 -3.6927e-01 -7.4615e-02 -3.2005e+00 +1.7454e+00 +1.3334e+00 +1.3030e-01 -1.5051e+00 +2.8861e-01 -2.5854e+00 -4.6469e+00 +9.4943e-01 +2.9010e+00 -9.8806e-01 -3.3999e+00 -4.4167e+00 -1.9797e+00 -4.9447e+00 -4.4596e+00
913 +7.220456403e+01 +7.220456403e+01 -4.188254360e+02 -4.188254360e+02 -1.3086e-01 -3.4147e+00 +2.3803e+00 +2.9822e+00 -2.4809e+00 -1.9964e+00 -4.3185e+00 +2.4986e+00 +4.6915e+00 +1.9846e+00 +3.1723e+00 +3.9229e+00 +2.8376e+00 +3.0220e-01 +2.7516e+00 -4.4210e+00 +2.0735e-01 +7.4527e-01 +1.4017e+00 -9.4760e-01
3098 +6.821545060e+01 +6.821545060e+01 -4.228145494e+02 -4.228145494e+02 -1.9929e+00 +2.6952e+00 +4.1348e-01 -1.3474e+00 +2.9444e-01 +2.8550e+00 +3.7927e+00 +4.2982e+00 -1.4838e+00 -3.8719e+00 +1.2449e-02 +3.2829e-02 -4.5048e+00 -1.6860e+00 -4.6885e+00 -1.6304e+00 +4.0389e+00 +1.4913e+00 +3.9196e-01 +2.4620e-01
3247 +6.743475572e+01 +6.743475572e+01 -4.235952443e+02 -4.235952443e+02 -9.2607e-01 +1.4003e+00 +1.9179e+00 -3.5573e-01 -1.5358e+00 -8.5985e-02 +1.4616e+00 +3.8659e+00 +2.9850e+00 -1.9839e+00 -2.6155e+00 -2.6726e+00 +3.4041e+00 +4.7374e+00 +1.6672e+00 +2.0923e+00 -3.2325e+00 +8.9580e-01 -3.9330e+00 -3.5571e+00
32475 +6.435229382e+01 +6.435229382e+01 -4.266777062e+02 -4.266777062e+02 +1.3801e+00 +2.1768e+00 -1.7712e+00 +3.3926e+00 -7.7236e-01 +1.9376e+00 -1.5427e+00 +1.5862e-01 -6.5645e-01 -2.3989e+00 -3.2045e+00 -6.5493e-01 +2.8955e+00 +3.2444e+00 +1.3886e+00 +1.7127e+00 -4.1116e+00 +3.5293e+00 -3.9580e+00 -1.3842e+00
52512 +6.178812809e+01 +6.178812809e+01 -4.292418719e+02 -4.292418719e+02 -2.6809e-01 -8.4745e-01 +1.3107e+00 +2.8220e+00 -3.4884e+00 -7.7846e-01 +1.5384e+00 -1.0654e+00 -2.5381e+00 +4.3822e-01 -3.8156e+00 -1.6097e+00 +3.6652e-02 +2.3504e+00 -2.9998e+00 +1.5893e+00 -4.2575e+00 +3.5975e+00 -1.0679e+00 -1.3123e+00
63061 +5.982115168e+01 +5.982115168e+01 -4.312088483e+02 -4.312088483e+02 -2.0554e+00 +1.2909e+00 -2.4607e+00 +3.0259e-01 -4.1673e+00 +2.0064e+00 -5.6735e-01 -4.6986e+00 -4.1516e+00 +1.4035e+00 +3.9361e+00 +2.5850e+00 +2.4036e+00 -1.6313e+00 +1.4929e+00 +4.6533e+00 +3.9971e+00 +1.3490e+00 +2.5112e+00 +1.2080e+00
66186 +5.607036862e+01 +5.607036862e+01 -4.349596314e+02 -4.349596314e+02 -3.1464e+00 +1.3825e+00 -7.2670e-01 +2.3632e+00 -3.2324e+00 +1.3517e+00 -9.6870e-01 -1.7935e+00 -4.9565e+00 +2.6587e+00 +1.7960e+00 +3.5530e+00 +8.8666e-01 -2.8251e+00 +4.2083e-01 +1.9052e+00 -1.4558e-01 +5.5045e-01 +7.2369e-01 +1.3540e+00
139370 +5.290414302e+01 +5.290414302e+01 -4.381258570e+02 -4.381258570e+02 -3.8248e+00 +1.0457e+00 -1.6442e+00 +2.2832e+00 -3.6818e+00 +4.1151e+00 +1.3130e+00 -3.5652e+00 -2.0370e+00 +4.1653e+00 +2.2432e+00 +4.3019e-01 +3.4298e+00 -4.6282e+00 +4.7176e-01 +4.3623e+00 +3.7267e+00 +7.6633e-01 +4.8349e-01 +3.1719e+00
375789 +5.044983086e+01 +5.044983086e+01 -4.405801691e+02 -4.405801691e+02 -1.7775e+00 +2.1977e+00 -3.1589e+00 +3.7320e+00 -4.8863e+00 +2.6366e+00 +2.1068e+00 -8.0603e-01 -2.4877e+00 +4.8254e-01 +4.0590e+00 +9.7039e-01 +3.3511e+00 -3.5783e+00 +5.6477e-01 +1.4812e+00 +3.0824e+00 +6.8412e-01 +8.0333e-01 +1.1431e+00
501659 +4.829062229e+01 +4.829062229e+01 -4.427393777e+02 -4.427393777e+02 -2.8839e+00 +2.6128e+00 -4.2335e+00 +1.4220e-01 +1.9922e+00 +1.8492e+00 +3.3865e+00 -9.0574e-01 -1.6125e+00 +3.5237e-01 +2.8723e+00 -7.5095e-01 -2.1608e+00 +2.0321e+00 +7.3592e-01 -3.4903e+00 +3.6450e+00 +2.4613e+00 -2.5182e+00 +7.6223e-01
1064611 +4.545559076e+01 +4.545559076e+01 -4.455744092e+02 -4.455744092e+02 -5.1496e-01 -1.5464e+00 -1.5712e-01 -2.8873e+00 -3.2535e+00 +6.2874e-01 +3.7079e+00 +1.2644e+00 +1.8257e+00 -5.4839e-01 -2.8369e+00 -4.6476e+00 +3.8175e+00 +3.3173e+00 -2.0358e+00 +2.4918e+00 -3.7629e+00 +8.8769e-01 -4.7189e+00 -3.1408e+00
1100528 +4.076794781e+01 +4.076794781e+01 -4.502620522e+02 -4.502620522e+02 +2.1773e+00 -2.4827e+00 -1.2525e+00 +3.5085e+00 -3.4591e+00 -2.7901e+00 +1.8079e+00 +2.3525e+00 +1.1127e+00 -1.0265e+00 -3.1958e+00 +1.0024e+00 -1.2889e+00 +4.8131e+00 -1.7700e+00 +4.5194e+00 +4.1869e-01 +1.9359e+00 -3.2964e+00 +2.4809e-01
1105555 +3.178395972e+01 +3.178395972e+01 -4.592460403e+02 -4.592460403e+02 +2.1805e+00 -1.5249e+00 +4.4402e+00 +1.7713e+00 +2.2346e+00 +1.9284e+00 +3.8262e+00 -6.8268e-01 -4.9959e+00 +2.3230e+00 -1.9298e+00 +3.7733e+00 -3.4011e-01 -3.6592e+00 -3.9929e+00 -2.9790e-01 +4.1353e+00 -9.6344e-01 +1.6530e+00 -3.0093e+00
4150462 +2.832604554e+01 +2.832604554e+01 -4.627039545e+02 -4.627039545e+02 -2.9914e+00 +4.2230e+00 -1.2317e+00 -1.0287e+00 +3.1068e+00 -6.2918e-01 +3.4632e+00 -3.2885e+00 -3.2289e+00 -2.0426e+00 +1.0330e+00 -7.5245e-01 +9.0809e-01 +4.7426e+00 +1.6833e+00 -2.2396e+00 +1.5433e+00 +3.8295e+00 -3.2532e+00 +2.1666e+00
6919363 +2.666373041e+01 +2.666373041e+01 -4.643662696e+02 -4.643662696e+02 -4.0179e+00 +3.7794e+00 +5.0647e-01 -7.9992e-01 +1.0691e+00 +1.8881e+00 +9.7878e-01 -2.8460e+00 -3.9649e+00 -1.5420e+00 -1.1795e+00 -5.3987e-01 -1.4572e+00 +3.3870e+00 +1.5371e+00 -4.5913e+00 +9.9810e-01 +1.7847e+00 -2.5346e+00 +1.2283e+00
14074431 +2.478480244e+01 +2.478480244e+01 -4.662451976e+02 -4.662451976e+02 -1.7710e+00 +2.3904e+00 +3.0509e-01 +3.6271e+00 -4.7655e+00 -1.7311e+00 +1.4261e+00 +8.0059e-01 +8.5354e-01 +9.6529e-01 -4.1026e+00 +1.0704e+00 +2.3612e+00 +2.5818e+00 +1.0237e+00 +2.2477e+00 +4.7033e-01 +2.2867e+00 -2.3507e+00 +2.7854e-01
59903805 +2.405976788e+01 +2.405976788e+01 -4.669702321e+02 -4.669702321e+02 -2.9457e+00 -2.0866e-02 +4.6905e-01 +3.7975e+00 -4.5185e+00 -1.1636e+00 +3.2246e+00 -6.3769e-01 -5.4310e-01 +2.3541e-01 -1.5470e+00 +3.1064e+00 +2.4350e+00 +1.5379e+00 +2.7225e-01 +1.5060e+00 -3.6144e+00 +2.8727e+00 -1.8937e+00 +1.2589e+00
62432461 +2.083332210e+01 +2.083332210e+01 -4.701966779e+02 -4.701966779e+02 +6.7155e-01 +4.2833e-01 +1.1007e+00 +1.2621e+00 -3.8370e+00 +1.3780e-01 +3.7694e+00 +8.4971e-01 +2.3780e+00 -7.3707e-01 -4.4895e+00 -2.0785e+00 +3.5442e+00 +4.2721e+00 +1.3586e-01 +2.2690e+00 -1.9356e+00 +1.4211e+00 -2.0029e+00 -1.2243e+00
131212506 +1.953717023e+01 +1.953717023e+01 -4.714928298e+02 -4.714928298e+02 -1.0253e+00 -2.2638e+00 -5.0554e-01 +2.0363e+00 -4.1146e+00 +8.3822e-01 +3.5724e-01 -7.3375e-01 -7.8898e-01 -3.1195e-01 -1.6043e+00 +2.8994e-01 +1.0008e+00 +2.7677e+00 -2.7418e+00 +1.9018e+00 -2.0877e+00 +1.5935e+00 -2.1255e+00 -1.4852e-01
% function evaluation | noise-free fitness - Fopt (-1.930700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.592015295e+01 +8.592015295e+01 -1.071498471e+02 -1.071498471e+02 +3.2842e+00 -6.1701e-01 -3.5976e+00 -6.5782e-01 +4.1782e+00 -3.5212e+00 +3.9454e+00 +2.1101e+00 +2.7948e+00 +2.1198e+00 +6.8126e-01 -1.5232e+00 +3.4174e+00 -1.1842e+00 +1.0212e+00 -1.8025e+00 -4.7398e+00 -4.6362e+00 +1.3281e+00 +2.7963e+00
2 +8.456970537e+01 +8.456970537e+01 -1.085002946e+02 -1.085002946e+02 -2.0769e+00 -2.2545e+00 -3.0919e+00 -3.6982e+00 +2.9782e+00 -4.7320e-01 +5.0433e-01 -5.7715e-01 +3.2494e+00 +1.1805e-01 +1.9031e-01 -3.3923e+00 -2.8623e+00 +1.9850e+00 +3.6740e+00 +4.4235e+00 -1.7012e+00 -3.4433e+00 +7.0896e-01 -3.2693e+00
4 +8.294326298e+01 +8.294326298e+01 -1.101267370e+02 -1.101267370e+02 +4.1876e+00 -1.6258e+00 +4.0779e+00 +1.8644e+00 +2.0156e+00 -4.7359e+00 +1.3346e+00 -2.3209e+00 -1.8993e+00 +3.8859e+00 +2.4747e+00 -1.6844e+00 -4.6237e+00 -2.2369e+00 +7.3494e-01 -4.7547e+00 -1.2431e-01 +3.1932e+00 -1.0201e+00 -7.4302e-01
10 +8.116541277e+01 +8.116541277e+01 -1.119045872e+02 -1.119045872e+02 -8.3460e-01 -2.8718e+00 +2.1540e+00 +4.3321e+00 -8.3295e-02 +7.2592e-01 -3.0276e+00 -2.0200e+00 +3.3322e+00 -2.3053e+00 +1.9659e+00 -4.9128e+00 -2.1438e+00 -1.6303e+00 -2.1786e+00 -3.4127e+00 +3.1360e+00 +4.3137e+00 -4.3098e+00 -3.2816e+00
92 +7.915288323e+01 +7.915288323e+01 -1.139171168e+02 -1.139171168e+02 +3.2192e+00 +4.9135e+00 +4.8400e-01 +1.5034e+00 -2.0725e+00 -2.2977e-01 -3.6910e+00 +1.5577e+00 +3.0925e+00 -2.8338e+00 +1.0983e+00 +4.5132e+00 -7.3631e-01 -2.7446e+00 -2.5468e+00 +4.4189e+00 +1.8864e+00 +1.5223e+00 -3.8338e+00 -2.9343e+00
97 +7.596965190e+01 +7.596965190e+01 -1.171003481e+02 -1.171003481e+02 +4.0693e+00 +2.3057e+00 -1.2319e+00 +6.4010e-01 -2.2257e+00 +3.5686e+00 -3.8294e+00 -8.9432e-01 -3.7353e+00 -1.6784e+00 +4.3396e+00 -2.6021e+00 +3.1793e+00 -2.5813e+00 +1.7502e-01 +1.2332e-01 +2.5982e+00 +1.8008e+00 +1.5136e+00 +5.2668e-01
223 +7.493343407e+01 +7.493343407e+01 -1.181365659e+02 -1.181365659e+02 -4.4144e+00 +2.1572e-01 -6.4918e-01 -1.4563e+00 +2.6209e+00 +6.9581e-01 -4.9676e+00 -4.2486e+00 +3.2834e-01 -3.0567e+00 -6.6686e-01 -3.3701e+00 -1.1506e-01 +4.0106e+00 +4.7219e+00 -4.0402e+00 -1.2217e+00 -2.5090e-01 -2.7618e+00 +2.4200e+00
667 +7.305584825e+01 +7.305584825e+01 -1.200141517e+02 -1.200141517e+02 -4.4792e+00 +2.5471e+00 +2.1019e+00 +4.1123e+00 +4.1526e+00 -3.3565e+00 -1.7117e+00 -6.5497e-01 -4.7509e+00 -1.4930e+00 -2.8728e+00 +3.6181e+00 +1.0565e+00 +1.6395e+00 -3.1757e+00 -4.1891e+00 -4.1639e+00 -4.1692e-01 -3.3365e+00 -4.4408e+00
730 +7.119191708e+01 +7.119191708e+01 -1.218780829e+02 -1.218780829e+02 +3.6840e+00 -3.5794e+00 +4.0869e+00 +2.9998e+00 -3.6196e-01 -3.7944e+00 +1.6597e-01 +1.2144e-01 +3.2946e+00 +4.3017e+00 -2.5631e+00 -3.4099e+00 +3.4043e+00 +1.5370e-01 +3.8284e+00 -2.5644e+00 -4.0414e+00 +4.7741e+00 -1.0564e+00 -2.6662e+00
2971 +6.927836431e+01 +6.927836431e+01 -1.237916357e+02 -1.237916357e+02 +3.5215e+00 +1.1788e+00 -2.9747e+00 -1.3985e+00 +3.1436e+00 +1.7952e+00 -3.9420e+00 +3.1969e+00 +1.5241e+00 -1.8585e+00 +3.3863e+00 -1.8194e+00 +1.2934e+00 -4.6079e+00 +2.3116e+00 +2.4226e+00 -4.0112e+00 +3.6871e+00 +8.5093e-01 +4.9033e+00
3281 +6.760519757e+01 +6.760519757e+01 -1.254648024e+02 -1.254648024e+02 +1.5135e+00 -3.2641e+00 -1.9834e+00 -7.1636e-01 -3.8193e+00 -3.1132e+00 -2.2587e+00 -1.7677e+00 +1.9336e+00 -1.5457e+00 +4.5017e+00 +1.1496e+00 -1.9195e+00 +3.6904e+00 +6.2721e-01 -3.5639e-01 +2.0130e+00 -3.6207e+00 +1.7528e+00 +2.6789e+00
11979 +6.478567892e+01 +6.478567892e+01 -1.282843211e+02 -1.282843211e+02 -2.1475e+00 +9.4242e-01 +1.0267e+00 -4.3701e+00 +2.0290e+00 -6.6897e-01 -1.4926e-01 +3.3864e+00 -4.8920e+00 +3.7183e+00 -3.6392e+00 +2.7001e-01 -3.3684e+00 +8.5673e-01 -3.3921e+00 -3.0659e+00 -1.4238e+00 +3.8037e+00 +3.3654e+00 -5.1546e-01
16350 +6.245066521e+01 +6.245066521e+01 -1.306193348e+02 -1.306193348e+02 +3.5768e+00 -1.8472e+00 +1.8159e+00 +3.2038e+00 -1.4468e+00 -3.3371e+00 -5.3593e-01 -2.3617e+00 +3.6334e+00 +4.2136e+00 -1.5903e-01 +9.9062e-01 +1.0535e-01 -2.0409e+00 +4.3467e+00 -3.0221e+00 -2.9188e+00 -1.2956e+00 -2.5451e-01 -2.2771e+00
60056 +5.704940666e+01 +5.704940666e+01 -1.360205933e+02 -1.360205933e+02 +2.5746e+00 -2.7408e+00 -2.2478e+00 +1.2462e+00 +4.8065e+00 +1.3323e+00 +3.3360e+00 -3.8373e+00 -3.1766e+00 -8.0465e-01 -2.3458e+00 +3.6675e+00 -3.9526e-01 -1.7286e-01 -8.6705e-01 +8.9784e-01 +1.5715e+00 +1.4043e+00 +2.1697e+00 -2.7523e+00
106307 +5.156744297e+01 +5.156744297e+01 -1.415025570e+02 -1.415025570e+02 +2.5348e+00 -7.4568e-01 -4.7703e+00 -1.6283e+00 -1.6887e+00 -2.0211e+00 -3.7598e+00 -3.1198e+00 +3.0584e+00 -7.1263e-01 +3.9101e+00 -1.6424e+00 -2.0201e+00 +9.7541e-01 -7.5340e-01 +8.5793e-01 +1.2589e-02 -2.9022e+00 +1.0666e-01 +4.3590e+00
126348 +4.657763629e+01 +4.657763629e+01 -1.464923637e+02 -1.464923637e+02 +3.9331e+00 -4.3860e+00 +1.8986e+00 +1.8018e+00 +1.4119e+00 -8.9396e-01 -2.9638e+00 -2.0143e+00 +9.2056e-01 +4.9062e+00 -9.8175e-01 +5.0471e-01 +3.1067e+00 -2.7848e+00 +4.1445e+00 -1.3323e+00 -1.0343e+00 +2.7933e+00 -2.4825e-01 -1.8645e+00
422483 +3.662817105e+01 +3.662817105e+01 -1.564418290e+02 -1.564418290e+02 +7.6183e-01 -1.3905e+00 -5.0420e-01 +1.0691e-01 +2.5039e+00 +1.3333e+00 -5.3926e-01 +4.7025e+00 +3.4305e+00 -3.3568e+00 -2.7839e+00 -1.2137e+00 +3.3832e+00 +2.2975e+00 +3.3150e-01 -1.3521e+00 -3.2938e+00 +2.6267e+00 +4.8784e+00 +3.5260e+00
2384687 +2.761982619e+01 +2.761982619e+01 -1.654501738e+02 -1.654501738e+02 -3.9385e+00 -2.5653e+00 -2.9130e+00 +4.0084e+00 +3.3384e-02 +3.9223e-01 +3.5973e+00 +2.3154e+00 -1.6329e+00 -2.8898e+00 -4.1063e-01 -2.2013e+00 -8.2795e-01 +7.5907e-01 +4.5283e+00 +2.8146e+00 -5.2615e-01 -2.8287e+00 -1.1922e+00 -1.3677e+00
2478538 +2.677087567e+01 +2.677087567e+01 -1.662991243e+02 -1.662991243e+02 -2.2052e+00 -1.2089e+00 -1.7403e+00 +4.6068e+00 -2.2876e+00 +3.3800e+00 -3.3200e-01 +3.5912e+00 -1.5893e+00 -3.5867e+00 -2.6827e+00 +3.1197e-01 -1.0622e+00 +2.9853e+00 +2.7682e+00 +1.6094e+00 -1.7944e+00 -3.9498e+00 -4.6977e+00 +2.2969e+00
11132395 +2.335317479e+01 +2.335317479e+01 -1.697168252e+02 -1.697168252e+02 +2.8960e+00 -3.3240e+00 -1.8640e+00 -4.2780e-01 +3.5549e+00 -6.9678e-01 -5.1253e-02 -4.7847e+00 -1.4443e+00 -6.4395e-02 -2.6701e+00 +4.1035e+00 -2.9064e-02 -3.3928e+00 -1.9753e+00 -3.2696e+00 +2.6387e+00 -9.2088e-01 +3.0453e+00 -4.3188e+00
57969746 +2.056091843e+01 +2.056091843e+01 -1.725090816e+02 -1.725090816e+02 -3.1995e+00 +4.3748e+00 -1.8454e+00 +1.0625e+00 -2.4793e+00 -3.8032e+00 -3.8338e+00 +3.4799e+00 +4.7683e+00 -2.6686e+00 +1.8074e+00 +4.0672e+00 +2.1353e+00 +3.9271e+00 +5.4273e-01 -1.2293e+00 -2.8695e+00 -4.7243e+00 -5.5130e-01 -8.0659e-01
% function evaluation | noise-free fitness - Fopt (-9.968000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.323715862e+01 +8.323715862e+01 -1.644284138e+01 -1.644284138e+01 +1.6028e+00 -3.5254e+00 +8.1175e-01 -1.3293e+00 +2.5684e+00 -2.6252e+00 -1.4127e+00 +3.9288e+00 -2.7912e+00 +2.7664e+00 -2.7293e+00 -6.3757e-01 +1.4032e+00 +4.7801e+00 -1.5391e+00 -5.0750e-01 +2.4838e+00 +1.1852e+00 +1.7738e+00 +1.8685e+00
20 +8.010082349e+01 +8.010082349e+01 -1.957917651e+01 -1.957917651e+01 +2.6610e+00 -2.2640e+00 +2.1058e+00 +4.1078e+00 -3.1138e+00 +3.2000e+00 -3.3388e+00 -4.1173e+00 +1.8876e+00 +2.0229e-02 +2.5646e+00 +6.6454e-01 -9.4828e-01 +2.2397e+00 -2.1504e+00 -2.7836e+00 -1.6021e+00 -2.4299e+00 +3.9897e-01 -1.3456e+00
54 +7.891369573e+01 +7.891369573e+01 -2.076630427e+01 -2.076630427e+01 -2.7463e+00 +3.6349e+00 +3.0441e+00 +2.9092e+00 +2.3595e+00 +6.0900e-01 +7.4513e-02 +4.5919e+00 -1.3473e-01 -1.0034e+00 -3.0616e+00 -5.9481e-01 -9.4203e-01 -4.4377e+00 -3.3691e+00 +2.7729e+00 +1.1302e-01 +3.0337e+00 +7.7883e-01 +3.6859e+00
71 +7.735321221e+01 +7.735321221e+01 -2.232678779e+01 -2.232678779e+01 -1.2387e+00 +1.7017e+00 -7.8985e-01 +3.4810e+00 +1.3852e+00 -3.0062e+00 +4.3278e+00 +4.2795e-01 +2.3758e+00 +9.7491e-01 +8.6059e-01 -1.4042e+00 +3.0783e+00 -3.8100e+00 +1.2620e+00 +1.6985e+00 -1.1276e+00 +1.5013e+00 -1.6527e+00 +3.7859e+00
72 +7.563143224e+01 +7.563143224e+01 -2.404856776e+01 -2.404856776e+01 +1.1251e+00 -3.3456e+00 +6.7296e-01 +4.5125e-01 +1.5927e+00 +6.0601e-01 -3.2127e+00 -1.1155e+00 +1.7768e+00 +8.8987e-01 +3.4257e+00 +3.5537e+00 +4.5449e+00 +8.9912e-01 +1.9169e+00 +4.8445e+00 -2.8300e+00 +1.3423e+00 -2.0096e+00 -1.7800e+00
87 +7.260698083e+01 +7.260698083e+01 -2.707301917e+01 -2.707301917e+01 +5.8854e-01 -8.2448e-02 +1.4233e-02 +4.1609e+00 +1.8397e+00 +3.7775e-02 +2.7992e+00 +3.3727e+00 -2.8433e-01 -1.4004e+00 -3.1074e-01 -4.2062e+00 +2.5853e+00 -2.4749e+00 +3.1479e+00 +4.4589e+00 -1.6203e+00 -9.1000e-01 +4.1179e-01 +2.1044e+00
197 +6.804942851e+01 +6.804942851e+01 -3.163057149e+01 -3.163057149e+01 -4.6903e+00 +6.3785e-02 -4.7043e+00 +7.7009e-01 +1.3673e+00 +2.4418e+00 -1.2145e+00 +3.8775e-01 +5.1622e-01 +2.6336e+00 -1.4113e+00 +7.5143e-01 -3.3558e-01 +1.8016e+00 -2.6465e+00 -2.8160e+00 +1.4381e+00 +1.0730e+00 +2.4533e+00 -2.8001e+00
