% function evaluation | noise-free fitness - Fopt (7.135000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
100337 +1.754772745e+01 +1.754772745e+01 +8.624772745e+01 +8.624772745e+01 +6.6125e-01 +1.1166e+00 +3.4707e-01 +4.3680e+00 +2.7198e+00 -3.8919e+00 +3.5697e-01 -3.4868e+00 +6.9338e-01 +1.0906e+00 +1.0570e+00 -4.3577e+00 -3.6785e+00 +1.4550e+00 -3.7510e+00 +3.8353e+00 -1.9130e+00 +4.5008e+00 +3.2766e+00 +2.0080e+00
104384 +1.645323467e+01 +1.645323467e+01 +8.515323467e+01 +8.515323467e+01 +3.5470e+00 +3.3312e+00 +1.2340e+00 +2.9727e+00 -1.1979e+00 +1.8700e+00 +2.5181e+00 +2.6166e+00 +4.5093e+00 -1.4778e+00 -3.9639e-01 -3.7667e+00 -8.3791e-01 -3.4861e+00 +3.4610e-01 +4.6164e+00 +7.3758e-01 +2.5541e-02 -2.3384e+00 +1.5048e+00
311910 +1.385721450e+01 +1.385721450e+01 +8.255721450e+01 +8.255721450e+01 -1.0779e+00 +7.8410e-01 -3.1708e+00 -6.2626e-01 +3.5409e+00 -7.7508e-01 -2.8376e-01 +4.4884e+00 -3.5911e+00 +3.7438e+00 +3.8320e+00 -6.6682e-01 -8.6403e-01 -4.0002e+00 +1.3524e+00 -1.3570e+00 +2.9858e+00 -2.6489e+00 +4.5722e+00 -3.4145e+00
6745228 +1.282838648e+01 +1.282838648e+01 +8.152838648e+01 +8.152838648e+01 -3.8854e+00 +4.9942e+00 -2.6875e+00 -1.3021e+00 +3.2092e-01 -1.4996e+00 -1.6268e+00 -1.5617e+00 +3.8831e+00 -2.6202e+00 -2.3995e+00 -4.0236e+00 -4.9317e+00 +2.9865e+00 +4.0631e+00 -1.6623e+00 +1.6108e+00 +2.0348e+00 -4.8720e+00 -2.3328e+00
7897453 +9.502513272e+00 +9.502513272e+00 +7.820251327e+01 +7.820251327e+01 -4.9534e+00 -2.8325e+00 -4.8830e+00 +3.5877e+00 +4.9319e+00 +3.6037e+00 +3.9140e+00 +1.3067e+00 -6.7932e-01 +3.1235e+00 +1.2643e+00 -2.5661e+00 +3.3585e+00 +3.1539e+00 +3.6595e+00 -3.2014e+00 -3.4815e-01 +3.4984e+00 +4.5506e+00 -4.1862e+00
% function evaluation | noise-free fitness - Fopt (-7.740000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.990515989e+01 +7.990515989e+01 +7.216515989e+01 +7.216515989e+01 -3.4637e+00 +8.1669e-01 +4.6288e+00 +3.3693e+00 -1.4787e+00 +1.9310e+00 -2.8125e+00 +1.4146e-01 -2.4543e+00 -3.1156e+00 -2.1471e+00 -2.4449e+00 +2.9039e+00 -2.4687e+00 +3.9656e+00 +4.9807e+00 -1.8705e+00 -3.8079e+00 -4.5800e+00 +6.3726e-01
3 +6.726360302e+01 +6.726360302e+01 +5.952360302e+01 +5.952360302e+01 +4.0812e+00 -2.3133e+00 +1.0241e+00 +1.1627e+00 -4.6901e+00 -2.6267e+00 +3.4786e+00 +3.0166e+00 -7.2787e-01 +1.0273e+00 -1.2526e+00 -3.2496e+00 +2.9911e+00 -4.6708e+00 -3.6902e+00 -2.1532e+00 -3.5124e+00 -2.7443e+00 +4.6804e+00 +1.0534e+00
6 +6.344999269e+01 +6.344999269e+01 +5.570999269e+01 +5.570999269e+01 +4.8053e+00 +3.5149e+00 +6.6735e-01 +3.8566e+00 +4.2727e-01 -4.4563e+00 -3.7312e+00 +1.6597e-01 +4.2028e+00 -3.5758e+00 -4.6661e+00 +1.2101e+00 +1.0674e+00 +1.9683e+00 +1.9303e+00 +3.0466e+00 +1.8822e+00 +1.6209e+00 -2.7233e+00 -6.6641e-01
7 +3.381606277e+01 +3.381606277e+01 +2.607606277e+01 +2.607606277e+01 -4.6856e+00 +4.9347e+00 +4.3974e+00 -4.3284e+00 +9.9226e-01 -5.4998e-01 +2.8624e+00 -2.4660e+00 +8.0108e-01 +3.6666e+00 -6.8999e-01 -4.5988e+00 -3.9267e+00 -4.8670e+00 +3.1238e+00 -1.6986e+00 +4.5515e+00 +4.1063e+00 +5.8154e-01 -1.2645e+00
768 +3.155401951e+01 +3.155401951e+01 +2.381401951e+01 +2.381401951e+01 +1.3384e+00 +1.4586e+00 +2.7147e+00 -3.2752e+00 +9.9607e-01 +1.5312e+00 -4.7873e+00 +6.2709e-01 +2.1694e+00 -3.3450e+00 +3.8544e+00 -4.4485e+00 -1.7904e+00 +1.4223e+00 +1.4376e+00 -4.0901e+00 +1.9428e+00 -1.8346e+00 -3.4322e+00 -6.9817e-01
886 +3.007611353e+01 +3.007611353e+01 +2.233611353e+01 +2.233611353e+01 -3.5972e+00 -7.1382e-01 +6.8546e-01 +2.7779e+00 -2.4527e+00 -1.2245e-02 -1.0643e+00 +1.5687e+00 +1.1875e+00 -4.9959e+00 -4.4885e+00 +3.5826e+00 -2.6661e+00 -3.3255e+00 -1.9736e+00 +4.6657e+00 -3.6443e+00 -3.4024e+00 -3.8282e+00 +1.8907e+00
2508 +2.514324832e+01 +2.514324832e+01 +1.740324832e+01 +1.740324832e+01 -2.6428e+00 -2.8430e+00 +4.5251e+00 +1.8284e+00 -2.0588e+00 +4.4571e+00 -5.0454e-01 -1.9235e+00 -4.0078e-02 +1.4589e+00 -3.5489e+00 +1.3027e-01 +2.2721e+00 +4.9734e+00 +2.7288e+00 -4.8976e+00 -5.5570e-01 +3.3439e+00 +2.2315e+00 -3.6135e+00
12424 +1.939149219e+01 +1.939149219e+01 +1.165149219e+01 +1.165149219e+01 -3.5023e+00 -2.5341e+00 -5.9194e-01 +4.9186e+00 -1.6832e+00 -1.2543e+00 -2.3705e+00 +4.0729e-01 +2.4509e+00 +4.6585e+00 +4.2436e+00 -4.6331e-01 -3.0670e+00 -2.6003e+00 +3.1478e+00 -3.4862e+00 +1.0657e+00 +4.7662e+00 -6.7878e-01 +4.7269e+00
42882 +1.873942450e+01 +1.873942450e+01 +1.099942450e+01 +1.099942450e+01 +2.4889e+00 +1.6925e+00 +1.4720e+00 -3.4097e+00 -1.9100e+00 -4.1358e+00 +1.5177e+00 -3.1220e+00 -2.7652e+00 -4.5247e+00 +1.0482e+00 -3.4536e+00 -2.2038e+00 -6.6112e-01 +1.0453e+00 +4.0865e+00 -3.3595e+00 -4.3543e+00 +3.3452e+00 +9.0511e-01
181130 +1.401444861e+01 +1.401444861e+01 +6.274448612e+00 +6.274448612e+00 +4.1337e+00 -1.3492e+00 -1.1839e+00 -7.3143e-03 -9.7377e-01 +4.5756e+00 +2.8136e+00 -1.0575e+00 +4.7588e-01 +1.5536e+00 +3.8292e+00 -4.8665e+00 -6.2032e-01 +2.1824e+00 +4.8682e+00 +2.7492e+00 +1.4971e+00 -1.0015e+00 -3.2577e+00 +3.0693e+00
1583146 +1.280123735e+01 +1.280123735e+01 +5.061237345e+00 +5.061237345e+00 +5.2450e-02 -3.6981e+00 +2.4813e+00 +1.4668e-01 -2.0619e+00 -3.1834e+00 -2.1720e+00 -3.3703e-01 -3.6697e+00 +2.8252e+00 -2.6234e-03 -2.1373e+00 -2.5582e+00 +8.0244e-01 +1.0484e+00 -3.3870e-01 -4.8889e+00 -1.7059e+00 +3.2699e+00 -4.7284e+00
4583952 +1.256870119e+01 +1.256870119e+01 +4.828701188e+00 +4.828701188e+00 -2.0520e+00 -2.3212e+00 +2.3561e+00 +2.6936e+00 +3.5687e+00 +4.1152e+00 +6.1035e-01 -8.1800e-01 +1.1687e+00 -4.8501e+00 +3.2525e+00 -2.1847e+00 -3.4787e+00 +1.9135e-01 +1.3147e+00 -2.0856e+00 -4.6602e+00 -2.7187e+00 +1.0794e+00 +2.8157e+00
19268070 +1.210005603e+01 +1.210005603e+01 +4.360056034e+00 +4.360056034e+00 -4.5249e+00 -3.1844e+00 -3.5414e+00 +9.4639e-01 -4.2267e+00 -4.7289e+00 +3.6966e+00 -2.3815e-01 -4.0083e+00 -1.7256e+00 +8.1327e-01 +3.8955e+00 +8.2442e-01 -3.5676e+00 +4.0978e+00 +7.0557e-01 +1.4755e-02 -7.3101e-01 -1.3142e+00 -2.0493e-01
24581970 +1.123461230e+01 +1.123461230e+01 +3.494612298e+00 +3.494612298e+00 -1.2216e-01 +3.1887e+00 -3.3333e+00 +1.2167e+00 -5.4354e-01 -1.8687e+00 +4.7353e+00 -6.4880e-01 -2.5190e+00 +4.1548e+00 -1.8983e+00 +4.8525e-01 -2.5811e+00 +4.2751e+00 +3.3695e+00 +2.1540e+00 +2.6401e+00 +3.1807e+00 -4.6830e+00 -9.7988e-01
45202150 +1.025820757e+01 +1.025820757e+01 +2.518207572e+00 +2.518207572e+00 -4.1550e+00 -3.7712e+00 +4.9424e+00 -4.2038e+00 -7.4869e-01 +9.4137e-01 -1.6593e+00 -4.5872e+00 -2.3562e+00 +4.0394e+00 -4.0795e+00 +4.2114e+00 -3.4772e+00 +4.0692e+00 +2.3426e+00 +3.9105e+00 -4.0579e+00 -7.8230e-01 -2.7725e+00 -3.7858e+00
168561611 +9.857135239e+00 +9.857135239e+00 +2.117135239e+00 +2.117135239e+00 +3.4981e+00 +1.9082e+00 +7.3722e-01 +1.2975e+00 +3.9084e+00 +1.9693e+00 +2.6558e+00 +3.2104e+00 +1.9241e+00 +2.9539e+00 -3.5225e+00 +4.6830e+00 +5.2282e-01 -4.9643e+00 -1.8383e+00 +8.4832e-01 +2.4631e+00 +2.1868e+00 -4.4785e+00 -1.8280e+00
% function evaluation | noise-free fitness - Fopt (-2.193300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.739633955e+01 +6.739633955e+01 -1.519336604e+02 -1.519336604e+02 -2.0218e+00 +3.6869e+00 +8.9794e-01 +3.2384e+00 +1.1098e+00 -2.9977e-01 +3.1242e+00 -1.9775e+00 -4.0807e+00 +2.3650e+00 -4.7360e-01 +4.6117e+00 +2.0981e+00 +4.1347e+00 -1.0698e+00 -8.4201e-01 +2.4840e+00 -9.4884e-01 +3.1819e+00 +1.7875e+00
5 +4.596867257e+01 +4.596867257e+01 -1.733613274e+02 -1.733613274e+02 +4.0347e+00 +4.9879e+00 +2.8663e+00 +2.4671e+00 +2.9990e+00 -1.1415e+00 -2.9530e-01 +1.4936e+00 -2.1728e+00 +1.0189e+00 -4.3150e+00 -2.4921e+00 -2.7150e+00 -1.1261e+00 +3.5739e+00 -1.1418e-01 +4.0341e+00 +4.3421e-01 -8.7385e-01 -4.5111e+00
7 +4.548892912e+01 +4.548892912e+01 -1.738410709e+02 -1.738410709e+02 +4.6355e+00 +1.5849e+00 -2.2651e+00 +4.1857e+00 +2.9137e-01 +1.8154e+00 -3.8569e+00 +4.9415e+00 -4.8633e+00 +1.9372e-01 +2.4111e+00 +3.6675e+00 +1.1315e-01 -6.0577e-01 +1.1008e+00 +2.0255e+00 -1.6207e+00 +1.4984e-01 -4.2467e+00 -1.6307e+00
341 +4.022023871e+01 +4.022023871e+01 -1.791097613e+02 -1.791097613e+02 -8.4144e-01 +4.2860e+00 -1.6159e+00 -4.0824e+00 +8.8916e-01 +4.3718e+00 -2.8500e+00 -4.3964e+00 +3.7802e+00 -1.0381e+00 -2.2572e+00 -2.2351e-03 +1.5990e+00 -3.8807e+00 -4.7152e+00 -2.8882e+00 -3.7536e+00 -3.0544e+00 -4.5117e-01 +2.5743e+00
445 +3.507946353e+01 +3.507946353e+01 -1.842505365e+02 -1.842505365e+02 -4.7392e+00 -1.4525e+00 -3.9083e+00 -2.7492e+00 +1.9785e+00 +2.3292e+00 +6.0029e-01 +4.6516e+00 -3.9542e-01 -1.7790e+00 +4.2245e+00 +1.4839e+00 -4.7386e+00 -1.8594e-01 -3.1759e+00 -9.1488e-01 -3.3968e+00 +3.3757e-01 -6.6245e-01 -2.6330e+00
641 +3.189063604e+01 +3.189063604e+01 -1.874393640e+02 -1.874393640e+02 -2.9736e-01 -4.6518e+00 -4.7539e+00 +2.1902e+00 +3.9701e+00 -4.3379e+00 +2.8178e+00 -5.9318e-01 +4.5306e+00 +8.6419e-02 +2.1309e+00 -7.4613e-01 -3.7657e+00 -1.5922e+00 -9.8734e-01 +1.3469e+00 -1.1399e+00 -3.7075e-01 +3.1123e-01 -6.7271e-02
868 +2.997126546e+01 +2.997126546e+01 -1.893587345e+02 -1.893587345e+02 -2.8163e+00 +2.3547e+00 +1.4266e+00 +3.4449e+00 +1.9030e+00 -4.6675e+00 -1.6537e+00 -2.5480e+00 -2.2874e-01 +3.1301e+00 -3.2852e+00 -4.1286e+00 +3.5668e+00 +3.1368e+00 -3.3353e-01 +2.4080e+00 +9.7927e-01 -7.2770e-02 -1.2788e+00 +1.6535e+00
1253 +2.843312750e+01 +2.843312750e+01 -1.908968725e+02 -1.908968725e+02 -2.3611e+00 +2.0859e+00 +2.7896e+00 -9.9549e-01 -3.4745e+00 -1.2919e+00 +4.6328e+00 -1.2754e+00 -2.6437e+00 -6.4828e-01 -3.9497e+00 +1.6107e+00 +3.5667e+00 +2.2835e+00 +6.4689e-02 -4.9129e+00 -1.6263e+00 +2.1159e+00 -4.6513e+00 -4.9958e+00
1260 +2.727877849e+01 +2.727877849e+01 -1.920512215e+02 -1.920512215e+02 +6.6171e-01 -1.9153e+00 +1.6437e+00 +4.7227e+00 -4.3434e+00 +8.4572e-01 +2.1376e+00 +1.4073e+00 -7.0902e-01 +2.3201e+00 +2.8330e+00 -4.8755e+00 -2.0934e+00 -4.0031e+00 -2.6462e+00 -4.2622e+00 +8.8466e-01 -1.0769e+00 +6.1175e-01 -6.6782e-01
3283 +2.633171435e+01 +2.633171435e+01 -1.929982857e+02 -1.929982857e+02 +4.1079e+00 +1.2948e+00 -4.5183e+00 -2.5571e+00 +1.1326e+00 -2.8123e-01 -4.5868e+00 +1.1130e+00 -3.4520e+00 -2.2537e+00 +2.1845e+00 -4.3561e+00 +4.3513e+00 -2.7442e+00 -4.0728e+00 -3.4547e+00 -9.2545e-01 -3.3033e+00 -2.2901e+00 -1.0571e-01
4128 +2.522994823e+01 +2.522994823e+01 -1.941000518e+02 -1.941000518e+02 -4.9146e+00 -4.3453e+00 -4.7773e+00 +6.2664e-02 +3.4711e+00 -1.1988e+00 -4.1623e+00 -2.2009e+00 -1.5444e+00 -1.7695e+00 +2.3945e+00 -1.7817e+00 -6.8714e-01 -2.6838e+00 -1.8812e+00 -7.3756e-02 -2.7844e+00 +1.6194e+00 +4.8300e+00 +1.1505e+00
9617 +2.359742103e+01 +2.359742103e+01 -1.957325790e+02 -1.957325790e+02 +1.6373e+00 -3.6393e+00 -4.3461e+00 -3.3756e+00 -1.3169e+00 +2.7200e-01 -4.6507e+00 +3.6237e+00 -2.6181e+00 -5.7138e-01 -4.0178e+00 -1.8283e+00 -1.0401e+00 +4.9011e+00 -4.8071e-01 +1.5299e-01 +3.7809e+00 +4.6758e+00 +2.5983e+00 -2.6400e+00
17200 +2.208746118e+01 +2.208746118e+01 -1.972425388e+02 -1.972425388e+02 -4.7573e+00 +4.4993e+00 +6.5969e-02 +2.6925e+00 +6.6869e-01 +4.3960e+00 -1.4261e+00 +2.8858e+00 +1.5008e-01 +1.8785e+00 +2.5097e+00 +3.4016e+00 -3.6944e+00 +1.0648e+00 -7.9399e-01 +1.7491e-01 -2.9050e-01 -4.2854e+00 +1.0723e+00 -4.2787e+00
35853 +2.165148321e+01 +2.165148321e+01 -1.976785168e+02 -1.976785168e+02 +2.5616e+00 -1.0666e-02 -4.2378e-01 +3.3151e+00 -3.0849e+00 -4.1295e+00 +3.8202e+00 +1.1990e+00 +2.4884e+00 -3.4718e+00 -3.6934e+00 -4.6400e+00 -1.8629e+00 -3.2518e+00 +3.7891e+00 +1.3731e+00 +4.9062e+00 +3.7402e+00 +9.7948e-01 -4.2018e+00
35901 +1.664545988e+01 +1.664545988e+01 -2.026845401e+02 -2.026845401e+02 +4.6013e+00 +5.0489e-01 +1.6877e+00 +9.1992e-01 -3.5047e+00 -9.2262e-01 -1.4503e+00 +2.4705e+00 -4.0203e+00 +4.1122e+00 -5.1500e-01 +4.2389e+00 +2.6770e+00 +5.4532e-01 -3.9881e+00 -4.1628e+00 -3.2212e+00 -4.5706e+00 +3.2517e+00 +1.7154e+00
146057 +1.597574251e+01 +1.597574251e+01 -2.033542575e+02 -2.033542575e+02 +9.0283e-01 -1.1861e+00 -3.6186e+00 +3.9342e+00 -3.8787e+00 -4.5476e+00 -3.3951e+00 +2.9428e+00 -1.9470e+00 -4.6192e+00 +3.2445e+00 +2.3750e+00 +3.9139e-01 +2.8333e+00 -1.3097e+00 +4.9016e+00 -8.0202e-01 -1.8398e+00 -2.1107e+00 -4.3987e+00
405768 +1.470019241e+01 +1.470019241e+01 -2.046298076e+02 -2.046298076e+02 +4.4520e+00 -1.0498e+00 -4.0081e+00 +2.5455e+00 +4.0728e+00 -3.8958e+00 -3.9105e+00 -2.7240e+00 -3.6200e+00 -3.0006e+00 -8.9677e-01 -1.9557e+00 +3.2758e+00 -2.5684e+00 +2.9441e+00 -3.1057e+00 -2.9138e+00 +1.0189e+00 +4.4263e+00 +8.1540e-01
1689183 +1.375691975e+01 +1.375691975e+01 -2.055730802e+02 -2.055730802e+02 -4.4254e+00 +2.5463e+00 +1.0293e+00 +3.1527e+00 +4.6082e+00 +3.3674e+00 -4.9206e+00 -4.9587e+00 +7.1329e-02 -4.7140e+00 -2.5321e+00 +4.2433e+00 +3.4175e+00 +1.0716e+00 -6.0231e-01 +3.4689e+00 -1.5904e+00 -1.4800e+00 +3.5308e+00 +4.3243e+00
1878774 +1.192452563e+01 +1.192452563e+01 -2.074054744e+02 -2.074054744e+02 +1.4301e+00 -3.1497e+00 +2.5288e+00 +4.5931e+00 +1.7627e-01 -1.2461e+00 +2.6756e+00 +3.3896e+00 +4.6015e+00 +1.6005e-01 +3.4829e+00 -4.5247e+00 -4.5411e+00 +2.5640e+00 -1.1380e+00 -1.7337e+00 -2.6245e+00 -3.2439e+00 +4.5893e+00 -4.4282e+00
24854310 +1.129805630e+01 +1.129805630e+01 -2.080319437e+02 -2.080319437e+02 -4.9605e+00 -1.3852e+00 -3.0167e+00 +2.8915e-01 -2.5450e+00 +2.2810e+00 -5.5843e-01 -1.4397e+00 +4.3048e+00 +1.9162e+00 -2.8925e+00 -2.6033e+00 -4.6190e+00 -4.4431e+00 +1.3349e+00 +4.3167e+00 +3.6060e+00 -3.3005e+00 +4.7593e+00 -3.6623e+00
46345016 +1.120540729e+01 +1.120540729e+01 -2.081245927e+02 -2.081245927e+02 +2.7723e+00 -6.4501e-01 -1.2004e+00 +3.2649e+00 +2.8061e+00 -1.4234e+00 +1.2829e+00 +2.8519e+00 -1.3123e+00 -8.0844e-01 -1.0980e+00 -5.2900e-02 +2.2844e+00 -3.0114e+00 +8.9745e-01 -1.3228e-01 -3.9003e+00 +3.3483e+00 +3.1902e+00 +4.4956e+00
65712409 +1.054776174e+01 +1.054776174e+01 -2.087822383e+02 -2.087822383e+02 +4.4237e+00 -1.5659e+00 +3.1336e+00 +3.3520e-01 +4.7632e+00 +2.3649e+00 -2.8921e+00 +2.3913e+00 +4.1252e+00 -5.9087e-02 +2.2829e+00 +4.3527e+00 -1.6757e+00 -2.9741e+00 -1.0217e-01 +3.1162e+00 -4.2824e+00 -1.8671e+00 +1.3828e+00 -3.2664e+00
80845881 +8.833294341e+00 +8.833294341e+00 -2.104967057e+02 -2.104967057e+02 -7.0472e-01 -4.3535e+00 +1.7476e+00 -1.1710e+00 +2.1251e+00 +8.8158e-01 +2.8030e+00 +1.7766e+00 -4.2762e-01 -1.8825e+00 -2.6472e+00 -3.8393e+00 -2.0361e+00 -3.4241e+00 +4.2117e+00 +4.6731e+00 +2.9964e+00 +8.0663e-02 -1.0500e+00 -2.4221e-01
% function evaluation | noise-free fitness - Fopt (6.513000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.763956528e+01 +9.763956528e+01 +1.627695653e+02 +1.627695653e+02 -2.0832e-01 -2.0391e+00 -1.4837e+00 +3.8188e-01 -8.6227e-01 -3.6379e-01 -3.7827e+00 +2.2730e+00 +5.2962e-01 -3.9047e+00 +1.5275e+00 -4.0152e+00 -1.9114e+00 -8.4177e-01 +4.3347e-01 -1.4325e+00 -4.5989e-01 +4.6959e+00 -2.4656e+00 -1.3327e+00
2 +4.524347650e+01 +4.524347650e+01 +1.103734765e+02 +1.103734765e+02 -3.4225e+00 +1.7049e+00 +3.9233e+00 -6.7796e-01 +2.7515e+00 +4.9206e+00 -3.3370e-01 +3.6706e+00 +2.3151e+00 +2.0979e-01 -1.0733e+00 +2.4057e-01 +3.5309e+00 -4.5971e+00 +4.3577e+00 +1.3908e+00 +2.9767e+00 -4.1622e+00 +8.4251e-01 -9.1755e-01
7 +4.224092556e+01 +4.224092556e+01 +1.073709256e+02 +1.073709256e+02 -1.0037e+00 +4.8505e+00 -4.1219e+00 +2.4417e-01 +3.2659e+00 +4.3372e+00 +2.1018e+00 -4.7324e+00 -5.5965e-01 -3.1303e+00 +7.6142e-01 -1.5715e+00 -1.5244e+00 -4.5715e+00 -3.4630e+00 +4.1027e+00 +3.7037e+00 -1.6495e-01 -3.3529e+00 -4.4477e+00
12 +3.715397413e+01 +3.715397413e+01 +1.022839741e+02 +1.022839741e+02 -3.4047e-01 +9.8258e-01 -1.8855e+00 -2.1802e+00 -3.6713e+00 -1.0650e+00 -1.6348e+00 +4.4091e+00 +2.0243e+00 -4.3103e+00 -1.3193e+00 -2.2471e+00 -4.1102e-01 -3.2937e+00 +4.1832e-01 -4.7710e+00 +6.5544e-01 -1.0494e+00 -4.1911e-01 -1.8485e+00
566 +3.473568834e+01 +3.473568834e+01 +9.986568834e+01 +9.986568834e+01 +2.1018e-01 -7.7098e-02 -4.6676e+00 +2.1715e+00 +3.1043e+00 +1.8017e+00 +1.7826e+00 -1.0025e+00 -1.7602e+00 +4.3593e+00 -4.8745e+00 +4.3462e+00 -5.1652e-01 -1.8319e+00 +3.0240e-01 +4.6172e+00 -3.3203e+00 -1.3124e+00 -4.5778e+00 +1.3852e+00
1077 +2.978069390e+01 +2.978069390e+01 +9.491069390e+01 +9.491069390e+01 -2.7056e+00 -1.8838e+00 -7.1916e-02 +3.5432e+00 +4.5332e+00 +1.3270e+00 +4.8635e+00 -3.1045e+00 -1.1073e+00 -3.6397e+00 -6.8656e-01 -4.6726e+00 -2.4788e+00 +3.5604e-01 -1.1227e+00 +2.7498e+00 +1.4688e+00 +4.4179e+00 -2.3812e+00 +3.7383e+00
3025 +2.313085882e+01 +2.313085882e+01 +8.826085882e+01 +8.826085882e+01 +1.8071e+00 -2.2493e-01 +1.8915e+00 +9.1964e-01 -4.6985e+00 +2.0387e+00 +3.2075e-01 +1.5471e+00 +2.0534e+00 -4.5329e+00 -1.7846e+00 +2.2303e+00 +1.2570e+00 +8.9140e-01 +2.5008e+00 -2.3528e+00 -2.7977e+00 -3.1756e+00 +7.7211e-01 -3.5519e+00
3298 +2.199623062e+01 +2.199623062e+01 +8.712623062e+01 +8.712623062e+01 +3.9440e+00 -1.8931e+00 +3.5768e+00 -3.6975e+00 +4.4681e+00 +4.5768e-01 -1.4235e+00 +4.8446e+00 -1.4535e-02 -2.4117e+00 +3.7803e+00 -1.6130e+00 +3.4265e+00 +2.1071e+00 +3.9529e+00 -2.6050e+00 +1.2144e+00 +3.4634e+00 +4.0117e+00 -2.9746e+00
45132 +2.051270577e+01 +2.051270577e+01 +8.564270577e+01 +8.564270577e+01 +3.8875e+00 +1.5517e+00 -4.6590e-01 -7.0534e-01 +1.4285e+00 +4.9714e+00 -3.0018e+00 +3.4411e+00 +7.6341e-01 -4.4360e-01 +1.6129e+00 +3.7801e+00 +4.9323e+00 -1.9107e+00 +2.8594e-01 -4.1344e+00 +3.5568e+00 +6.7700e-01 -4.7168e+00 +1.9938e+00
81386 +2.013041109e+01 +2.013041109e+01 +8.526041109e+01 +8.526041109e+01 -3.7854e+00 -2.2788e-01 +2.8099e+00 -4.6752e+00 -3.7175e+00 -3.2807e+00 -1.1344e+00 +1.6078e+00 +1.6741e+00 -4.8759e+00 +2.2669e+00 -4.2736e+00 -2.5351e+00 +4.6980e+00 +5.9110e-01 +8.1486e-02 -3.1155e+00 +4.3767e+00 -2.5581e+00 +3.1079e+00
95669 +1.598142115e+01 +1.598142115e+01 +8.111142115e+01 +8.111142115e+01 +1.4000e+00 +4.5981e+00 +4.6748e+00 +5.1403e-01 +2.3354e+00 +4.3159e+00 -3.9634e-01 -3.2295e+00 -1.2512e+00 -2.3572e+00 +1.6016e+00 -4.5200e+00 +4.7899e-01 -4.3755e+00 +4.8738e+00 -4.0361e+00 +2.2810e+00 +2.8393e+00 +3.5390e+00 -4.1131e+00
140560 +1.471308295e+01 +1.471308295e+01 +7.984308295e+01 +7.984308295e+01 +1.6390e+00 +3.1867e-01 +1.3463e+00 -3.8736e+00 +1.5103e+00 -4.1339e+00 +4.2267e+00 -4.0308e+00 +1.0152e+00 -1.2387e+00 -4.9667e+00 +1.2410e+00 -1.9382e+00 -4.2105e+00 +4.8918e+00 +6.5743e-01 +1.2430e+00 -1.9804e+00 +2.1370e+00 -3.9819e+00
1530344 +1.426291800e+01 +1.426291800e+01 +7.939291800e+01 +7.939291800e+01 -2.4997e+00 -3.3096e+00 +3.4660e+00 +2.7802e+00 -4.7496e+00 +4.3637e+00 -4.6460e+00 +9.6584e-01 -3.1208e+00 -4.4784e+00 +3.0590e-01 -4.1358e+00 +2.4592e+00 +1.8695e+00 +4.9424e+00 -4.7205e+00 -4.4963e+00 +1.1412e+00 -1.4289e+00 +8.0901e-01
2305086 +1.386167145e+01 +1.386167145e+01 +7.899167145e+01 +7.899167145e+01 -1.9339e+00 +2.7361e+00 +3.1397e+00 +1.4302e+00 +4.9110e+00 -1.8377e+00 -2.1846e+00 -1.4084e+00 +4.4298e+00 +4.4787e+00 -8.9397e-01 +3.9167e+00 -4.4714e+00 +4.2364e+00 +3.6284e+00 +2.5516e+00 -3.1914e+00 -2.2814e+00 -3.8213e+00 +9.5383e-01
8953747 +1.334212572e+01 +1.334212572e+01 +7.847212572e+01 +7.847212572e+01 -1.0121e+00 +3.9725e+00 +3.9822e+00 -2.7895e+00 -2.7676e+00 -1.7509e+00 +1.9954e+00 -2.6744e+00 +3.9171e+00 +2.7776e+00 -8.5785e-01 +5.2700e-01 -4.1230e+00 -4.4352e+00 +4.8235e+00 +2.3708e+00 -3.2662e+00 +3.8346e-01 -3.1762e+00 -2.6122e-01
11552335 +1.242393238e+01 +1.242393238e+01 +7.755393238e+01 +7.755393238e+01 -1.8015e+00 +4.1024e+00 +1.7806e+00 +2.9685e+00 -5.2388e-02 +3.4989e+00 -2.9027e+00 -4.2648e+00 +3.1883e+00 -1.4186e+00 +3.3021e+00 +8.8824e-01 -3.5966e+00 +2.3861e+00 +2.3123e+00 +1.5412e+00 +2.8742e+00 +2.6474e+00 -3.5647e+00 -2.0084e+00
14709197 +9.093939579e+00 +9.093939579e+00 +7.422393958e+01 +7.422393958e+01 -4.4382e+00 +3.1807e+00 -4.2757e+00 -3.4392e+00 +3.5297e+00 -2.5035e+00 -4.3735e+00 -4.9006e+00 -1.4311e-01 -1.0195e+00 -1.6591e+00 -1.2028e+00 -1.0706e+00 -4.1547e+00 +1.5245e+00 -2.0771e+00 +2.9796e+00 -3.9991e-01 -4.4779e-01 +2.1520e+00
