% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
965 +1.347036466e+05 +1.347036466e+05 +1.347547966e+05 +1.347547966e+05 +3.0318e+00 -3.6735e+00 -4.3265e+00 -1.4287e+00 +2.3425e+00 +1.3346e-01 +4.8225e+00 -2.2422e+00 +2.2150e+00 +4.0294e+00 -2.7165e+00 +2.8012e+00 +3.2379e+00 -3.6782e+00 +1.4923e+00 +4.6084e+00 +3.2152e+00 +3.0677e+00 +7.9290e-01 +1.4857e-01
2348 +1.174166804e+05 +1.174166804e+05 +1.174678304e+05 +1.174678304e+05 -2.3243e+00 +2.6467e+00 -4.3039e+00 -4.5006e+00 +3.4490e+00 -3.0943e+00 +3.8261e+00 -4.5198e+00 +7.2810e-01 -7.4045e-01 +2.1986e+00 +1.2281e+00 +4.7948e+00 -4.4293e+00 -1.6214e+00 +3.0320e+00 +1.9973e+00 -8.7626e-01 -1.8898e+00 -1.7577e+00
5059 +6.382958220e+04 +6.382958220e+04 +6.388073220e+04 +6.388073220e+04 -4.2294e-01 -4.5217e+00 -1.6137e+00 -4.4435e+00 +2.2554e+00 -4.4476e+00 +4.6912e+00 -4.0903e+00 +3.0005e-01 +6.3139e-01 +1.3468e+00 +2.6947e+00 +4.4501e+00 -2.9189e+00 -2.6376e+00 +2.2085e+00 +2.4397e+00 -4.8424e+00 -3.8923e+00 -4.7547e+00
72847 +5.064836353e+04 +5.064836353e+04 +5.069951353e+04 +5.069951353e+04 +2.7361e+00 -1.0612e+00 -8.6637e-01 -2.1719e+00 +2.8496e+00 +2.3600e-02 +1.4922e+00 -2.8098e+00 -6.4834e-02 +3.2476e+00 +4.3983e+00 +4.8173e+00 +3.6774e+00 -1.3778e+00 +1.5690e+00 -9.1625e-01 -1.5954e+00 -4.0178e-01 -2.1314e+00 -4.6439e+00
134383 +3.899323560e+04 +3.899323560e+04 +3.904438560e+04 +3.904438560e+04 -3.1710e+00 -7.5267e-01 -1.6397e-01 -4.7233e+00 +2.6135e+00 +1.4253e+00 +4.8167e+00 -4.4156e+00 +1.1016e+00 +4.5469e+00 -1.3148e+00 +4.4296e+00 +3.8179e+00 -4.0199e+00 -7.9671e-01 +4.5569e+00 +2.7494e+00 +5.8767e-01 -3.4561e-01 -1.7891e+00
201257 +2.593582211e+04 +2.593582211e+04 +2.598697211e+04 +2.598697211e+04 +1.8170e-01 -2.4681e+00 -2.5488e+00 -4.5395e+00 +3.0313e+00 +1.7709e-01 +3.5325e+00 -2.9720e+00 +4.9687e+00 +2.9147e+00 +4.4588e+00 +1.8522e+00 -6.0165e-01 -2.0653e+00 +1.9803e+00 +1.6783e+00 +1.7054e+00 +3.6138e+00 -2.0576e+00 -4.0094e+00
416586 +2.176242936e+04 +2.176242936e+04 +2.181357936e+04 +2.181357936e+04 +1.6234e+00 -3.8745e+00 -3.3702e+00 -2.4466e+00 +3.0415e+00 +8.5231e-02 +4.2105e+00 -4.8402e+00 +2.6613e+00 +4.9121e+00 +4.1007e+00 +4.8896e+00 +2.3526e+00 -3.2055e+00 -7.4903e-01 +2.7095e+00 +2.3255e+00 -2.7723e+00 -2.6873e+00 -4.1919e+00
1000018 +1.998946609e+04 +1.998946609e+04 +2.004061609e+04 +2.004061609e+04 -1.2605e+00 -1.3678e+00 -4.6045e+00 -1.1783e+00 +3.7533e+00 -4.7311e+00 +4.3341e+00 -4.5844e+00 +3.7018e+00 +1.1234e-01 +3.2827e+00 +1.4677e+00 +1.3979e-01 -4.4818e+00 +7.7614e-01 +2.6627e+00 +3.5964e+00 +1.2781e+00 -3.3298e+00 -4.1345e+00
2304279 +3.633562262e+03 +3.633562262e+03 +3.684712262e+03 +3.684712262e+03 -4.1718e+00 -1.9676e-01 -2.3029e+00 -2.0992e+00 +2.7136e+00 +2.5554e+00 +3.0003e+00 -4.0558e+00 -1.2724e+00 +3.6816e+00 +4.1165e+00 +3.5650e+00 +2.4252e+00 -1.0436e+00 -1.4065e+00 +3.4921e+00 -3.3913e-02 -2.4937e+00 +8.2476e-02 -1.2457e+00
28782554 +3.976752100e+02 +3.976752100e+02 +4.488252100e+02 +4.488252100e+02 -2.4043e+00 -1.6969e+00 -1.3179e+00 -3.7859e+00 +4.1400e+00 +1.6155e+00 +3.9450e+00 -4.5195e+00 +1.5462e+00 +2.7937e+00 +3.0128e+00 +3.5852e+00 +4.2385e+00 -3.6261e+00 -3.1182e+00 +4.4971e+00 +2.6229e+00 +1.7459e+00 -3.2772e+00 -3.4791e+00
% function evaluation | noise-free fitness - Fopt (2.917300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.102242166e+06 +1.102242166e+06 +1.102533896e+06 +1.102533896e+06 -2.7639e+00 -1.9930e+00 -2.4301e+00 +3.1630e+00 -2.0842e+00 -1.0060e-01 -1.9503e+00 +2.1594e+00 +2.7566e+00 +1.9240e+00 +2.4709e+00 -1.9298e+00 +3.6085e+00 -2.8606e+00 -4.4325e+00 +2.0089e+00 -1.1064e+00 -1.6580e+00 +1.7080e+00 -3.4875e-02
9 +1.053505336e+06 +1.053505336e+06 +1.053797066e+06 +1.053797066e+06 -2.4617e+00 +3.7043e-01 -3.0902e+00 -4.3520e+00 +1.3248e+00 -3.0388e+00 -2.0721e+00 +3.9926e-01 +4.3808e+00 -3.0534e+00 -2.0425e+00 -9.3365e-01 +4.3177e+00 -2.0662e+00 +1.5959e+00 +2.7519e+00 -2.6443e+00 -4.0995e+00 -1.8794e+00 -3.3299e+00
15 +7.192051328e+05 +7.192051328e+05 +7.194968628e+05 +7.194968628e+05 +1.6996e+00 +9.3630e-02 -4.0056e+00 +3.1442e+00 +1.1859e+00 -1.8529e+00 -4.9856e+00 -6.7703e-01 -4.6309e+00 -3.6529e+00 -2.1427e-01 -2.5949e+00 -1.9468e+00 +5.8058e-01 -8.0814e-02 +4.2784e+00 +4.8285e+00 -9.4079e-01 +3.4727e+00 -3.2289e+00
16 +5.883045679e+05 +5.883045679e+05 +5.885962979e+05 +5.885962979e+05 -1.5404e+00 +1.4530e+00 -3.9724e+00 -2.9581e+00 -4.8626e-01 +1.3276e+00 +3.1418e+00 -1.0322e+00 -3.1223e+00 +4.7341e-01 -2.5633e+00 -4.5710e+00 +5.0555e-01 -2.8907e+00 -2.5195e+00 -1.0833e+00 +3.8800e+00 -4.5811e+00 -1.8611e+00 -3.6850e+00
101 +5.228782778e+05 +5.228782778e+05 +5.231700078e+05 +5.231700078e+05 -5.5603e-01 -1.5959e+00 -4.2882e+00 +4.2504e+00 +1.7042e+00 -4.7385e-01 -2.9158e+00 -2.4589e+00 -3.1228e+00 -2.9456e-03 -4.9046e-01 +2.9288e+00 -2.6454e+00 +3.8973e-01 -4.6689e+00 +2.4940e+00 -3.5268e+00 +2.5229e-01 +4.9445e+00 +2.9731e-01
162 +4.036114783e+05 +4.036114783e+05 +4.039032083e+05 +4.039032083e+05 -2.5145e+00 -2.8576e+00 -2.1739e+00 -3.0735e+00 -1.1149e-02 -2.1448e+00 +2.8307e+00 -4.9484e+00 -4.3100e+00 -7.1171e-01 +4.4207e-02 -2.2617e-01 +1.1547e+00 -3.3237e+00 -2.7575e-01 -2.6590e+00 -2.3154e+00 -1.6478e+00 +1.3583e+00 -3.8962e+00
181 +3.133116834e+05 +3.133116834e+05 +3.136034134e+05 +3.136034134e+05 -4.9328e+00 +3.7753e+00 +9.2502e-01 +2.5796e+00 -1.6135e+00 +4.7035e+00 +2.0976e+00 -3.6345e+00 -4.6969e+00 -4.3434e+00 +2.9477e+00 +2.3655e+00 +3.8430e+00 -3.2293e+00 +1.1613e+00 +4.0927e+00 -1.5839e+00 -3.6835e+00 -3.9420e+00 -4.5096e+00
272 +1.982014931e+05 +1.982014931e+05 +1.984932231e+05 +1.984932231e+05 -4.2371e+00 +2.8138e+00 +5.3717e-01 +9.6816e-01 +4.5321e+00 +3.2910e+00 +1.4827e+00 +3.2077e+00 -4.6460e+00 -2.0045e+00 -5.2210e-01 -1.0012e-01 +3.9710e+00 -9.2707e-01 -1.9201e+00 +1.4558e-01 +2.8115e+00 +4.5596e+00 +1.1889e+00 +2.4780e+00
1885 +1.926399750e+05 +1.926399750e+05 +1.929317050e+05 +1.929317050e+05 -4.8195e+00 -3.4348e+00 -2.8243e+00 -3.6685e+00 +2.8754e+00 -9.6397e-01 -1.6073e+00 -4.5180e+00 -3.0591e+00 -1.0619e+00 -8.5872e-01 -3.3281e+00 +2.9607e+00 -3.4725e-01 +3.5186e-01 -3.7088e+00 -2.7892e+00 +1.2901e+00 +3.5035e+00 -2.1169e+00
2394 +1.527403303e+05 +1.527403303e+05 +1.530320603e+05 +1.530320603e+05 -2.9631e+00 +4.4676e+00 -7.8901e-01 -1.7435e+00 -1.6862e+00 +1.1711e+00 -3.2378e+00 -3.5866e+00 -2.2617e+00 -4.8404e+00 +3.3201e+00 -2.3480e+00 +3.1379e+00 -4.5855e+00 -2.9892e+00 -1.2493e+00 +2.8771e+00 -1.3761e+00 +3.9689e+00 -2.1775e+00
6598 +1.224562255e+05 +1.224562255e+05 +1.227479555e+05 +1.227479555e+05 -3.5389e+00 +2.5549e+00 +1.7937e+00 -2.0548e+00 +2.8927e-01 +4.2467e+00 -1.4517e+00 -4.5613e+00 -4.5938e+00 -3.6303e+00 +1.0621e+00 +3.6569e+00 +3.7602e+00 +2.5502e+00 -4.2209e+00 +1.0262e+00 +1.6180e+00 -4.6764e+00 +7.7816e-01 +4.2406e-01
7745 +3.706633095e+04 +3.706633095e+04 +3.735806095e+04 +3.735806095e+04 -4.9852e+00 -3.2904e+00 -1.6233e+00 -4.3125e+00 +1.7453e+00 +3.5824e+00 +5.3574e-01 -3.8989e+00 -3.6824e+00 -3.0929e+00 -1.1373e-01 -4.1329e-01 +4.8655e+00 +2.7940e+00 -2.8547e+00 +2.8318e+00 -5.5376e-01 -4.5174e+00 +2.7224e+00 +9.3326e-01
42730 +1.278078389e+04 +1.278078389e+04 +1.307251389e+04 +1.307251389e+04 -4.9776e+00 +3.8805e+00 +1.5842e-01 -4.7186e+00 +1.8458e+00 +3.8396e+00 +1.2331e+00 -2.6429e+00 -4.1441e+00 -9.3777e-01 -5.6452e-01 -1.0871e+00 +4.5274e+00 -5.4823e-01 -1.2436e+00 -6.8191e-01 -1.3122e+00 -3.1020e+00 +2.2632e+00 -1.5482e+00
313148 +1.233328969e+04 +1.233328969e+04 +1.262501969e+04 +1.262501969e+04 -4.9249e+00 +3.9498e+00 -1.6916e+00 -4.0889e+00 +4.4466e+00 +3.7205e+00 -4.2523e-01 -4.5921e-01 -3.9917e+00 -5.6601e-01 -5.4029e-01 -4.4068e+00 +4.3307e+00 -2.0178e+00 -3.5606e+00 +3.4314e-01 -1.1138e+00 -3.3945e+00 +3.5743e+00 -2.1650e+00
1426190 +6.132402020e+03 +6.132402020e+03 +6.424132020e+03 +6.424132020e+03 -4.1685e+00 +2.6267e+00 +2.9873e-01 -2.8699e+00 +1.2397e-01 +1.1714e+00 -9.7154e-01 -2.1760e+00 -3.7243e+00 -4.5950e+00 +4.5252e+00 +1.3267e+00 +4.6670e+00 -4.1183e+00 -4.6631e+00 +1.7895e-01 +4.8393e+00 -4.6136e+00 +2.6460e+00 -3.9341e+00
40644029 +1.899349685e+03 +1.899349685e+03 +2.191079685e+03 +2.191079685e+03 -4.2005e+00 -1.2941e+00 -1.1592e+00 -3.3647e+00 +2.1205e+00 +3.9505e+00 -7.4700e-01 -6.1582e-01 -3.3901e+00 -2.9719e+00 -4.0486e+00 -2.9889e+00 +4.7219e+00 -1.6283e+00 -4.5567e+00 +2.4473e+00 -3.3134e+00 +1.7042e+00 +1.0504e+00 +7.5001e-01
148164019 +2.242055342e+02 +2.242055342e+02 +5.159355342e+02 +5.159355342e+02 -4.8559e+00 +3.0825e+00 -8.6929e-01 -4.6079e+00 +3.2581e+00 +2.7858e+00 -1.9698e+00 -1.8991e+00 -4.3481e+00 -1.4266e+00 -1.7967e+00 -4.4428e+00 +4.1349e+00 +1.7758e+00 -3.7496e+00 -1.3630e+00 +9.5557e-01 -2.8560e+00 +3.4723e+00 -1.6322e+00
% function evaluation | noise-free fitness - Fopt (3.567200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.725811416e+05 +5.725811416e+05 +5.729378616e+05 +5.729378616e+05 +1.7883e+00 +2.6511e+00 -2.3239e+00 +3.1081e+00 +3.5286e+00 -2.5403e+00 +1.3406e-01 -1.7207e-01 -1.1006e+00 -2.5193e+00 -4.8012e-01 -6.3011e-01 +2.9367e+00 +3.0085e+00 -6.5780e-01 -4.8986e+00 -9.0346e-01 -2.6465e+00 +4.5625e+00 -4.5414e+00
4 +5.460042737e+05 +5.460042737e+05 +5.463609937e+05 +5.463609937e+05 +2.8076e+00 -2.5393e+00 -1.3610e-01 +2.1076e+00 +4.4459e+00 -7.3950e-01 -3.3596e+00 +2.4118e+00 -3.3429e+00 -4.3172e+00 +5.9606e-02 -4.3347e+00 -3.8129e-01 +4.4218e+00 -6.5631e-01 +1.3403e+00 -2.9960e+00 +4.1867e+00 +4.6620e+00 -8.3055e-01
9 +2.635928012e+05 +2.635928012e+05 +2.639495212e+05 +2.639495212e+05 -4.6835e+00 -3.2606e+00 -4.1958e+00 -1.0115e+00 -9.9210e-01 -3.1019e+00 -3.1909e+00 +1.4575e+00 +3.1492e+00 +4.0685e+00 -8.6302e-01 +1.2316e+00 -3.5858e+00 +4.1204e-01 -1.9714e-01 +3.6646e+00 +3.2731e+00 +4.4393e+00 +4.3684e+00 +2.7292e+00
268 +2.380160869e+05 +2.380160869e+05 +2.383728069e+05 +2.383728069e+05 +3.5681e+00 +4.8233e-01 -9.3155e-01 +2.3751e+00 +8.8421e-02 -3.6504e+00 -2.3740e+00 +2.3980e+00 +3.1104e+00 -4.0433e+00 -3.2877e+00 -1.4281e+00 +2.4021e+00 +3.3150e+00 -3.7675e+00 -2.8416e+00 +4.9368e+00 +3.5406e+00 +4.1048e+00 -1.6543e+00
382 +1.843718895e+05 +1.843718895e+05 +1.847286095e+05 +1.847286095e+05 +3.8263e+00 -2.8499e+00 -4.1890e+00 -7.6542e-01 +1.1895e-01 +1.4316e+00 -2.5125e+00 +2.7914e-01 +1.3598e+00 -3.9263e+00 -2.0338e+00 -4.5447e+00 -1.0550e+00 +3.6774e+00 -1.9809e+00 +4.7166e-01 -5.3691e-01 +1.1851e+00 -2.0279e+00 +8.0243e-02
1531 +1.391072612e+05 +1.391072612e+05 +1.394639812e+05 +1.394639812e+05 +4.9994e+00 -4.9623e+00 -4.0064e+00 +4.2842e+00 +3.6941e+00 +1.3936e+00 -4.3463e+00 +4.4362e-01 +3.8493e+00 -1.2239e+00 -9.3135e-01 -3.5069e+00 +1.2322e+00 +2.2752e+00 +1.0932e+00 +5.3119e-01 +4.7513e+00 +2.0323e+00 +4.7180e+00 +3.5541e-01
5018 +8.741463180e+04 +8.741463180e+04 +8.777135180e+04 +8.777135180e+04 -4.4045e+00 +1.9212e+00 -3.3637e+00 -1.6187e+00 +3.6299e+00 -2.2752e+00 -9.7605e-01 -3.6403e+00 +1.5723e+00 +1.4881e+00 -4.7449e+00 -2.3133e+00 -4.7214e+00 +3.9135e+00 -6.8785e-01 -1.8569e+00 +4.0832e+00 +4.3526e+00 +4.9099e+00 -2.3329e+00
33728 +7.479511426e+04 +7.479511426e+04 +7.515183426e+04 +7.515183426e+04 +1.8368e+00 +4.5639e+00 -4.4183e+00 +4.3337e+00 -3.5315e+00 -3.0234e+00 +1.6338e+00 -4.4767e+00 +4.4276e+00 +1.1907e+00 -1.4195e+00 -3.6060e+00 -3.6327e+00 +3.2131e+00 -1.4378e+00 -2.4952e+00 +4.2273e+00 -4.3957e+00 +2.4338e+00 +2.0117e+00
38442 +6.376973111e+04 +6.376973111e+04 +6.412645111e+04 +6.412645111e+04 +3.1308e-01 -2.2880e+00 -4.1469e+00 +3.1947e+00 +1.1553e+00 -3.6052e+00 -1.3077e+00 +9.8970e-01 +2.3690e+00 -4.5726e+00 -3.4764e+00 +3.5165e-01 +1.0187e-01 +2.5462e+00 -7.8269e-01 +1.3335e+00 +1.0148e+00 +4.7743e+00 +2.1854e+00 -2.1529e-01
44265 +3.525442421e+04 +3.525442421e+04 +3.561114421e+04 +3.561114421e+04 +3.0644e+00 -4.4337e+00 -2.0085e+00 -2.9457e+00 +3.8483e+00 -3.1360e+00 -2.2187e+00 -3.2103e+00 +5.7222e-01 -2.9774e+00 +2.0279e+00 -3.0946e+00 -3.6052e+00 +4.9508e+00 -1.4497e+00 -2.1388e+00 +3.5974e+00 +1.4080e+00 +8.9083e-01 +3.1983e+00
1281602 +3.442916442e+04 +3.442916442e+04 +3.478588442e+04 +3.478588442e+04 -3.9267e+00 +6.1038e-01 -1.6892e+00 -9.3441e-01 +9.5515e-01 +3.2088e+00 -3.2794e+00 -2.8774e+00 +3.8616e+00 -4.5898e+00 -3.2492e+00 -4.6887e+00 -4.9166e+00 +1.1837e+00 -7.3353e-01 -2.6519e+00 +4.7664e+00 +1.2253e+00 +2.0106e-01 +4.8055e+00
1552217 +3.125450534e+04 +3.125450534e+04 +3.161122534e+04 +3.161122534e+04 +7.9467e-01 -7.6377e-01 -3.4618e+00 -1.2473e+00 +4.7802e+00 -1.0960e+00 -3.8063e+00 -1.7726e+00 +4.0160e+00 -6.5646e-01 +1.3203e+00 -2.8186e+00 -1.4438e+00 +4.7831e+00 +5.3453e-01 -3.5815e+00 +1.7469e+00 +6.1810e-01 +2.4473e+00 +4.1519e+00
2754727 +2.050127811e+04 +2.050127811e+04 +2.085799811e+04 +2.085799811e+04 -2.5415e+00 +1.5153e-01 -4.5923e+00 +5.9365e-01 +4.9776e+00 -2.9497e+00 -1.5746e+00 -3.5653e+00 +4.6947e+00 -2.8985e+00 -1.0442e+00 -1.1217e+00 -3.3939e+00 +3.5156e+00 +9.0721e-01 +3.2408e-01 +3.1531e+00 +5.6177e-01 -2.0486e+00 +3.4406e+00
3163957 +1.842130060e+04 +1.842130060e+04 +1.877802060e+04 +1.877802060e+04 -2.9993e+00 -8.1625e-01 -4.1074e+00 -4.2038e+00 +4.4474e+00 -1.0674e+00 -3.5028e+00 -2.5257e+00 +3.8873e+00 -4.5238e+00 -2.2302e+00 -3.2743e+00 -6.9180e-01 +4.2668e+00 -1.9620e+00 -2.7783e+00 +1.4434e+00 +4.5120e+00 +3.6862e+00 +4.5404e+00
3405230 +1.795219754e+04 +1.795219754e+04 +1.830891754e+04 +1.830891754e+04 +6.0623e-01 -4.7576e+00 -4.1484e+00 -2.2958e+00 +3.9252e+00 -4.9386e+00 -4.0046e-01 +3.7294e+00 +2.0633e+00 -4.1803e+00 -2.2093e+00 -3.3259e+00 +4.1595e-01 +4.7234e+00 +1.5579e+00 -2.4341e+00 +3.3022e+00 +4.8305e+00 +4.7040e+00 -4.9862e-01
12304850 +1.261996990e+04 +1.261996990e+04 +1.297668990e+04 +1.297668990e+04 +1.8188e+00 -2.3850e+00 -3.5730e+00 +1.0999e+00 +2.9656e+00 +5.3058e-01 -1.7938e+00 -1.8683e-01 +3.7531e+00 -4.5410e+00 -2.4677e+00 -4.6628e+00 -3.9761e+00 +4.9767e+00 +1.5343e+00 -4.4207e-01 -9.5494e-03 +4.1399e+00 +1.2866e+00 +2.1166e+00
13018299 +1.253152660e+04 +1.253152660e+04 +1.288824660e+04 +1.288824660e+04 -2.1707e+00 -4.3215e+00 -4.6855e+00 +2.2335e-01 +4.4539e+00 -3.3632e+00 -3.0666e+00 -4.0836e+00 +4.9668e+00 -2.2682e+00 -1.7731e+00 -1.4374e+00 -2.9881e+00 +4.9855e+00 +4.6119e-02 -2.7391e+00 +3.8732e+00 +3.8112e-02 +2.5083e+00 +4.2391e+00
13441834 +7.397265646e+03 +7.397265646e+03 +7.753985646e+03 +7.753985646e+03 -3.4470e+00 +1.6752e+00 -3.9935e+00 -2.4766e+00 +3.3822e+00 -2.7996e+00 +9.1811e-01 -2.6750e+00 +4.5293e+00 -1.4104e+00 -2.4431e-01 -2.8682e+00 -4.0333e+00 +4.4370e+00 -2.6120e+00 -4.3786e+00 +4.1248e+00 +4.2573e+00 +4.5637e+00 +2.6104e+00
14669141 +3.969172363e+02 +3.969172363e+02 +7.536372363e+02 +7.536372363e+02 -1.9410e+00 -8.0604e-02 -4.9782e+00 +4.2125e-01 +5.9691e-01 -2.3429e+00 -2.1120e+00 +4.0650e-01 +4.7912e+00 -3.2465e+00 -2.1001e+00 -4.9255e+00 -3.1200e+00 +1.9260e+00 +3.2831e-01 -2.2463e+00 +2.4808e+00 +4.7863e+00 +3.5756e+00 +3.7109e+00
% function evaluation | noise-free fitness - Fopt (2.512400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.000862939e+06 +1.000862939e+06 +1.001114179e+06 +1.001114179e+06 +3.8325e+00 -2.7431e+00 +5.7196e-01 +2.0485e+00 +4.8052e-01 +4.7836e+00 +2.5825e+00 -2.9388e+00 -1.9917e+00 -2.2465e+00 -2.6919e+00 -1.7937e+00 +3.9879e+00 +3.5764e+00 +2.0166e+00 +8.3934e-01 -2.5538e+00 +4.1243e+00 -3.5465e+00 +5.1370e-01
5 +4.704459762e+05 +4.704459762e+05 +4.706972162e+05 +4.706972162e+05 -3.0204e+00 -1.4428e+00 -9.0063e-01 +7.7390e-01 -1.7386e+00 -1.5562e+00 +2.0490e+00 -1.7028e+00 +4.6333e+00 +6.1122e-01 -3.1001e+00 -4.4302e+00 +2.5848e+00 -3.9758e-01 -3.5587e+00 -3.3193e-01 -1.9137e+00 +1.4585e+00 +2.3227e+00 -1.0003e+00
73 +3.043130846e+05 +3.043130846e+05 +3.045643246e+05 +3.045643246e+05 -3.1097e+00 +4.9382e+00 +3.3202e+00 +2.7388e-01 +2.5469e+00 +4.2702e+00 -3.8410e+00 +1.5123e+00 -2.1158e+00 -3.0924e+00 +4.8602e+00 -1.4366e+00 -3.9840e+00 -2.9736e+00 -2.4037e+00 -4.9640e+00 -2.6293e+00 +2.8655e+00 +3.3442e+00 -4.3107e+00
117 +1.992447777e+05 +1.992447777e+05 +1.994960177e+05 +1.994960177e+05 -3.2881e+00 +4.9164e+00 +4.2568e-01 +2.9522e+00 -1.5134e+00 +8.6411e-01 -2.4149e+00 +3.6925e-02 +2.5859e+00 +6.8059e-01 +2.7368e+00 +1.4513e+00 -1.4838e+00 +3.2004e+00 +4.7451e+00 -2.7975e+00 -4.0649e+00 +1.1043e+00 -3.1469e-01 -3.9520e+00
449 +1.581579715e+05 +1.581579715e+05 +1.584092115e+05 +1.584092115e+05 -2.9755e+00 -2.1257e+00 +3.7733e+00 +5.2270e-01 -3.4069e+00 -4.4342e+00 +1.3252e+00 +2.2019e+00 +2.3857e+00 -4.5653e+00 +1.5382e+00 -4.2543e+00 -3.6892e+00 -2.7280e+00 +2.0122e+00 +3.6974e+00 -4.1385e+00 +4.6728e+00 +7.6489e-01 -1.0695e+00
1173 +1.218770076e+05 +1.218770076e+05 +1.221282476e+05 +1.221282476e+05 -4.0483e-01 +1.3183e+00 +3.9882e+00 +1.6250e+00 -4.3014e+00 +3.4666e+00 -2.3833e+00 -7.5801e-01 +3.1002e+00 +1.9382e+00 +7.1733e-01 -1.8770e+00 -4.7752e+00 +2.8834e+00 -8.4990e-01 +1.0874e+00 +4.0993e-01 +2.8594e+00 +4.3514e+00 -3.4952e+00
2943 +8.629899737e+04 +8.629899737e+04 +8.655023737e+04 +8.655023737e+04 +1.2450e+00 +4.9366e+00 -1.8527e+00 +2.2644e+00 -2.9946e+00 +2.0470e+00 +3.5352e-01 +3.6566e+00 +3.6404e+00 -2.9262e+00 +4.0643e+00 -1.6599e+00 -4.8608e+00 +4.3843e+00 -8.4892e-01 +4.1664e+00 -4.5967e+00 +1.2010e+00 +4.0057e+00 +2.4131e-01
3900 +7.336353565e+04 +7.336353565e+04 +7.361477565e+04 +7.361477565e+04 -3.5781e+00 +1.8712e+00 +4.2479e+00 +4.5419e+00 -3.6015e+00 +1.7129e+00 +4.2457e-01 +3.4732e+00 -1.4609e+00 -8.5591e-01 +2.8664e+00 -2.1663e+00 -4.2993e+00 +3.3719e+00 -2.0678e+00 -3.3135e+00 -3.9663e+00 +3.7708e+00 -2.1202e+00 +4.0391e+00
12763 +7.119060277e+04 +7.119060277e+04 +7.144184277e+04 +7.144184277e+04 -1.4777e+00 +1.2145e+00 -1.7222e+00 +2.4352e-01 -1.7926e+00 -2.8324e+00 +2.5881e+00 +3.4058e+00 +5.8024e-01 -2.4253e+00 -3.5834e+00 -4.0263e+00 -4.7478e+00 -2.0607e+00 -4.9216e+00 +2.6886e+00 -3.6433e+00 +4.0512e+00 +2.6397e-01 -4.2048e+00
17923 +6.511379073e+04 +6.511379073e+04 +6.536503073e+04 +6.536503073e+04 -2.2175e+00 -1.6849e-01 +3.5158e+00 +1.2713e+00 -4.2255e+00 +3.8379e+00 +4.8313e-01 -3.8881e+00 +3.8449e+00 -3.6884e+00 +2.3799e+00 -3.8894e+00 -3.8544e+00 +4.6548e-01 -1.8108e+00 +3.7295e+00 -2.8601e+00 -7.4582e-01 -4.6981e+00 -1.3144e+00
21710 +3.353763993e+04 +3.353763993e+04 +3.378887993e+04 +3.378887993e+04 -3.9044e+00 +1.1580e+00 -1.2004e-01 -7.5053e-01 -4.0765e+00 +4.0495e+00 -4.8093e+00 -5.7253e-01 -1.1552e+00 -1.0214e-01 +4.6912e-01 -4.6544e+00 -2.9765e+00 +2.0047e+00 -3.2189e+00 +3.1000e+00 -1.1622e+00 +2.9274e+00 -1.6402e+00 -9.1088e-02
252089 +2.378899087e+04 +2.378899087e+04 +2.404023087e+04 +2.404023087e+04 -3.3989e+00 +4.1900e+00 +3.0997e+00 -1.0449e+00 -3.6049e+00 +3.9138e-01 +2.2697e+00 -2.7452e+00 +2.9668e+00 -1.4263e+00 +4.7932e+00 -3.8222e+00 -4.4840e+00 +2.3351e-01 -6.4386e-01 +4.5564e+00 -4.0315e+00 +3.7208e+00 +1.0490e+00 +3.8456e+00
370462 +2.053031566e+04 +2.053031566e+04 +2.078155566e+04 +2.078155566e+04 -2.1470e+00 +4.6345e+00 +1.3883e-01 +2.1981e+00 -4.3454e+00 -3.7189e+00 +3.6855e+00 +3.6114e+00 +2.6144e+00 -4.4163e+00 +5.6560e-01 -4.8817e+00 -3.6781e+00 -3.8287e-01 -1.5828e+00 +2.4408e+00 -4.5022e+00 +7.4197e-01 -3.7029e+00 -2.5952e+00
544248 +1.861078857e+04 +1.861078857e+04 +1.886202857e+04 +1.886202857e+04 -1.2752e+00 +1.4733e+00 -3.4532e+00 +2.4674e+00 -3.7697e+00 +4.3092e+00 -3.8230e+00 -1.0915e+00 +4.0720e+00 +8.0629e-02 -2.3248e+00 -4.5906e+00 -1.8706e+00 +2.9419e+00 +2.0446e-01 +1.3034e+00 -4.2765e+00 +3.7338e+00 -4.5053e+00 -1.2507e+00
745312 +1.040513271e+04 +1.040513271e+04 +1.065637271e+04 +1.065637271e+04 -9.8399e-01 +3.9180e+00 +3.6099e-01 +4.7445e+00 -4.7059e+00 +1.4529e+00 +1.3222e+00 +1.3177e-01 +3.7707e+00 -3.2868e+00 +4.6992e+00 -3.6603e+00 -1.5405e+00 -1.7521e-01 -1.2269e+00 +3.5362e+00 -2.9899e+00 +2.7040e+00 +8.9588e-02 -2.2982e+00
