% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
21421 +1.372152968e+01 +1.372152968e+01 -2.440847032e+01 -2.440847032e+01 -1.5541e+00 -1.0926e+00 -2.6588e+00 -1.3496e-01 -1.3491e+00 -7.6757e-01 -1.8028e-01 -3.7105e+00 -1.5338e+00 +4.1100e+00 -3.7642e+00 +7.3309e-01 -1.7587e+00 -2.7262e+00 -3.9289e+00 +2.8283e-01 -1.3217e+00 +7.1724e-02 +2.5597e+00 -9.5585e-01
25106 +1.284755171e+01 +1.284755171e+01 -2.528244829e+01 -2.528244829e+01 -1.2701e+00 -4.4697e+00 -3.9715e+00 +8.1150e-01 +5.0169e-01 -3.2900e+00 -1.4388e+00 -4.1658e+00 +9.8794e-02 +2.6350e+00 -3.2362e+00 -2.8032e+00 -1.5073e+00 -1.9973e+00 -2.7825e+00 -5.6409e-01 -1.0060e+00 -1.0887e+00 +4.2644e+00 +1.9312e+00
53735 +1.100654305e+01 +1.100654305e+01 -2.712345695e+01 -2.712345695e+01 -1.5191e+00 +2.0803e+00 -1.1100e+00 -6.1524e-01 -2.0515e-01 +1.4111e+00 -1.1952e+00 -4.0177e-01 +3.9241e+00 -1.0653e+00 +2.5778e-01 -2.4141e+00 +7.4983e-01 +3.8424e-01 -1.1356e+00 -2.7392e+00 +1.0864e-01 -9.5270e-01 -4.6613e-01 +1.0230e+00
131484 +1.095759337e+01 +1.095759337e+01 -2.717240663e+01 -2.717240663e+01 +1.1746e+00 -1.8488e+00 -5.1421e-01 -7.2305e-01 -1.4327e+00 -3.2526e-01 -3.6332e+00 +1.1086e+00 -3.5263e+00 +1.5928e+00 -1.3993e+00 +2.2100e+00 +1.7967e+00 +1.7930e+00 -4.9834e-01 +1.5492e+00 +1.2293e-01 -1.4936e+00 +2.8239e-01 +1.8658e+00
388884 +7.249183054e+00 +7.249183054e+00 -3.088081695e+01 -3.088081695e+01 -2.4015e+00 +2.9086e-02 +9.1483e-01 -1.2512e+00 +1.4950e+00 +9.9793e-01 +7.7370e-01 +1.6896e+00 -5.9509e-02 -7.6377e-01 -3.0033e-01 +1.9989e+00 +2.4013e-01 +2.5522e-01 +5.2842e-01 +2.8986e+00 +3.0686e-01 +1.9668e+00 +1.1316e+00 +4.6240e-01
25042393 +6.198059751e+00 +6.198059751e+00 -3.193194025e+01 -3.193194025e+01 +6.3161e-01 +6.0292e-01 -3.7807e-01 +1.9153e-01 -8.9573e-01 +1.6411e+00 +1.5742e+00 +2.1177e+00 +2.5843e+00 +2.7839e-01 -9.1403e-01 +3.2142e+00 +1.1175e+00 +2.7515e+00 -1.7464e+00 +2.4794e-01 -8.3743e-01 -3.1267e-01 -2.9841e+00 +4.7164e-01
% function evaluation | noise-free fitness - Fopt (9.992000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.635247210e+01 +3.635247210e+01 +1.362724721e+02 +1.362724721e+02 -1.8126e+00 -1.9450e+00 -4.5484e+00 -1.2293e+00 +1.4359e+00 +3.0716e+00 -4.6326e+00 -3.3654e+00 -5.6947e-01 +7.0323e-01 -1.7801e-01 +3.2798e+00 +1.5380e+00 -1.2219e+00 -4.0355e+00 +4.6533e+00 -3.7953e+00 +2.6680e+00 -2.2765e+00 -9.2285e-01
10 +3.573263511e+01 +3.573263511e+01 +1.356526351e+02 +1.356526351e+02 -1.1105e+00 +1.2772e+00 -1.0549e+00 +4.3779e-01 +2.2565e+00 +2.0167e+00 -2.2381e-01 -1.9872e+00 +2.0357e+00 -4.2361e+00 -2.1653e+00 +6.8240e-02 -1.6734e-01 -2.9093e+00 +8.5251e-01 -1.4720e+00 -2.8738e+00 +4.1456e+00 +2.8059e+00 +1.1326e+00
17 +3.326663416e+01 +3.326663416e+01 +1.331866342e+02 +1.331866342e+02 +3.8212e+00 -4.1028e+00 +4.8157e+00 -8.6856e-01 -1.7539e+00 +1.6371e+00 -4.8765e+00 +6.2857e-01 -2.9735e+00 -4.6184e+00 -9.3109e-01 -2.2581e+00 +2.0721e-01 +2.3190e-01 +1.2445e+00 +1.4302e+00 -3.0281e+00 -1.0654e-01 +1.6884e+00 -1.4685e+00
18 +2.797959028e+01 +2.797959028e+01 +1.278995903e+02 +1.278995903e+02 +2.2288e+00 -2.0310e+00 +6.1042e-02 -3.3969e+00 -1.7998e+00 +1.5736e-01 -3.9527e-01 +5.0025e-01 +2.1547e+00 -5.2704e-01 -7.7384e-01 +2.7330e+00 -4.7126e+00 -3.6883e+00 -3.1084e-02 +1.6978e+00 +6.5286e-01 -2.0587e+00 +8.8518e-01 -4.4429e+00
49 +2.716837231e+01 +2.716837231e+01 +1.270883723e+02 +1.270883723e+02 -3.5040e-01 +7.2043e-01 -1.7642e+00 -3.0945e+00 -3.0580e+00 -4.3439e-01 +2.5742e+00 +1.3727e+00 -4.5411e+00 +4.2882e+00 -3.6815e-01 -2.9695e+00 -8.1034e-01 -2.0275e+00 -1.6163e+00 -1.2762e+00 -3.3222e-01 -1.9360e+00 +7.6383e-01 +2.4303e+00
82 +1.908315330e+01 +1.908315330e+01 +1.190031533e+02 +1.190031533e+02 +7.3062e-02 -6.9414e-01 -7.0371e-01 -2.4913e+00 -2.2141e+00 +2.2770e-02 +3.5260e+00 +2.2294e+00 -4.0564e-01 -2.0635e+00 +3.2641e+00 +2.4321e+00 -2.0942e+00 -8.7565e-01 -3.3973e-01 -2.4550e+00 +8.3398e-01 +2.3753e+00 -2.2700e+00 -1.1873e+00
286 +1.884473928e+01 +1.884473928e+01 +1.187647393e+02 +1.187647393e+02 +4.0891e+00 +2.3881e+00 -5.3327e-01 +2.5786e-01 +1.7290e+00 -5.6418e-01 +3.4007e+00 -1.9895e+00 -2.7533e+00 -1.3014e+00 +7.1384e-01 -2.6547e-01 +3.0484e+00 +3.2094e+00 +2.1639e+00 +1.2728e+00 +9.0371e-01 -4.6482e+00 +7.7630e-01 -1.4016e+00
339 +1.485924895e+01 +1.485924895e+01 +1.147792489e+02 +1.147792489e+02 -1.1700e+00 -2.0809e+00 -3.8525e+00 -2.3694e+00 +1.1483e+00 +2.4219e+00 -6.7777e-01 -1.8263e+00 +4.6569e-01 -2.3597e+00 -6.5801e-01 -1.7574e+00 -3.2287e-01 +2.5455e+00 +2.0240e-02 -1.8792e+00 -1.6331e+00 +1.3223e-02 +3.7108e-02 +1.4678e+00
3526 +1.399075081e+01 +1.399075081e+01 +1.139107508e+02 +1.139107508e+02 +1.4842e+00 +1.6823e+00 +4.5021e-01 +6.7923e-02 -4.6486e-01 -5.7887e-01 +2.3248e+00 +2.3065e+00 -6.2626e-01 -1.9316e+00 -1.0252e+00 +1.3285e+00 -4.1272e+00 -1.8493e+00 -1.5493e+00 -2.2452e+00 -3.2023e+00 +1.5178e+00 -1.2159e+00 -5.2136e-01
5110 +1.333632096e+01 +1.333632096e+01 +1.132563210e+02 +1.132563210e+02 +2.5324e+00 -2.9481e+00 +1.1315e+00 -2.6621e+00 -3.4660e+00 +5.6983e-02 -1.2756e+00 +4.9493e+00 +7.8867e-01 +4.7243e-01 -1.2192e+00 -5.1388e-01 -3.4553e-01 -2.3375e+00 -2.2616e+00 -3.9794e-01 +3.3338e-01 +1.2786e+00 -4.5670e-01 +2.9255e+00
7250 +1.174688112e+01 +1.174688112e+01 +1.116668811e+02 +1.116668811e+02 -1.2012e+00 -1.3884e+00 -1.2771e+00 +2.3240e+00 -2.1788e+00 -1.8677e+00 -9.8399e-01 +2.6362e+00 -9.0305e-01 +1.1969e+00 +4.1918e+00 -1.2074e+00 +1.2372e+00 +1.9284e+00 -1.1657e+00 -1.7363e+00 -3.6603e+00 -1.4178e+00 -1.9632e+00 +6.1041e-01
82601 +8.682077643e+00 +8.682077643e+00 +1.086020776e+02 +1.086020776e+02 +2.0774e+00 +3.2897e+00 -1.6149e+00 +1.4990e+00 +1.3030e+00 +2.0715e+00 +2.5546e+00 +1.4708e+00 -9.0582e-01 -8.5898e-01 +1.5681e+00 -8.7007e-02 +5.9045e-02 -1.3310e-01 +4.2041e+00 +1.2375e+00 -1.9060e-01 -1.7810e+00 +1.1094e+00 -7.3218e-01
6522524 +8.479475085e+00 +8.479475085e+00 +1.083994751e+02 +1.083994751e+02 -2.5319e+00 -1.2970e+00 +3.4170e+00 +1.3538e+00 -4.7282e+00 -2.9007e+00 -1.9219e+00 -4.5108e-01 +2.0229e+00 +5.9875e-01 -1.3976e+00 -9.0079e-01 -3.8350e+00 +1.1442e-01 -2.6763e+00 +8.3099e-01 -6.4858e-01 -1.8173e+00 +1.0222e+00 +3.6900e+00
35827495 +8.302693226e+00 +8.302693226e+00 +1.082226932e+02 +1.082226932e+02 -1.1533e+00 -2.6784e-01 +3.7893e-01 -1.0084e+00 -3.2667e+00 -1.1699e+00 -6.7799e-01 +3.2068e-01 +1.1799e+00 +3.2102e+00 +1.2042e+00 -1.3884e+00 -2.6353e+00 +1.7613e+00 -3.6221e+00 +3.4663e-01 +8.5522e-01 -4.0910e+00 +2.6534e+00 +1.1158e+00
35928007 +7.878088310e+00 +7.878088310e+00 +1.077980883e+02 +1.077980883e+02 -8.5552e-01 -1.6131e+00 +2.6427e+00 +1.0628e+00 -1.0613e-01 -1.6319e+00 -2.2792e-01 +1.1903e+00 +1.4349e+00 -1.3692e+00 -3.3566e+00 -1.4219e+00 -8.8607e-01 -9.3608e-01 -3.0776e+00 -3.7525e+00 -2.7034e+00 +1.5671e+00 -1.0709e+00 +2.3202e+00
95396971 +6.823442832e+00 +6.823442832e+00 +1.067434428e+02 +1.067434428e+02 -4.5950e-02 -1.6123e+00 -1.6374e+00 +5.9002e-01 -1.1339e+00 -3.5667e-02 -1.5360e+00 +1.1321e+00 -1.4693e+00 +2.4128e+00 -1.2177e-01 +3.3894e+00 -1.4627e+00 -9.5884e-01 -3.4897e-02 -1.8196e+00 -4.0133e-01 -4.7897e-01 +9.8782e-01 +6.0273e-01
130927778 +5.172111312e+00 +5.172111312e+00 +1.050921113e+02 +1.050921113e+02 -1.6922e+00 -3.2050e+00 -2.5947e-01 -2.5030e+00 -1.5872e-01 -1.9620e+00 -5.2215e-02 +2.9684e-01 +1.1704e-01 -3.5747e-01 +1.9414e+00 +1.4708e+00 -2.8428e+00 -4.8509e-01 +9.0320e-01 +1.3492e+00 -1.7219e-01 +5.4892e-01 +1.0336e+00 +1.6683e+00
% function evaluation | noise-free fitness - Fopt (-1.791000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.578999801e+01 +9.578999801e+01 +7.787999801e+01 +7.787999801e+01 +3.3425e+00 +3.0817e+00 -4.6910e+00 +1.7121e+00 -4.9384e+00 +3.0255e+00 -1.7951e+00 +8.0339e-01 +3.6681e+00 -3.7949e+00 +4.3004e+00 +1.0800e+00 -4.5194e+00 -2.6096e+00 -2.6431e+00 -4.7518e+00 -5.2083e-01 +3.9843e+00 +4.1153e+00 -3.6650e+00
2 +4.702862399e+01 +4.702862399e+01 +2.911862399e+01 +2.911862399e+01 +3.5715e+00 +1.9400e+00 +7.3227e-01 +3.5458e+00 +3.0497e-01 +3.2948e+00 +4.2747e+00 -7.4227e-01 -3.5229e-01 -2.5811e+00 -2.8907e+00 +4.9699e-01 -3.1887e+00 -3.7986e+00 +3.8778e+00 +3.9897e+00 -1.4670e+00 +9.6382e-01 +4.7996e+00 +1.8396e+00
3 +4.673343101e+01 +4.673343101e+01 +2.882343101e+01 +2.882343101e+01 -4.8161e+00 +3.7255e-01 -3.4107e-01 +4.8828e+00 -4.0394e+00 +2.6342e-01 -4.2433e+00 -2.1731e+00 -3.7004e+00 -6.1204e-01 -2.7182e+00 +1.2515e+00 +5.7249e-01 -2.2801e+00 -4.6643e+00 -1.9702e+00 -2.1212e+00 +5.0984e-01 +3.9842e+00 -2.1719e+00
9 +4.302359063e+01 +4.302359063e+01 +2.511359063e+01 +2.511359063e+01 +2.2908e+00 +3.1157e+00 -4.3369e+00 -3.0008e+00 +1.1431e+00 +3.1350e+00 +5.9321e-01 -2.5002e+00 -5.1454e-01 -3.1748e+00 -9.1994e-01 +2.7331e+00 -2.3135e+00 +3.2220e-01 -2.7875e+00 +1.8545e+00 +2.1471e-02 +7.6201e-01 -3.7487e+00 +4.6455e+00
15 +3.117418170e+01 +3.117418170e+01 +1.326418170e+01 +1.326418170e+01 -2.8426e+00 -7.5729e-01 -1.5703e-01 +1.4999e+00 +1.5077e+00 -1.1525e-03 +1.2277e+00 +4.9721e+00 +2.9470e+00 +1.2232e+00 +4.9353e-01 -4.0770e+00 -5.5213e-01 +3.5782e+00 +3.0012e+00 +2.5411e+00 +2.8088e-01 +4.1130e+00 +3.5034e+00 +3.1595e+00
33 +3.078636713e+01 +3.078636713e+01 +1.287636713e+01 +1.287636713e+01 +1.3364e+00 +1.1042e+00 +1.0873e-02 -3.9630e+00 +4.1671e+00 +6.4331e-01 +2.4396e+00 -3.0329e+00 -2.9944e+00 -1.4158e+00 +2.3175e+00 +1.7418e+00 +1.9955e+00 +2.2333e+00 +1.9584e-01 -3.0435e-02 +9.6788e-01 -2.0686e+00 -4.5943e-01 -3.1016e+00
63 +2.805542764e+01 +2.805542764e+01 +1.014542764e+01 +1.014542764e+01 -1.5085e-01 +2.2571e+00 +1.0081e+00 -2.9387e+00 -8.6642e-01 +2.2726e+00 -4.0007e+00 -1.8887e-01 -5.0423e-02 +4.0685e+00 -1.3847e+00 +2.3862e+00 -1.4565e+00 -1.9744e+00 -2.8072e+00 +1.6015e+00 +4.0818e+00 +6.4898e-01 -2.0834e+00 -1.4987e+00
125 +2.749687118e+01 +2.749687118e+01 +9.586871177e+00 +9.586871177e+00 -2.8945e+00 -2.6354e-01 -2.7170e+00 +9.1408e-01 +4.7679e+00 +2.2733e+00 -2.3213e-01 +7.5405e-01 -1.5997e+00 -2.2610e+00 +4.0959e+00 -1.7565e+00 +2.1280e+00 +7.7135e-01 +3.0727e+00 +2.7083e+00 +4.7239e-01 +1.5331e+00 -2.7592e+00 +2.2825e+00
197 +2.636663826e+01 +2.636663826e+01 +8.456638257e+00 +8.456638257e+00 -3.1246e+00 -6.7790e-01 +1.6417e+00 +2.5991e-01 -7.7717e-01 +1.1603e+00 +2.5857e+00 +1.5017e+00 +2.5137e-01 -9.0813e-01 -3.8369e+00 -2.5957e-01 +2.3024e+00 +1.8624e+00 +1.0949e+00 +4.8351e+00 -4.1575e+00 -3.6828e+00 +2.7421e-01 -4.7239e-01
200 +2.368115343e+01 +2.368115343e+01 +5.771153432e+00 +5.771153432e+00 +4.6340e-01 -3.3876e+00 +3.7412e+00 -1.0726e+00 +8.0878e-01 -3.7553e-01 -2.4590e+00 -8.7307e-01 -2.6893e+00 +1.6418e+00 -1.2440e+00 -1.7540e+00 +3.8681e+00 +8.3344e-01 +6.4438e-01 +4.3488e+00 -1.3839e+00 +3.3209e+00 +1.5850e+00 +8.1330e-01
214 +2.322538166e+01 +2.322538166e+01 +5.315381656e+00 +5.315381656e+00 +7.6075e-01 -1.4028e+00 -1.1006e-01 -4.1880e+00 -3.9525e-01 +4.3462e+00 +1.6003e+00 +4.8738e+00 -4.0557e+00 -5.0740e-01 +8.5249e-01 +9.5126e-01 -2.0300e+00 -1.7097e+00 -2.7895e+00 +2.4031e+00 +4.2963e+00 +2.9817e-01 +7.7438e-01 -4.4304e+00
256 +2.146328141e+01 +2.146328141e+01 +3.553281407e+00 +3.553281407e+00 +1.2346e+00 -1.1543e+00 -8.2212e-01 -3.7562e-01 -4.4388e+00 -2.0150e+00 -1.6540e+00 -9.8261e-01 +3.0645e+00 +3.2385e+00 +2.5977e+00 -6.0414e-01 -8.2781e-01 +3.0566e+00 -3.1809e+00 -6.7535e-01 -4.5243e-02 -4.6248e-01 -3.0785e+00 +3.1106e-01
275 +1.996899937e+01 +1.996899937e+01 +2.058999366e+00 +2.058999366e+00 -1.1556e+00 +3.9140e+00 -3.5356e+00 -3.1996e+00 -3.0126e+00 +2.6345e-04 -1.0757e+00 -2.7150e-01 +2.3100e+00 +1.8698e+00 -1.5737e+00 +1.6688e+00 +1.4149e-01 +3.3930e+00 +1.9589e-01 +1.7008e+00 -3.2978e+00 +2.3495e+00 -4.3159e+00 -3.5574e+00
367 +1.734673428e+01 +1.734673428e+01 -5.632657223e-01 -5.632657223e-01 -2.9976e+00 +1.1369e-01 -4.8881e+00 -1.6696e+00 -2.2198e+00 +3.1570e-01 -1.9787e+00 +8.6972e-01 -2.3038e+00 +4.0117e+00 -1.0379e+00 -6.9096e-02 -3.4772e+00 -3.9847e+00 -2.6460e+00 +1.3173e+00 +4.2162e-01 +3.2326e+00 +3.0453e-01 +4.1647e-01
871 +1.447736268e+01 +1.447736268e+01 -3.432637316e+00 -3.432637316e+00 -5.3043e-01 -6.3873e-01 +9.2676e-01 +2.4317e+00 +1.0632e+00 -1.0833e-01 +4.1550e-01 -3.7151e+00 +2.1975e+00 +1.2933e+00 +1.0119e+00 -7.5178e-01 -1.9856e+00 +3.4311e+00 +1.4003e+00 +1.4652e+00 -1.3642e+00 -6.0065e-01 -3.5956e+00 +1.7245e+00
6759 +1.272599911e+01 +1.272599911e+01 -5.184000890e+00 -5.184000890e+00 -1.7598e+00 +4.0869e+00 -6.9970e-01 -2.1357e+00 -1.3849e-02 -1.7737e+00 -8.9795e-01 +2.2571e+00 -5.9951e-01 +1.8485e+00 -1.4182e+00 +7.7514e-01 +1.5121e+00 +7.5918e-01 +1.5291e+00 +3.1303e+00 +2.2663e+00 -1.5116e+00 +8.7816e-01 +2.3052e+00
23247 +1.227753149e+01 +1.227753149e+01 -5.632468513e+00 -5.632468513e+00 +3.6793e+00 -2.6890e+00 +3.2022e+00 +9.8222e-01 +2.9643e+00 +1.3561e-01 -6.6445e-01 -1.9415e+00 -1.9450e+00 -4.5620e-01 -4.7707e-01 +1.3255e+00 +6.0213e-01 +2.3625e+00 -7.2590e-02 -8.5741e-01 -9.7655e-01 -6.9039e-02 +7.1335e-01 +3.4793e+00
95888 +1.025628939e+01 +1.025628939e+01 -7.653710613e+00 -7.653710613e+00 +2.1721e+00 -3.0347e+00 +8.7202e-01 +4.6250e-02 +4.8771e-01 +1.7209e+00 +1.3282e+00 -2.4547e+00 -1.7007e-01 +4.2755e-01 -4.2731e+00 -4.0427e-01 +4.4167e-01 +1.4824e+00 -4.0091e-01 +2.3814e+00 +2.0063e-01 +9.6019e-01 -6.2496e-01 -4.6965e-01
441568 +1.015555100e+01 +1.015555100e+01 -7.754449000e+00 -7.754449000e+00 +8.2259e-01 +5.5741e-01 +2.5495e+00 -2.6071e+00 +1.0182e+00 -4.4528e-01 +7.7451e-01 +2.4264e+00 +9.6026e-01 +6.3187e-01 -7.8854e-01 -5.4909e-01 +2.3658e+00 +1.8022e+00 +2.0065e+00 +3.2792e+00 -5.7667e-02 +2.0292e-01 +1.2321e+00 -8.6444e-01
454755 +9.048304271e+00 +9.048304271e+00 -8.861695729e+00 -8.861695729e+00 -7.0503e-01 +1.3991e+00 -4.2145e+00 -2.7954e+00 -6.1302e-01 +2.5264e+00 +3.3727e-01 +2.4871e-01 -4.1930e+00 +6.2369e-01 +1.3987e+00 -2.0810e+00 -3.3592e+00 +1.2097e+00 +5.2448e-02 +2.0667e+00 +2.1350e+00 +3.8896e-01 +1.4544e+00 -9.3784e-01
900845 +8.890391375e+00 +8.890391375e+00 -9.019608625e+00 -9.019608625e+00 +7.0341e-01 +1.2884e+00 +3.2988e-01 -7.6932e-01 -2.5982e+00 +2.3173e+00 +1.0559e+00 +1.8501e+00 +2.9844e-01 -1.8947e+00 +1.6427e+00 +4.4632e-01 -9.8592e-01 -1.1005e+00 -1.5572e+00 -9.4297e-01 -5.4453e-01 +1.4059e+00 -2.7674e+00 +7.8757e-02
3158000 +8.681396606e+00 +8.681396606e+00 -9.228603394e+00 -9.228603394e+00 -1.9564e+00 -2.9820e-01 -2.0547e+00 -1.8959e+00 -9.4683e-01 +1.9379e+00 +1.9321e+00 +1.5470e+00 +1.1475e+00 +1.4567e+00 +7.2023e-01 +1.7125e+00 +8.1681e-01 -4.7712e-01 -8.8007e-01 -1.3562e+00 -1.8703e+00 +4.0214e+00 +4.3241e-01 -1.3844e+00
4640666 +7.887525872e+00 +7.887525872e+00 -1.002247413e+01 -1.002247413e+01 -5.9935e-01 +1.5388e+00 -4.8638e+00 -1.8667e+00 -1.5967e+00 +5.5116e-01 -2.1981e+00 +2.9155e-02 -3.4746e+00 +4.6277e-01 +6.5813e-01 -8.3297e-01 -2.0081e+00 +7.8263e-01 -1.3854e+00 +3.1738e+00 -2.8206e-01 +6.9170e-01 -2.2415e+00 -8.4620e-01
11514848 +7.642868728e+00 +7.642868728e+00 -1.026713127e+01 -1.026713127e+01 -6.0095e-01 -3.3742e-01 -1.5169e+00 -1.8912e+00 -2.8506e+00 +3.8631e-01 -1.1910e+00 -1.9283e+00 -1.5598e+00 +2.2779e+00 -3.6213e-01 -1.6065e+00 +5.0101e-01 +4.1848e-01 -5.3681e-01 +3.0281e+00 -2.7760e+00 -3.9682e-01 +1.5339e+00 +1.3848e+00
55027757 +7.492009085e+00 +7.492009085e+00 -1.041799091e+01 -1.041799091e+01 +5.1443e-01 -1.3873e+00 -1.2658e+00 -3.9460e+00 +5.0409e-01 +1.0260e+00 +1.6229e+00 +2.8193e-01 -7.8818e-01 -1.0410e+00 -7.7019e-01 +1.2901e+00 +1.7826e-01 +1.0087e+00 +9.2456e-01 -7.1751e-01 +2.8007e-01 -9.5110e-01 -1.9254e+00 +1.1112e+00
115935893 +7.381842645e+00 +7.381842645e+00 -1.052815736e+01 -1.052815736e+01 -2.9093e+00 +3.6239e+00 +9.7678e-01 +1.8913e-01 -3.0014e+00 -8.2575e-01 +4.1464e-01 +4.0550e+00 -1.2576e+00 +3.0341e+00 -1.2835e-01 -1.2888e+00 -4.1381e-01 -7.4505e-01 -4.0741e-01 +3.5706e+00 -1.3780e+00 +6.4143e-02 +1.0427e-01 -2.3164e+00
142982371 +6.930080570e+00 +6.930080570e+00 -1.097991943e+01 -1.097991943e+01 -1.1439e+00 +2.9482e+00 -2.8928e+00 -2.0494e-01 -3.9301e+00 -7.6724e-01 -8.0165e-01 +4.6783e+00 -3.2634e+00 -4.0357e-01 +2.1917e+00 -1.9259e+00 -1.5371e+00 -3.0618e+00 -2.5826e+00 +1.3302e+00 -1.4924e-01 +3.8636e+00 +1.0911e+00 -3.5523e+00
% function evaluation | noise-free fitness - Fopt (-1.647700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.167565051e+01 +4.167565051e+01 -1.230943495e+02 -1.230943495e+02 +4.4190e+00 +4.8961e+00 +9.8001e-01 +2.1969e+00 -1.4349e+00 -2.9439e-01 -4.3303e+00 +1.7154e+00 -2.0485e+00 -1.5733e+00 -4.0963e+00 +1.5434e+00 +4.0152e+00 +1.4843e+00 -2.8129e-01 -1.7810e+00 +2.9029e+00 +2.3446e+00 -1.1437e+00 -3.2319e+00
2 +3.500498421e+01 +3.500498421e+01 -1.297650158e+02 -1.297650158e+02 +2.2467e+00 +4.6031e+00 +2.2899e+00 -1.4236e+00 -5.3921e-01 +5.9285e-01 +4.8670e+00 +3.9375e+00 -1.3860e+00 -1.5699e+00 +1.6748e+00 +6.7271e-01 -1.9088e+00 +7.0651e-01 -3.3143e+00 -1.0399e+00 +4.2743e+00 +3.6615e+00 +1.5499e+00 +2.1889e-01
4 +3.202216950e+01 +3.202216950e+01 -1.327478305e+02 -1.327478305e+02 -1.2650e+00 +1.8581e+00 +2.1864e-01 +5.9374e-05 -4.4974e+00 -3.0712e+00 -3.9423e+00 +5.3497e-02 -4.0042e+00 -5.8711e-01 +1.2072e+00 -3.2719e+00 +5.1629e-01 -1.1548e+00 -1.0790e+00 +1.4560e+00 -1.7207e-01 +7.2947e-01 +2.9269e+00 +1.2998e+00
11 +2.735360811e+01 +2.735360811e+01 -1.374163919e+02 -1.374163919e+02 +4.3875e-01 +1.4983e+00 +1.8470e+00 +3.2910e-01 +3.7825e-01 -1.0896e+00 +7.9205e-01 +4.9312e+00 +2.2808e+00 +3.6156e+00 +7.3781e-01 -3.0745e+00 +2.5229e+00 -2.6523e-01 -3.6006e+00 +1.5653e+00 -2.9100e+00 -1.8217e+00 -2.3306e+00 +3.1855e+00
85 +2.499266830e+01 +2.499266830e+01 -1.397773317e+02 -1.397773317e+02 +3.1421e-02 -4.8193e+00 -1.0869e+00 -1.1883e+00 +3.0437e+00 +3.9080e+00 +3.9375e-01 -3.9221e-01 -4.6007e+00 -1.9647e+00 +4.8380e-01 +2.0406e+00 +9.9982e-02 +2.1636e+00 +1.5898e-02 -1.5260e+00 +3.3301e+00 +3.2318e-01 -2.2140e+00 +2.2611e-01
125 +2.142955438e+01 +2.142955438e+01 -1.433404456e+02 -1.433404456e+02 -1.7128e+00 -2.3357e+00 +8.8846e-01 -1.4771e+00 +2.7051e+00 -2.2610e+00 -2.9211e+00 +3.6800e-01 +1.6759e+00 +1.7929e+00 +2.2671e+00 -3.6256e+00 -3.8985e+00 +1.1096e+00 +3.8401e+00 -1.8844e+00 -4.8542e+00 -1.2346e+00 +2.4892e+00 +1.8192e+00
167 +1.856540826e+01 +1.856540826e+01 -1.462045917e+02 -1.462045917e+02 +1.8837e+00 +2.2391e+00 +2.5686e+00 -4.0732e+00 -9.6813e-01 +1.4191e+00 -9.1166e-01 -8.1358e-01 +3.7520e-01 -2.3309e+00 -2.8682e-01 -1.1573e+00 +2.5086e+00 -5.0358e-02 +2.1467e+00 +2.3361e+00 -2.7311e-01 -7.8159e-01 -7.6644e-01 -2.6417e+00
500 +1.552313282e+01 +1.552313282e+01 -1.492468672e+02 -1.492468672e+02 +3.0112e+00 -5.9118e-02 -1.2526e+00 +2.3993e+00 -1.2722e+00 +1.9330e+00 -2.2900e+00 -2.5729e+00 +2.0402e+00 +3.0471e+00 +4.0218e-01 -1.4679e+00 +1.2834e-01 -2.7050e+00 -6.7820e-01 +1.8556e-01 -1.6045e+00 -1.8211e+00 -2.1066e+00 +2.6713e+00
1546 +1.436926894e+01 +1.436926894e+01 -1.504007311e+02 -1.504007311e+02 +2.5520e+00 +3.0962e+00 -3.1902e+00 -4.4079e-01 +2.7263e+00 -1.2600e+00 -1.9623e+00 -1.3369e+00 +9.1625e-01 +1.0344e+00 -2.0889e+00 +1.2622e+00 -1.1789e+00 -3.2480e-01 +1.9478e+00 +9.4387e-01 +1.5355e+00 +1.1008e+00 -9.0194e-02 +2.9166e-01
4488 +1.310804531e+01 +1.310804531e+01 -1.516619547e+02 -1.516619547e+02 -1.0199e+00 -1.1971e+00 +1.6973e+00 -1.1989e+00 +7.6793e-01 -1.6573e-01 +7.1063e-01 +1.6745e+00 +2.1495e+00 -1.6473e+00 -1.7740e+00 +1.2794e+00 -2.1454e+00 +3.5401e+00 -9.7030e-01 -8.8111e-01 +1.2582e+00 +1.7670e+00 -7.4848e-01 +5.8891e-01
5787 +1.144071460e+01 +1.144071460e+01 -1.533292854e+02 -1.533292854e+02 +8.0462e-01 -3.2155e+00 +1.5872e-01 +8.3133e-01 -1.4366e+00 +2.5752e+00 +1.4620e-01 +1.6665e+00 +2.8843e+00 +2.3874e+00 +1.0647e+00 -2.5929e-01 +6.6224e-01 +9.6685e-01 -2.7437e+00 -2.3349e+00 +8.1397e-01 +9.1911e-01 -9.6054e-01 -4.0458e+00
