% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2 +3.572927469e+03 +3.572927469e+03 +3.690667469e+03 +3.690667469e+03 -2.4163e+00 -2.2038e+00 +3.2312e+00 -3.6650e+00 +9.5421e-01 -1.1601e-01 +1.4481e+00 -3.4936e+00 +1.5291e+00 +1.4801e+00 +4.0382e+00 -1.9141e+00 +4.2908e+00 +3.3366e+00 -4.3768e+00 +1.0445e+00 +4.6203e+00 -2.6638e+00 +3.9580e+00 +2.2807e+00
3 +2.157047908e+03 +2.157047908e+03 +2.274787908e+03 +2.274787908e+03 +4.3957e+00 -3.2124e+00 -3.3691e+00 +2.6598e+00 -1.4776e-01 -4.0587e+00 -2.8196e+00 +2.9590e+00 +2.1194e+00 -1.4958e+00 -1.7468e+00 -3.1331e-01 -9.0628e-01 -4.2833e+00 -4.8108e+00 +4.7650e+00 +1.6993e+00 -3.1766e+00 +4.2012e+00 -4.9704e+00
59 +1.970486785e+03 +1.970486785e+03 +2.088226785e+03 +2.088226785e+03 -1.0943e+00 -1.8547e+00 +1.3664e+00 -1.0188e+00 +1.2066e+00 -3.7496e+00 -4.3140e+00 +1.4540e-01 +1.3926e+00 -1.0974e+00 -3.7025e+00 -1.0613e+00 +3.5351e+00 -2.8353e+00 +1.3271e+00 -1.6164e-01 +3.9039e+00 -1.7446e+00 -2.1914e+00 +2.1626e+00
180 +1.878862131e+03 +1.878862131e+03 +1.996602131e+03 +1.996602131e+03 -4.9390e+00 -2.9802e+00 -3.3854e+00 +8.5899e-01 +1.6113e+00 -2.8102e+00 -4.2494e-01 +1.4041e+00 +1.4595e+00 +7.0028e-01 +1.3265e+00 +1.6252e+00 +1.8679e+00 -3.7657e+00 -1.3841e+00 +3.7815e+00 +1.7721e+00 +3.5228e+00 -1.5610e+00 -1.8495e+00
904 +1.761500238e+03 +1.761500238e+03 +1.879240238e+03 +1.879240238e+03 +6.4401e-01 +1.9052e+00 -5.4431e-01 -3.5155e-01 -2.0830e+00 +2.7598e+00 -4.0885e+00 +1.9454e+00 -2.8112e+00 -3.7020e+00 -3.2251e+00 -2.3704e+00 +4.2597e+00 -3.4732e+00 +3.8080e+00 +2.2889e+00 +1.6949e+00 -6.6458e-01 +3.5959e-01 +4.5288e+00
2175 +1.657488523e+03 +1.657488523e+03 +1.775228523e+03 +1.775228523e+03 -3.7571e+00 -3.6731e+00 -3.5223e-02 +2.4899e+00 -7.9146e-01 -3.5404e+00 -9.6983e-01 -5.2964e-02 +3.0193e+00 +1.1952e+00 -2.2527e+00 -1.9078e+00 +2.5811e+00 -1.4000e+00 +1.1534e+00 +3.6041e-01 +3.4568e+00 -3.0438e+00 -9.7224e-02 +3.9720e-01
3844 +1.568029690e+03 +1.568029690e+03 +1.685769690e+03 +1.685769690e+03 +4.9768e+00 +4.7479e-02 -3.7857e+00 +2.7616e+00 -4.6909e-01 -4.2554e+00 +1.9439e+00 +4.4830e+00 +4.8739e+00 -1.5079e+00 -2.1754e+00 -3.3368e+00 +2.1818e+00 -2.7425e+00 +1.3308e+00 -2.0800e-01 -1.8137e+00 +7.3343e-02 +1.9091e+00 +1.9791e-01
5865 +1.535886654e+03 +1.535886654e+03 +1.653626654e+03 +1.653626654e+03 +2.5994e+00 +7.8411e-02 -4.2848e+00 -9.3281e-01 -1.3838e+00 -6.5494e-01 -1.4515e+00 +1.6536e+00 +1.0290e+00 -3.7041e+00 +1.0161e+00 -1.9258e+00 +2.5651e+00 -1.1546e+00 +2.9637e+00 -9.4165e-01 -2.4277e-01 +2.7776e+00 +8.6584e-01 -3.9748e-04
6981 +1.451328362e+03 +1.451328362e+03 +1.569068362e+03 +1.569068362e+03 +3.1909e+00 -2.5510e+00 -1.0870e+00 +2.7876e+00 +3.5886e-01 +4.1995e+00 -1.3527e+00 -2.8161e+00 +1.0071e+00 -3.5096e+00 -1.6430e+00 -1.2685e+00 +2.2221e+00 -7.9972e-01 +5.6213e-01 -1.3633e-01 +4.6217e+00 +1.7911e+00 +2.2779e+00 +2.9739e+00
16975 +1.440894350e+03 +1.440894350e+03 +1.558634350e+03 +1.558634350e+03 +2.6200e+00 -4.6154e+00 -4.3687e-01 +4.9860e+00 +7.9600e-01 -4.1924e-01 +3.6500e-01 +3.0217e+00 -9.7287e-01 -4.7769e-01 +3.7724e-01 -4.5210e-01 +1.5096e+00 +8.9654e-01 +2.2423e+00 -2.3495e-01 +4.6426e+00 +1.4205e+00 +3.0524e+00 -4.1764e-01
55528 +1.194524922e+03 +1.194524922e+03 +1.312264922e+03 +1.312264922e+03 +3.5978e+00 -4.1632e+00 -3.6127e+00 +6.7220e-01 +8.0079e-01 -1.1684e+00 -3.0199e+00 +2.9371e+00 +2.6309e+00 -1.9678e+00 -2.8610e+00 -1.5855e+00 +3.8472e+00 -2.7125e+00 -7.4565e-01 -1.0718e+00 +1.4201e+00 +2.0467e+00 +2.7890e-01 +2.4782e+00
466419 +1.159096472e+03 +1.159096472e+03 +1.276836472e+03 +1.276836472e+03 +3.6259e+00 -4.6011e+00 -1.9846e+00 +3.8473e+00 +1.9889e-01 +1.2692e+00 +7.1937e-01 +2.1967e+00 +1.0629e+00 -3.6203e-02 -5.7017e-01 -4.4838e+00 +1.8764e+00 -4.5938e+00 +1.7780e-01 +1.1305e+00 +3.5918e+00 +2.2007e+00 +1.5695e+00 -8.0579e-01
1341795 +1.093024774e+03 +1.093024774e+03 +1.210764774e+03 +1.210764774e+03 +2.8200e-02 -8.1833e-01 -2.5601e+00 -1.2780e-01 +1.4500e+00 -4.0676e-01 -3.6330e-01 +3.4091e+00 +2.3588e+00 -3.6493e+00 -3.2331e-01 -2.1550e+00 +4.0672e+00 -1.3524e+00 +2.5458e+00 +2.7110e+00 +3.3385e+00 +1.7040e+00 +5.7366e-02 +6.7705e-01
1798567 +1.065821998e+03 +1.065821998e+03 +1.183561998e+03 +1.183561998e+03 +1.2037e+00 -4.1943e+00 -4.4059e+00 +2.1258e+00 -2.1261e-01 -4.4001e+00 -8.2263e-02 +1.3708e+00 +2.4517e+00 -3.3483e+00 -8.5414e-01 -2.4985e+00 +4.0525e+00 -9.1318e-01 -1.9691e+00 +8.5344e-01 +4.4154e+00 +4.6010e-01 -7.7246e-01 +7.1077e-01
2108703 +1.046337500e+03 +1.046337500e+03 +1.164077500e+03 +1.164077500e+03 +3.1306e+00 -6.6312e-01 -5.7783e-01 +2.6067e+00 +1.1301e+00 +7.7301e-01 -3.5363e-01 +1.8692e+00 +1.2935e+00 -5.6553e-01 -1.8548e+00 -4.0726e+00 +3.3079e+00 -1.3999e+00 +7.0605e-02 +4.1340e+00 +3.5708e+00 +1.2098e+00 -2.0504e-01 -1.9803e+00
3216742 +9.506031831e+02 +9.506031831e+02 +1.068343183e+03 +1.068343183e+03 +9.8637e-01 -1.5181e+00 -1.2313e+00 +1.6588e+00 +3.6969e-01 -2.4418e+00 -1.7545e+00 +1.0065e+00 +2.0318e+00 -2.2746e+00 +1.3282e-01 -8.8257e-02 +4.2774e+00 -2.4339e+00 +9.6630e-01 +1.9347e+00 +2.2616e+00 -1.3531e+00 +9.8908e-02 +6.5972e-01
17417349 +8.951636169e+02 +8.951636169e+02 +1.012903617e+03 +1.012903617e+03 +2.9010e+00 -4.9886e+00 -2.8713e+00 +4.0492e+00 -4.9280e-01 -4.0385e+00 -1.5874e+00 +1.8677e+00 +4.1054e+00 -1.8949e+00 -2.4654e+00 -2.2094e+00 +3.2301e+00 -9.7672e-01 +5.1484e-01 +3.0748e+00 +3.4395e+00 +1.7320e+00 -8.0799e-01 -3.2739e-01
18401149 +8.766302854e+02 +8.766302854e+02 +9.943702854e+02 +9.943702854e+02 +3.0911e+00 +5.1875e-01 -1.0221e+00 +4.2428e+00 +1.0013e+00 -2.9827e+00 -2.1781e+00 +2.1019e+00 +2.8574e+00 -1.2892e+00 -1.2717e+00 -2.4798e+00 +2.5178e+00 -1.6890e+00 +1.7204e+00 +1.1973e+00 +3.0143e+00 +6.9894e-01 -1.5211e+00 -1.6426e+00
142288788 +8.669423439e+02 +8.669423439e+02 +9.846823439e+02 +9.846823439e+02 +4.1831e+00 -4.6526e+00 -2.3313e+00 +2.2843e+00 -2.9123e-01 -8.9369e-01 -3.6227e+00 +4.5458e+00 +1.7078e+00 -6.3367e-01 +4.2820e-01 -2.7984e+00 +3.1077e+00 -1.9816e+00 -2.0213e+00 +2.7242e+00 +2.8596e+00 +2.1360e+00 -2.4178e+00 -2.7647e-01
% function evaluation | noise-free fitness - Fopt (-4.670000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.510450835e+03 +3.510450835e+03 +3.463750835e+03 +3.463750835e+03 -1.5260e+00 -4.0551e+00 -4.4629e+00 +7.9111e-01 +1.5797e+00 +1.3838e+00 +3.1238e+00 -1.3460e+00 -1.0135e+00 +1.9974e+00 +4.6454e+00 +1.5425e+00 +4.4693e+00 -5.4917e-01 +2.3141e+00 -3.0787e+00 +4.3869e+00 -1.7722e+00 -1.0261e+00 +1.0387e+00
2 +2.979142163e+03 +2.979142163e+03 +2.932442163e+03 +2.932442163e+03 +3.0605e+00 -2.1847e+00 -2.3134e+00 +2.7826e+00 +3.3626e+00 +2.6971e+00 -3.4399e+00 +1.5338e+00 +4.8090e+00 -3.9786e+00 -2.9361e+00 -4.9196e+00 -3.0609e-01 -1.3000e+00 +1.4309e+00 -1.1350e+00 -4.7464e+00 +3.0673e+00 +1.6736e+00 -3.2176e+00
6 +2.718448846e+03 +2.718448846e+03 +2.671748846e+03 +2.671748846e+03 -2.4438e+00 -4.8740e+00 -3.2286e+00 -4.2178e+00 +3.2915e+00 +1.7892e+00 -3.8797e+00 +2.1711e+00 +3.0209e+00 -1.8581e+00 +3.9114e+00 -2.4257e+00 +3.0372e-01 +3.8359e+00 -4.9369e+00 +1.0462e+00 -1.0550e+00 +5.2493e-01 +3.9869e+00 +4.9700e+00
10 +2.617949745e+03 +2.617949745e+03 +2.571249745e+03 +2.571249745e+03 +8.0216e-01 +4.5323e+00 +3.5564e+00 -2.9817e+00 +1.8227e+00 -3.3059e+00 -2.7639e+00 +6.1413e-01 -3.5876e+00 +4.2168e+00 -3.7275e+00 +3.1964e+00 -1.5236e+00 +4.5612e-01 -3.2289e+00 +5.2362e-01 -4.4194e-01 +1.1110e+00 -3.1773e+00 +3.7264e+00
11 +2.565752047e+03 +2.565752047e+03 +2.519052047e+03 +2.519052047e+03 -9.4110e-01 +2.6858e+00 -8.8301e-01 -7.3924e-01 +3.3390e+00 +3.0802e-01 +3.8262e+00 +1.2382e+00 +1.5402e+00 +8.9560e-01 +3.9066e+00 +4.0033e+00 +3.3583e-01 -2.4238e+00 -2.9622e+00 +2.5952e-01 -3.1639e+00 -8.6817e-01 +2.7776e+00 -3.4848e+00
21 +2.234307608e+03 +2.234307608e+03 +2.187607608e+03 +2.187607608e+03 +3.8912e+00 +3.8843e-01 +4.3432e+00 -3.1800e+00 +2.2203e+00 -1.1073e+00 -1.1882e+00 -7.9054e-01 +7.4930e-01 +9.7074e-01 -3.5619e+00 -3.2041e+00 -3.8824e+00 +1.3372e+00 -2.4320e+00 -1.3441e+00 -1.0735e+00 +4.9527e+00 +1.8382e+00 +3.6221e+00
46 +2.186933263e+03 +2.186933263e+03 +2.140233263e+03 +2.140233263e+03 -1.7859e+00 +3.1124e+00 -6.3797e-02 -4.3649e+00 +2.9628e+00 +2.6500e+00 +2.3523e+00 +4.9450e+00 -4.5582e+00 -2.4486e+00 -1.5053e+00 -1.4492e-01 +4.1568e+00 +3.2517e+00 -4.1768e+00 -3.3811e+00 +9.1451e-01 +3.2959e+00 -1.7174e+00 -1.5089e+00
234 +1.696241274e+03 +1.696241274e+03 +1.649541274e+03 +1.649541274e+03 -5.0566e-01 +3.0176e+00 +4.4360e+00 -8.7224e-01 +1.8956e+00 -3.4548e+00 +3.9417e+00 +7.8917e-01 -9.4548e-01 -6.8644e-01 +1.0251e+00 +1.1052e-01 +1.8658e+00 +2.9144e+00 +2.7559e+00 +9.3937e-01 -3.1844e+00 +1.6326e+00 +3.3715e+00 +1.3906e-01
635 +1.446453098e+03 +1.446453098e+03 +1.399753098e+03 +1.399753098e+03 -1.1628e+00 +3.3717e+00 -1.9003e+00 -2.5847e+00 +2.2386e+00 +1.5104e-02 -3.6756e+00 -2.4871e-01 -4.5460e+00 +1.1522e+00 -5.6650e-01 -4.3231e+00 -7.8571e-01 -1.5190e+00 +1.3054e+00 -4.1807e+00 -3.5870e+00 -1.0891e-01 +2.8758e-01 +1.9131e+00
9392 +1.386021077e+03 +1.386021077e+03 +1.339321077e+03 +1.339321077e+03 +8.0940e-01 -1.5424e+00 +3.9112e-01 -4.7504e+00 +4.0876e+00 -1.3395e+00 -7.6651e-01 +5.9072e-01 -1.0073e+00 +2.3961e+00 -3.3297e+00 -4.7004e+00 -1.8495e-01 +1.7331e+00 -1.5978e+00 -1.9246e+00 -3.2120e+00 +1.2088e+00 +3.0959e-01 -4.1581e+00
11946 +1.293763441e+03 +1.293763441e+03 +1.247063441e+03 +1.247063441e+03 -2.6154e+00 +3.3391e+00 +7.0101e-01 -1.7358e+00 +3.8547e+00 +1.9558e+00 +1.0328e+00 +4.0749e+00 -2.3968e+00 +3.1755e+00 +8.2588e-01 -2.3913e-01 -1.2792e+00 +3.2391e-01 -1.5341e+00 -6.7232e-01 -2.3509e+00 +2.0352e+00 +3.8647e+00 -5.4485e-01
72677 +1.197554462e+03 +1.197554462e+03 +1.150854462e+03 +1.150854462e+03 +7.1009e-01 +7.3358e-01 -1.0643e+00 -4.4432e+00 +2.4559e+00 +1.7192e+00 +2.7124e-01 +1.9184e+00 -1.8981e+00 -2.1041e+00 -3.5679e+00 -3.6418e+00 +1.5663e+00 +4.6576e+00 -2.1854e+00 -2.9616e+00 -2.6929e+00 -2.6205e+00 +1.1357e+00 -3.6824e+00
127777 +8.900210133e+02 +8.900210133e+02 +8.433210133e+02 +8.433210133e+02 -3.2214e+00 +1.0270e+00 -1.0791e-01 -3.6464e+00 +3.6756e+00 +3.4936e-01 +9.3713e-01 +3.2354e+00 -1.0133e+00 +1.5949e+00 -1.2201e+00 -1.1479e+00 +3.0353e-01 +4.1956e+00 +1.1069e+00 -8.4663e-01 -3.5631e+00 +1.7251e+00 +3.7419e+00 -3.6757e-01
23551649 +8.130770244e+02 +8.130770244e+02 +7.663770244e+02 +7.663770244e+02 -1.8056e-01 +2.6595e+00 -1.2600e+00 -2.3739e+00 +4.8502e+00 +3.9922e-01 +1.6788e+00 +2.0443e+00 -3.5970e+00 +1.1983e+00 +6.9405e-01 -1.4101e+00 +1.6768e+00 +2.7047e+00 +1.1414e+00 -2.0799e-02 -2.5550e+00 +1.7250e+00 +3.7672e+00 -3.2300e+00
32266729 +7.872404245e+02 +7.872404245e+02 +7.405404245e+02 +7.405404245e+02 +1.2975e+00 +1.5313e+00 -1.6399e+00 -3.4691e+00 +2.3725e+00 -5.4512e-01 +5.0049e-02 +3.2307e+00 -1.3645e+00 -7.7629e-01 -3.0061e-01 -3.8528e+00 +4.5544e-02 +4.6191e+00 +1.2808e+00 -2.5622e+00 -2.2168e+00 +3.1226e+00 +2.6455e+00 -6.7380e-01
164188984 +7.446828106e+02 +7.446828106e+02 +6.979828106e+02 +6.979828106e+02 +2.8859e-02 +2.9292e+00 -1.8476e+00 -2.6899e+00 +3.6284e+00 -8.1492e-01 -1.9787e+00 +2.5906e+00 -3.3377e+00 -7.6324e-01 -1.4195e+00 -1.2368e+00 +7.3414e-01 +2.7575e+00 +1.0484e-01 +9.9307e-01 -3.7945e+00 +7.4006e-01 +4.3297e+00 -2.6872e+00
% function evaluation | noise-free fitness - Fopt (8.287000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.583554062e+03 +2.583554062e+03 +2.666424062e+03 +2.666424062e+03 -4.8537e+00 +3.1499e+00 +1.8562e+00 +3.9932e+00 +2.6399e+00 +2.9828e-01 -3.9667e+00 +3.8075e+00 -3.4984e+00 -4.7572e-02 -4.5544e+00 +2.4757e+00 +1.8679e-01 +4.4467e-01 +9.0382e-02 -1.0784e+00 +1.5444e+00 +2.1603e+00 -4.7337e+00 +3.0692e+00
18 +2.527662865e+03 +2.527662865e+03 +2.610532865e+03 +2.610532865e+03 +1.0820e+00 +3.8898e+00 -4.0817e+00 -1.1031e+00 -3.7144e-01 +4.8884e+00 -3.1634e+00 +1.7599e+00 +3.4834e+00 -1.8612e+00 +1.8772e+00 +3.9222e+00 +1.7205e+00 +2.9916e+00 -2.0164e+00 +4.3173e-01 +3.5618e+00 +2.3832e+00 -2.8090e+00 +2.2105e+00
34 +2.408194869e+03 +2.408194869e+03 +2.491064869e+03 +2.491064869e+03 -1.2673e-01 +2.7863e+00 -2.6536e+00 -2.4860e+00 +3.4576e+00 +2.2091e+00 +2.3873e+00 +1.9314e+00 +5.7242e-01 +1.0070e+00 -4.2058e+00 +1.5006e-01 +3.3079e+00 -1.3974e+00 -8.2079e-01 +2.9624e+00 -2.8488e+00 +1.2690e+00 +4.0245e+00 +4.3714e+00
94 +2.390357391e+03 +2.390357391e+03 +2.473227391e+03 +2.473227391e+03 -4.9896e+00 -2.7409e+00 +3.2031e+00 -1.0844e+00 +6.4693e-01 +3.8469e-01 -4.6750e+00 -2.1295e+00 -3.6250e-02 -2.4581e+00 -3.5006e+00 +2.3580e+00 +2.0191e+00 -3.4005e+00 -2.1880e+00 -6.1247e-01 -1.5555e+00 +4.8403e+00 -3.5110e+00 +3.3975e+00
95 +2.120895596e+03 +2.120895596e+03 +2.203765596e+03 +2.203765596e+03 +1.7526e+00 -4.3750e+00 +1.4165e+00 +1.4069e+00 -3.5645e+00 +1.3068e+00 +1.2761e-01 -1.5575e-01 +2.7903e+00 -2.7926e+00 -4.0037e-01 -3.8477e+00 -1.2349e+00 +1.2233e+00 -2.4981e-01 +3.3714e+00 -7.7167e-01 +4.3093e+00 +2.3564e-01 +4.5415e+00
813 +1.998736677e+03 +1.998736677e+03 +2.081606677e+03 +2.081606677e+03 +1.6603e+00 -4.0196e+00 +3.7742e+00 +1.5779e+00 -4.4376e+00 +2.1627e+00 -1.5145e+00 -8.4599e-02 -3.9181e+00 -2.8571e-01 -2.2994e+00 -1.3645e+00 +4.0356e+00 +4.8364e+00 -9.5883e-01 -3.8945e+00 -3.3814e+00 +1.3050e+00 +7.6329e-01 +4.7825e+00
862 +1.941022003e+03 +1.941022003e+03 +2.023892003e+03 +2.023892003e+03 +4.1487e-01 +9.8688e-01 -3.3059e-01 -4.7898e+00 -3.7550e+00 +2.5151e+00 -4.5725e+00 -3.9741e+00 -3.3804e+00 -1.7740e+00 -3.7160e+00 -4.6657e+00 +1.2226e+00 +4.8507e+00 -2.6733e+00 +1.0655e-01 +9.4980e-01 -8.8623e-01 +2.4730e+00 +2.9881e+00
1282 +1.800858945e+03 +1.800858945e+03 +1.883728945e+03 +1.883728945e+03 +2.2687e+00 +1.4598e+00 +3.7592e+00 +3.4505e+00 +1.1924e+00 -7.7578e-01 -3.4053e+00 +2.0877e+00 -4.3472e+00 -4.3276e+00 -4.5844e+00 -2.3136e+00 +1.4072e+00 +1.6225e+00 -1.8737e+00 +1.9060e+00 +5.9074e-01 +1.4689e+00 +4.5884e+00 +4.2178e+00
4632 +1.766271190e+03 +1.766271190e+03 +1.849141190e+03 +1.849141190e+03 -1.5396e+00 +8.0580e-01 +2.2905e+00 +3.4865e+00 -1.2639e+00 +2.0104e-01 -4.0950e+00 -1.6079e-01 -6.0856e-03 +1.6929e+00 -3.5766e+00 -4.1013e+00 +2.1431e+00 +1.2297e+00 +2.5348e+00 +4.2413e+00 -2.1586e+00 +4.8460e+00 -3.7441e+00 +4.1072e+00
7919 +1.705578192e+03 +1.705578192e+03 +1.788448192e+03 +1.788448192e+03 +9.8718e-01 +8.8650e-01 +1.7690e+00 -6.9511e-02 -1.4938e+00 -4.1936e-01 -2.6590e+00 -5.9879e-01 +9.8792e-01 +3.4311e+00 -3.5163e+00 -6.6438e-01 +4.2388e+00 -9.5813e-01 +9.1224e-01 +4.4137e+00 +1.9083e+00 +5.2996e-01 +1.7829e+00 +2.0575e+00
13421 +1.663457285e+03 +1.663457285e+03 +1.746327285e+03 +1.746327285e+03 -1.1651e+00 +2.8321e+00 -1.9559e+00 +2.0414e+00 -8.1338e-01 +2.5888e+00 -1.7276e+00 -1.5751e+00 +6.8834e-01 -4.9078e+00 -8.8539e-01 -1.5876e+00 +2.2992e+00 -6.6653e-01 -3.0393e+00 +2.6219e+00 -2.4849e+00 +3.1375e+00 -5.1750e-01 +1.2672e+00
22492 +1.617160684e+03 +1.617160684e+03 +1.700030684e+03 +1.700030684e+03 -2.7462e+00 -4.6454e+00 +1.4095e+00 +5.5729e-01 -1.7379e+00 +1.0260e+00 -7.8890e-01 +1.4513e+00 +2.0905e+00 -4.4742e+00 -4.7849e+00 -1.0951e+00 +1.8965e+00 +3.7835e+00 -3.5471e+00 +8.7447e-01 +1.6894e-01 +3.4330e+00 -3.5191e+00 +3.8915e+00
31429 +1.408037275e+03 +1.408037275e+03 +1.490907275e+03 +1.490907275e+03 -2.9457e+00 -4.4677e+00 +3.9681e+00 -1.4251e-01 -1.3479e+00 +2.6000e+00 -2.1624e+00 +1.0050e+00 -3.4203e+00 -1.8286e+00 -4.9035e+00 -3.9252e-02 +3.1520e+00 +2.2817e+00 -2.8519e+00 -1.9854e-01 +4.2511e+00 -6.6432e-01 -1.7536e+00 +3.5905e+00
38336 +1.377993662e+03 +1.377993662e+03 +1.460863662e+03 +1.460863662e+03 +2.2979e+00 -1.0099e+00 -7.5217e-01 +4.3749e+00 -9.0311e-01 +4.9449e+00 -3.8818e+00 +1.0188e+00 +1.2132e+00 -4.7572e+00 -3.3963e+00 -3.1519e+00 +1.8788e+00 -1.3239e+00 -3.2341e+00 +2.8144e+00 +2.2941e+00 +4.8979e+00 +6.7016e-01 +1.2833e+00
59366 +1.344687283e+03 +1.344687283e+03 +1.427557283e+03 +1.427557283e+03 +4.3762e-01 -4.2612e+00 +1.4246e+00 +2.5825e+00 -7.0594e-01 +1.8918e+00 -1.1336e+00 -4.9383e-01 -9.7943e-01 -1.2799e+00 -3.0740e+00 -3.1753e+00 +2.9044e+00 -2.6671e+00 +5.4883e-01 +1.2549e+00 +1.9200e+00 +2.3319e+00 -1.5430e+00 +3.9556e+00
320862 +1.187719946e+03 +1.187719946e+03 +1.270589946e+03 +1.270589946e+03 +7.1263e-01 -3.9114e+00 +2.1171e+00 +1.7925e+00 -1.5168e+00 +3.9148e+00 -3.1467e+00 +4.1941e+00 -3.7188e+00 +7.6669e-02 -6.4584e-01 -4.9717e+00 +8.2690e-01 +4.9798e-02 -3.9213e+00 -4.9737e-01 +9.0258e-01 +1.7994e+00 -3.0572e-01 +3.2237e+00
1662983 +1.085893594e+03 +1.085893594e+03 +1.168763594e+03 +1.168763594e+03 +2.6714e-01 -4.1839e+00 +7.9419e-01 +4.2392e+00 -3.9504e+00 +3.7381e+00 -2.4555e+00 +4.1333e+00 -1.8909e+00 +1.2893e-01 -1.3183e+00 -4.0546e-02 +4.5404e+00 -2.4912e+00 -3.9851e+00 -2.2087e-01 -1.7689e+00 +1.1362e+00 -1.2761e+00 +3.1368e+00
4016396 +9.515884352e+02 +9.515884352e+02 +1.034458435e+03 +1.034458435e+03 -9.8272e-02 -1.3446e+00 +2.9584e+00 +2.3459e+00 -1.6430e-01 +1.6118e+00 -3.4000e+00 +1.2038e+00 -1.4413e+00 -1.0005e+00 -4.0033e+00 -3.0758e+00 +2.7503e+00 -3.6158e+00 -4.9395e+00 +2.5613e+00 -4.2886e+00 +3.0407e+00 -2.6000e+00 +3.2817e+00
29406196 +9.275613917e+02 +9.275613917e+02 +1.010431392e+03 +1.010431392e+03 +1.5685e+00 -2.1085e+00 +1.2018e-01 +4.4455e+00 +6.0684e-02 +2.9642e+00 -1.2679e+00 +1.4887e+00 -2.4580e+00 -2.3971e-01 -3.2155e+00 -2.7677e+00 +3.0264e+00 +1.7517e+00 -5.4233e-01 -9.5697e-01 +1.7135e-01 +2.6841e+00 -2.0391e+00 +4.0854e+00
54907817 +8.689820331e+02 +8.689820331e+02 +9.518520331e+02 +9.518520331e+02 +4.7331e+00 -9.6774e-01 +1.4698e-01 +3.8952e+00 +2.7928e-01 +1.7722e+00 -3.0468e+00 +1.4888e-01 -1.6511e-02 -1.2161e+00 -3.1887e+00 -2.2023e+00 +4.0151e+00 +1.1175e+00 -1.1561e+00 +1.9010e+00 -7.2464e-01 +1.5594e+00 -4.6367e-01 +4.1599e+00
93857872 +8.225720103e+02 +8.225720103e+02 +9.054420103e+02 +9.054420103e+02 +3.1556e-01 -1.5518e+00 -4.6646e-01 +1.5694e+00 -2.0421e+00 +3.2517e+00 -3.3299e+00 -4.8306e-02 -3.2226e+00 +7.2592e-02 -3.0363e+00 -1.8523e+00 +2.9487e+00 -7.5233e-01 -4.3513e+00 -6.5946e-01 +4.2848e-01 +3.0948e+00 -1.2973e+00 +3.6070e+00
% function evaluation | noise-free fitness - Fopt (-1.839000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.788214577e+03 +2.788214577e+03 +2.769824577e+03 +2.769824577e+03 -3.4292e+00 +4.9701e+00 -3.5246e+00 -3.6409e+00 -3.1195e+00 -3.7555e+00 +4.2001e+00 +3.1605e+00 +4.8314e+00 -2.9869e+00 +3.9105e+00 +6.9290e-02 -6.5149e-01 +3.0996e+00 +1.2525e+00 +2.7404e+00 +4.1272e+00 -3.6196e+00 +2.1007e+00 +3.2084e+00
3 +2.480124954e+03 +2.480124954e+03 +2.461734954e+03 +2.461734954e+03 -3.7459e+00 +1.9038e+00 -8.4677e-01 -2.6681e+00 -6.8960e-01 -6.8399e-01 +5.6341e-01 +8.8929e-01 +1.3926e-01 -5.1972e-01 -6.7350e-02 -2.7023e+00 -1.4267e+00 +3.2491e+00 -2.5744e+00 +6.7178e-01 -5.1136e-02 +3.0225e+00 -3.2399e+00 +4.6579e+00
9 +2.134825627e+03 +2.134825627e+03 +2.116435627e+03 +2.116435627e+03 +4.0828e+00 +2.4265e+00 -1.8491e+00 -4.1607e+00 -1.8534e+00 -3.3373e-01 +1.5941e+00 +1.4929e+00 +2.8264e+00 +3.2880e+00 -1.2440e+00 +1.3717e+00 +4.7673e+00 -2.1075e+00 +2.8859e+00 -2.5386e+00 -2.2301e-01 +7.7083e-01 +2.6884e+00 -4.8535e+00
188 +1.859186978e+03 +1.859186978e+03 +1.840796978e+03 +1.840796978e+03 +3.6198e+00 -1.0252e+00 -1.1812e+00 -3.9569e+00 +1.5690e+00 -1.1029e-01 +4.9222e-01 -1.1726e+00 +3.5167e+00 -2.6790e+00 +4.6330e-01 +1.9036e+00 +1.7328e-01 -1.3623e-01 +8.0788e-01 -1.6372e+00 +7.1549e-01 -1.7173e+00 +2.2565e+00 -2.2489e+00
469 +1.755187097e+03 +1.755187097e+03 +1.736797097e+03 +1.736797097e+03 -9.1988e-02 +4.0451e+00 +3.3091e+00 -2.8369e+00 +2.7215e+00 -3.3735e+00 +1.9456e+00 -6.8728e-01 +1.5380e-01 -2.5176e+00 +3.8627e+00 +1.1486e+00 +3.9441e+00 -5.6697e-01 -8.8524e-01 +1.3021e-02 -3.4654e+00 -3.9799e-01 +1.0942e+00 -9.8820e-01
