% function evaluation | noise-free fitness - Fopt (-2.098800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
305252 +1.601340520e+05 +1.601340520e+05 +1.600371720e+05 +1.600371720e+05 +1.7731e-01 +2.7279e+00 +3.9331e-02 +3.7759e+00 +1.3484e-01 +8.0432e-01 -2.4362e+00 -1.1878e+00 -1.3091e+00 +1.8725e+00 +7.4317e-01 +3.2643e+00 +4.9130e+00 +1.6474e+00 +2.9607e+00 +1.1347e+00 -7.2476e-01 +7.4584e-01 -2.3044e-01 -3.9400e+00
15464215 +1.506178346e+05 +1.506178346e+05 +1.505209546e+05 +1.505209546e+05 -3.3055e+00 +1.1105e+00 +3.0176e+00 -2.7013e+00 -1.9578e+00 -4.1394e+00 +3.7348e+00 -3.1952e+00 -1.3524e+00 +2.2739e+00 +1.9668e-01 +4.2530e+00 +2.3212e+00 -1.1214e+00 +3.2337e+00 +1.2641e+00 -1.8529e+00 +9.9058e-01 -2.2763e-01 -3.8874e+00
19749135 +1.382061527e+05 +1.382061527e+05 +1.381092727e+05 +1.381092727e+05 -3.1469e+00 +1.2859e+00 +1.6848e+00 +4.9413e+00 -1.4693e+00 +3.3800e+00 -1.8788e-01 +4.0776e+00 +3.3695e+00 +3.6279e+00 +2.3190e+00 +7.5215e-01 +2.5710e+00 -2.0418e+00 +3.8944e+00 +9.7804e-01 -1.3144e+00 +4.5380e-01 -2.4038e-01 -3.8529e+00
36645907 +9.953028920e+04 +9.953028920e+04 +9.943340920e+04 +9.943340920e+04 -3.3971e-01 +2.7509e+00 +1.1714e+00 +3.3672e+00 +4.5609e+00 +2.0495e+00 +2.1994e-01 -4.5893e+00 +2.2554e+00 +1.9282e+00 +2.4234e+00 +3.6063e+00 +2.7027e+00 +7.6823e-02 +3.3698e+00 +1.1312e+00 -1.8993e+00 +7.7271e-01 -1.8618e-01 -3.9483e+00
% function evaluation | noise-free fitness - Fopt (-3.152000000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.933155792e+07 +5.933155792e+07 +5.933124272e+07 +5.933124272e+07 +4.4362e+00 -3.6133e+00 -2.6082e+00 +2.0405e-01 +4.8137e+00 -3.2158e+00 +3.6200e+00 +4.2474e+00 -3.2254e+00 +3.0758e+00 -2.6094e+00 +3.1860e+00 +1.1748e-01 +2.9816e+00 -3.4862e+00 +4.3874e+00 -2.4938e+00 -4.9119e-02 -3.6339e+00 +3.3933e+00
3 +1.382653823e+07 +1.382653823e+07 +1.382622303e+07 +1.382622303e+07 +1.9431e+00 +4.5864e+00 +8.1267e-01 +2.3201e+00 -4.9893e+00 +9.6389e-01 -3.1594e-01 +5.7116e-01 -3.0675e+00 +1.8875e+00 +3.7069e-01 +2.5530e+00 -3.4186e-01 -4.4448e+00 -3.1525e+00 -3.1534e+00 -1.0451e+00 +2.3642e+00 -4.8343e+00 -9.9044e-01
6 +5.958937206e+06 +5.958937206e+06 +5.958622006e+06 +5.958622006e+06 -3.2908e+00 -1.0253e+00 +4.3631e+00 +2.2960e+00 +3.9098e+00 +3.5624e+00 +5.2617e-01 +5.6261e-01 -6.8130e-02 +2.8060e-01 +2.4702e+00 -1.3128e-01 +1.6236e+00 +7.9662e-01 -4.1814e+00 +1.8820e+00 -3.9678e+00 +1.0316e-01 -4.4711e+00 -1.8373e+00
35 +5.632193662e+06 +5.632193662e+06 +5.631878462e+06 +5.631878462e+06 -1.4344e+00 +2.5095e+00 -2.0420e+00 -1.2312e+00 -3.9086e+00 -1.8822e+00 +3.4317e+00 -2.7018e+00 -2.5247e+00 +4.9920e+00 +3.1091e+00 +1.9813e+00 -1.1269e+00 +2.3550e+00 -2.4745e+00 -2.7274e+00 +6.2409e-01 +3.2448e+00 -3.9018e+00 -4.7620e+00
52 +2.538985159e+06 +2.538985159e+06 +2.538669959e+06 +2.538669959e+06 +2.6782e+00 +2.1959e+00 +1.0704e+00 -3.0678e+00 +1.9844e+00 +1.5385e+00 +1.0021e+00 +4.0810e-01 -1.3317e+00 -1.1506e+00 +2.8878e+00 +3.4981e+00 +2.1290e+00 +3.0891e+00 +1.1534e-01 +6.9939e-01 -4.4247e+00 +2.0649e+00 -2.6646e+00 -3.0328e+00
1025 +2.380859079e+06 +2.380859079e+06 +2.380543879e+06 +2.380543879e+06 +3.5050e+00 +2.7434e+00 +1.1384e+00 +4.0430e+00 -4.4964e+00 -4.0557e+00 -2.9055e-01 +4.4814e+00 -2.2650e+00 +3.0624e+00 +1.5986e+00 -7.1267e-01 +2.7682e+00 +4.2539e+00 -1.4336e+00 +1.5909e+00 -1.0765e+00 -1.4929e-01 -2.7533e+00 -3.2407e+00
1069 +1.513975881e+06 +1.513975881e+06 +1.513660681e+06 +1.513660681e+06 +4.8987e+00 +4.0154e+00 +5.1821e-01 +3.8623e+00 -6.6901e-01 +2.8483e+00 +3.6048e+00 +4.5361e+00 +2.9428e+00 +6.3090e-01 -3.3832e+00 +4.5026e+00 +8.0612e-01 +4.3719e+00 -4.9826e+00 +3.5584e+00 -4.6754e+00 +4.5503e-01 -3.4454e+00 -4.8751e+00
1189 +1.196850676e+06 +1.196850676e+06 +1.196535476e+06 +1.196535476e+06 +1.2771e+00 -4.8761e+00 -1.8350e+00 -4.2499e+00 -4.9031e+00 -2.8499e+00 +1.5938e+00 -9.4274e-01 -3.2002e+00 +4.5089e+00 +1.8923e-01 +6.9371e-01 -6.2785e-01 +4.1146e+00 -3.1508e+00 +3.3514e+00 -4.2993e+00 +3.4592e-01 -4.6740e+00 -4.3254e+00
3995 +9.029587032e+05 +9.029587032e+05 +9.026435032e+05 +9.026435032e+05 -3.8451e+00 +3.5247e+00 +2.3564e+00 +2.4414e+00 -2.5364e+00 +1.5508e+00 -4.6269e+00 -3.6121e+00 +3.6323e+00 +3.6059e+00 +6.9845e-01 +1.8978e+00 -2.1707e+00 +2.5879e+00 -4.3597e+00 +4.3937e+00 -1.8658e+00 +9.5647e-01 -3.1589e+00 -3.2887e+00
15729 +8.842011147e+05 +8.842011147e+05 +8.838859147e+05 +8.838859147e+05 -1.8107e+00 -3.8150e+00 +3.7262e+00 +1.4319e+00 +2.4208e+00 +2.1033e+00 -2.2152e+00 -3.8319e+00 -4.0971e+00 +4.0527e+00 +4.4168e+00 -2.0246e+00 -2.8466e+00 +2.4601e+00 -2.6521e+00 +5.6497e-01 -3.1317e+00 +2.0804e+00 -3.3046e+00 -4.0248e+00
17345 +4.116034669e+05 +4.116034669e+05 +4.112882669e+05 +4.112882669e+05 -6.6330e-01 +1.5208e-01 +1.8910e+00 +4.9257e+00 -4.4080e+00 +2.9841e+00 +3.5262e+00 -3.7717e+00 -7.5590e-01 +4.3317e+00 +3.0581e+00 -4.0963e+00 -3.4276e+00 +2.9689e+00 -3.2031e+00 +1.7490e+00 -2.7187e+00 +1.5083e+00 -3.2370e+00 -3.9082e+00
55902 +3.076818996e+05 +3.076818996e+05 +3.073666996e+05 +3.073666996e+05 -1.3010e+00 -2.0674e+00 +3.3624e-01 -4.8243e+00 -4.0724e+00 +4.3650e+00 +4.6864e+00 -2.3673e+00 +3.5410e+00 +3.8096e+00 -4.8352e+00 +3.0841e+00 -2.2893e+00 +3.6832e+00 -3.1377e+00 +4.2749e+00 -2.6658e+00 +1.5092e+00 -3.2906e+00 -4.1713e+00
232886 +1.835849085e+05 +1.835849085e+05 +1.832697085e+05 +1.832697085e+05 +4.5263e+00 -1.7275e+00 -4.2548e+00 -4.5928e+00 +3.0834e+00 -2.5481e+00 +3.9207e-01 +4.2012e+00 -3.6421e+00 -6.7827e-01 -2.2967e+00 -2.9725e-01 -2.2827e+00 +2.2817e+00 -2.7138e+00 +3.1861e+00 -2.8896e+00 +1.6286e+00 -3.7269e+00 -4.0629e+00
6894020 +1.643831478e+05 +1.643831478e+05 +1.640679478e+05 +1.640679478e+05 -1.3704e+00 -1.7503e+00 -1.9605e+00 +2.5773e+00 -4.6637e+00 -7.7587e-01 +4.8142e+00 +2.4439e+00 -2.4237e+00 -5.8710e-01 +4.4560e+00 -1.5654e+00 -2.8630e+00 +4.0773e+00 -2.4943e+00 +4.3538e+00 -2.7004e+00 +1.4275e+00 -3.3369e+00 -3.9112e+00
15769189 +1.278963349e+05 +1.278963349e+05 +1.275811349e+05 +1.275811349e+05 +4.5230e+00 +3.9400e+00 -1.9171e+00 +2.1043e+00 -4.4059e+00 +3.0881e+00 +3.6647e+00 +2.5574e+00 -2.9732e+00 +2.5477e+00 -3.3837e+00 -2.7385e+00 -2.9667e+00 +4.4364e+00 -1.9981e+00 +4.1956e+00 -3.4250e+00 +1.3897e+00 -3.3856e+00 -3.9581e+00
65905225 +1.141092620e+05 +1.141092620e+05 +1.137940620e+05 +1.137940620e+05 +4.2530e+00 -1.7457e+00 +4.3001e+00 -2.8917e+00 +3.9417e+00 -2.6186e+00 +5.3999e-01 +1.9517e+00 -3.6659e-01 -1.9081e+00 -4.3755e-01 -4.4739e+00 -3.9658e+00 +2.3900e+00 -3.4968e+00 +3.7443e+00 -2.9660e+00 +1.5548e+00 -3.6018e+00 -4.0850e+00
179160324 +1.105741820e+05 +1.105741820e+05 +1.102589820e+05 +1.102589820e+05 +2.4106e+00 +1.3372e+00 -2.3403e+00 -5.8143e-01 -3.2226e+00 +4.5793e-01 +6.1451e-01 +2.0759e+00 -1.5305e-02 +7.2149e-01 +8.6166e-01 -1.0693e+00 -3.2754e+00 +3.8787e+00 -3.2088e+00 +4.3793e+00 -2.8591e+00 +7.5452e-01 -3.4190e+00 -3.8650e+00
192562394 +1.053771940e+05 +1.053771940e+05 +1.050619940e+05 +1.050619940e+05 -8.0859e-01 -2.2712e+00 +3.5439e+00 +6.9102e-02 -4.8742e-01 +3.9669e-01 -2.6743e+00 +2.3873e+00 -2.9042e+00 -2.5814e+00 -1.2977e-02 -4.0679e+00 -1.7286e+00 +3.8559e+00 -4.0642e+00 +3.9003e+00 -3.3128e+00 +1.2028e+00 -3.8856e+00 -3.9682e+00
196631465 +7.584993007e+04 +7.584993007e+04 +7.553473007e+04 +7.553473007e+04 +3.6939e-01 -4.3038e-01 +3.2626e-01 +2.4918e+00 -4.4302e+00 +3.0371e+00 +6.4948e-01 -4.8461e+00 -6.5634e-01 +2.5517e+00 +2.1865e+00 -2.0848e+00 -1.5817e+00 +3.3323e+00 -4.2322e+00 +4.3165e+00 -3.3589e+00 +1.4854e+00 -3.5859e+00 -3.9597e+00
% function evaluation | noise-free fitness - Fopt (1.811000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.269051574e+07 +2.269051574e+07 +2.269053385e+07 +2.269053385e+07 -1.0545e+00 -2.8950e-01 +4.4126e+00 +1.3013e+00 -3.6708e+00 -4.3142e+00 -2.4345e-01 -3.5664e+00 -4.7487e-02 -1.3158e+00 -3.5927e+00 +2.7139e+00 -5.8765e-01 +3.1156e-01 +3.1523e+00 -4.5106e+00 +3.2944e+00 +4.0063e+00 -6.4554e-02 +1.3072e+00
2 +4.325333849e+06 +4.325333849e+06 +4.325351959e+06 +4.325351959e+06 -3.3679e+00 -3.1036e+00 -3.5818e+00 -3.1070e+00 -7.9804e-01 +2.4884e+00 +2.8600e+00 -2.0005e+00 +2.9895e+00 -3.8432e+00 +5.8660e-01 -6.0624e-01 +3.4937e+00 -3.0065e+00 -1.2602e+00 +3.0186e+00 -1.8271e+00 +6.5803e-01 +1.2590e+00 -3.4643e+00
52 +3.541030726e+06 +3.541030726e+06 +3.541048836e+06 +3.541048836e+06 +1.7199e+00 -3.7221e+00 -2.6413e+00 +3.8693e+00 -3.3986e-02 -3.6320e+00 +4.2511e+00 -1.2840e+00 -7.0385e-01 -3.4154e+00 +1.7767e+00 +3.6724e+00 +4.4570e+00 +4.7763e+00 +3.5448e+00 -4.1235e+00 -3.1301e+00 +1.2920e+00 -8.2363e-01 -2.2844e+00
71 +2.259013926e+06 +2.259013926e+06 +2.259032036e+06 +2.259032036e+06 +2.4977e+00 -1.1209e+00 -1.2580e+00 +4.3038e-02 -1.0812e+00 -1.3636e+00 +1.0360e+00 -5.9742e-01 +1.6721e+00 +1.8046e+00 +1.0276e+00 -3.7741e+00 +1.9110e+00 +1.3179e+00 -1.7576e+00 +1.8037e+00 -2.8328e+00 +1.7022e+00 +1.1281e+00 -2.4724e+00
143 +2.174490221e+06 +2.174490221e+06 +2.174508331e+06 +2.174508331e+06 +1.2738e+00 -1.8598e+00 +1.9762e+00 -1.5760e+00 +3.5440e+00 +4.8730e+00 +3.4244e+00 +3.4576e+00 -6.0420e-01 +1.3235e+00 -2.6974e+00 +2.6443e+00 -4.8592e+00 -4.0983e+00 -1.0250e+00 +2.8144e-01 -1.9063e+00 +3.8948e+00 -2.8598e-01 -3.7835e+00
535 +1.944191201e+06 +1.944191201e+06 +1.944209311e+06 +1.944209311e+06 +3.3382e-01 -1.4942e+00 -2.9085e+00 -4.6166e+00 +3.7104e+00 -4.1636e+00 +1.9804e+00 +1.9768e+00 -1.3285e+00 +1.3753e+00 +6.1731e-01 +9.5960e-01 -8.6381e-01 -3.1705e+00 -4.0276e+00 -1.4921e+00 -2.4976e+00 +3.5224e+00 +1.7219e+00 -1.9621e+00
894 +1.846879749e+06 +1.846879749e+06 +1.846897859e+06 +1.846897859e+06 -5.3155e-02 -4.3026e+00 -4.5599e+00 +1.5287e+00 -1.6647e+00 +4.7952e+00 -2.1700e+00 -3.9360e+00 +2.9963e+00 +2.0078e+00 +1.0859e+00 +4.3698e+00 -4.1841e+00 -3.4401e+00 -5.4757e-01 -1.6211e+00 -3.1269e+00 +1.8567e+00 +1.3565e+00 -2.9736e+00
910 +1.602795869e+06 +1.602795869e+06 +1.602813979e+06 +1.602813979e+06 +1.6168e+00 -3.7410e+00 +4.3832e+00 +9.7217e-01 -8.0161e-01 +1.2582e+00 -2.9472e+00 -8.8493e-01 -3.7309e+00 -2.1056e+00 +3.3513e+00 +1.4250e+00 +3.9821e+00 -1.3061e+00 -3.1037e+00 -3.4039e+00 -1.8359e+00 +4.9146e+00 +1.0823e+00 -3.1845e+00
1334 +1.385465200e+06 +1.385465200e+06 +1.385483310e+06 +1.385483310e+06 -2.2443e-01 -4.7296e+00 -7.8991e-01 -1.0764e+00 +2.9775e-01 -3.8709e+00 +1.3195e+00 +3.3832e+00 +2.8690e+00 -3.5508e+00 -1.0971e+00 +2.9448e+00 +1.3798e+00 +6.7091e-01 -2.2615e+00 -1.8023e+00 -2.8469e+00 +3.5413e+00 -3.3440e-01 -3.8210e+00
1767 +1.334274684e+06 +1.334274684e+06 +1.334292794e+06 +1.334292794e+06 +3.2488e+00 +1.0657e+00 -2.6889e+00 -1.2426e+00 -1.3227e+00 -2.4179e+00 +1.7621e+00 -1.6655e+00 +2.4937e+00 -1.2194e+00 +9.4322e-01 -8.6798e-01 -3.8777e+00 +1.5173e+00 -3.4649e+00 -2.8674e+00 +2.3515e-02 +4.1339e+00 +3.7875e-01 -2.9207e+00
2630 +1.240017244e+06 +1.240017244e+06 +1.240035354e+06 +1.240035354e+06 +9.8024e-01 +1.5051e+00 -4.1185e+00 +7.5217e-01 -4.9097e+00 -4.5772e+00 -2.0627e+00 -2.2679e+00 -3.7842e+00 -4.6416e+00 +1.1806e+00 -4.9145e+00 +3.8467e+00 -1.6743e+00 -3.6258e+00 -3.8107e+00 -4.5227e+00 +3.8633e+00 +1.6254e-01 -3.4308e+00
4816 +1.182167337e+06 +1.182167337e+06 +1.182185447e+06 +1.182185447e+06 +4.1391e+00 +1.7090e+00 +3.2372e+00 +2.7477e+00 +1.8807e+00 -2.9367e+00 +7.0452e-01 -1.9400e+00 +3.0704e-01 -2.4227e+00 +2.6477e-01 +1.0699e+00 +4.6449e-01 +2.7525e+00 +1.4659e+00 -4.3312e-01 -2.7627e+00 +2.9947e+00 +8.3515e-01 -2.8038e+00
5916 +8.395300784e+05 +8.395300784e+05 +8.395481884e+05 +8.395481884e+05 -3.2496e+00 -2.6163e+00 -4.9276e+00 +1.0748e+00 -4.3094e+00 +1.8900e+00 -4.2284e+00 +1.9156e+00 -3.0000e+00 -4.9769e+00 +3.3380e+00 -2.2388e+00 +3.0658e+00 -4.2681e+00 -3.9990e+00 -2.8787e+00 -1.3688e+00 +2.1545e+00 -1.1020e-01 -3.1114e+00
8369 +8.167261590e+05 +8.167261590e+05 +8.167442690e+05 +8.167442690e+05 +2.7924e+00 +1.7219e+00 +4.8420e+00 +9.6017e-01 -1.3096e-01 +4.2531e+00 +4.5471e+00 -1.4770e+00 +1.3231e+00 +2.3432e+00 +2.9282e+00 -4.6380e+00 -3.0908e+00 -4.1552e+00 -4.4873e+00 -2.5868e+00 -1.5426e+00 +3.4027e+00 -3.0424e-01 -3.2316e+00
15777 +7.935203721e+05 +7.935203721e+05 +7.935384821e+05 +7.935384821e+05 +3.8944e+00 +3.2302e+00 -2.3787e+00 -4.2577e-01 +1.3643e+00 +6.4348e-01 -4.4887e+00 +3.8698e-01 +1.1634e+00 +4.8449e+00 -4.5129e+00 -1.1257e+00 -1.1152e+00 -1.0249e+00 -4.0597e+00 -2.8408e+00 -2.3815e+00 +2.6335e+00 +1.1804e+00 -2.8288e+00
17171 +7.509071689e+05 +7.509071689e+05 +7.509252789e+05 +7.509252789e+05 -1.7072e+00 +1.8262e-01 +3.8715e-02 -2.4442e+00 -3.3529e+00 -4.0754e+00 +2.0142e+00 +3.2503e-01 -2.3329e+00 -3.4564e+00 -3.7319e+00 +3.6802e+00 +3.1237e+00 +7.7826e-01 -1.7703e+00 -3.0201e+00 -1.4753e+00 +3.8152e+00 +3.9607e-01 -3.1134e+00
53273 +7.115258317e+05 +7.115258317e+05 +7.115439417e+05 +7.115439417e+05 +4.6149e+00 +1.0401e-01 +5.5224e-01 +3.4766e+00 -2.0987e+00 -2.6836e+00 +7.3446e-01 +1.5290e+00 -3.4298e+00 +3.3232e+00 +2.5248e+00 +4.0477e+00 +7.2692e-01 -1.7984e+00 -2.5875e+00 -1.1828e+00 -1.7771e+00 +3.4233e+00 -1.4825e-01 -2.2972e+00
56031 +6.581625585e+05 +6.581625585e+05 +6.581806685e+05 +6.581806685e+05 +4.7302e+00 +2.4465e+00 +9.5083e-01 +2.5391e-01 -4.4061e+00 -3.8071e+00 -2.8408e-01 -1.4574e+00 -5.8544e-02 +1.6610e+00 +3.9349e+00 -4.0787e+00 -2.5084e+00 -1.9546e+00 -3.1101e+00 -2.1927e+00 -1.5535e+00 +3.5437e+00 +1.0410e+00 -2.8338e+00
66083 +4.915183437e+05 +4.915183437e+05 +4.915364537e+05 +4.915364537e+05 -4.2726e-01 +1.4877e-01 -2.3503e+00 +5.6614e-01 -2.9521e+00 +1.4429e+00 -1.8073e+00 +1.6357e+00 +7.5027e-01 +4.0070e+00 -1.9792e+00 -4.9419e+00 -4.0598e+00 -3.7356e+00 -2.4831e+00 -1.7523e+00 -2.3161e+00 +2.5036e+00 +1.9311e-01 -2.6290e+00
88790 +4.249433604e+05 +4.249433604e+05 +4.249614704e+05 +4.249614704e+05 -3.2366e+00 -3.9883e+00 +1.8462e+00 -1.9413e+00 -4.1142e+00 +9.9518e-01 +2.8579e+00 -4.9095e+00 +3.3961e+00 -2.9949e+00 +3.9387e+00 +2.6630e+00 -3.7517e+00 -2.4288e+00 -4.5033e+00 -2.0325e+00 -3.5597e+00 +3.5424e+00 +3.2346e-01 -2.8121e+00
137185 +3.906632164e+05 +3.906632164e+05 +3.906813264e+05 +3.906813264e+05 +1.7198e+00 -4.9600e+00 +1.0442e+00 -4.0620e-01 -4.4421e+00 -8.1853e-01 +2.7552e+00 +3.1507e-01 +2.3085e+00 -2.6062e+00 +3.3073e+00 +1.4547e+00 -4.1322e+00 -5.3830e-01 -4.6922e+00 -3.3246e+00 -2.8265e+00 +2.3780e+00 +5.6367e-01 -2.6945e+00
344050 +3.773947372e+05 +3.773947372e+05 +3.774128472e+05 +3.774128472e+05 -4.3413e+00 -2.7014e+00 +3.4614e+00 -1.8791e-01 -3.4589e+00 -9.3409e-01 +1.2895e+00 -6.9582e-01 -1.1555e+00 -4.3264e+00 -1.7726e+00 -1.5209e+00 -1.9532e+00 -1.5601e+00 -3.5298e+00 -5.0491e-01 -2.4078e+00 +3.3181e+00 +4.3927e-01 -2.9358e+00
413606 +3.213370618e+05 +3.213370618e+05 +3.213551718e+05 +3.213551718e+05 +4.3309e+00 +2.0252e+00 -7.8423e-01 +2.8529e+00 +1.6353e+00 +4.0879e+00 -1.8398e+00 -3.0533e+00 +3.9552e+00 -3.8413e+00 -2.8287e+00 -3.6886e+00 +8.0056e-02 -2.1900e-01 -4.3020e+00 -1.2030e+00 -2.5747e+00 +2.6674e+00 +1.9547e-02 -3.0267e+00
594083 +2.883406848e+05 +2.883406848e+05 +2.883587948e+05 +2.883587948e+05 +1.8575e+00 +8.1509e-01 +3.4595e+00 -1.3739e+00 +3.4083e-01 +1.4226e+00 -4.9947e+00 +1.5746e+00 -3.3074e+00 +2.7884e+00 +3.4597e+00 -2.0100e+00 -1.3123e+00 +1.1441e+00 -3.2226e+00 -2.1031e+00 -1.2843e+00 +3.0070e+00 +1.6997e-01 -2.7389e+00
1301604 +2.622733486e+05 +2.622733486e+05 +2.622914586e+05 +2.622914586e+05 -4.3513e+00 -6.6002e-01 -1.3334e+00 -3.3581e+00 -6.2027e-01 +1.3432e+00 +2.8204e+00 -7.2810e-02 +1.0513e+00 +1.3832e+00 -1.4126e+00 -3.0777e+00 -4.8220e+00 +5.6257e-02 -4.3684e+00 -2.3260e+00 -2.8570e+00 +2.6061e+00 +2.2715e-01 -2.8331e+00
2132605 +2.231604318e+05 +2.231604318e+05 +2.231785418e+05 +2.231785418e+05 -2.6533e+00 +1.7449e+00 +3.7307e+00 +2.4057e+00 +1.7653e-01 -4.0715e+00 +1.7103e+00 +9.3571e-01 +4.2547e+00 +1.5054e+00 +4.8048e+00 -2.0379e+00 -7.4108e-01 -1.4450e+00 -4.6681e+00 -2.5560e+00 -2.1596e+00 +3.5229e+00 +3.9750e-02 -2.7801e+00
3281767 +2.095929093e+05 +2.095929093e+05 +2.096110193e+05 +2.096110193e+05 -8.3683e-01 +3.6585e-01 -8.3362e-01 -4.7822e-01 +3.3404e+00 +1.8595e+00 -3.4281e+00 -2.5075e+00 +1.9744e+00 +3.1284e+00 +1.7208e+00 -3.3619e+00 -3.8026e+00 +5.6629e-02 -3.2431e+00 -3.4684e+00 -2.4973e+00 +2.6529e+00 -1.9664e-02 -2.7563e+00
4301579 +2.060376551e+05 +2.060376551e+05 +2.060557651e+05 +2.060557651e+05 +2.9462e+00 -4.6018e+00 +8.7880e-01 +2.0395e+00 -2.5819e+00 +3.8667e+00 +3.4245e+00 -3.0258e+00 -4.8553e+00 -2.9438e-01 +3.8567e+00 -3.7857e-01 +2.1778e+00 +6.5260e-02 -4.6146e+00 -2.6495e+00 -2.5429e+00 +3.0085e+00 +4.7395e-01 -2.7501e+00
4879636 +1.048491977e+05 +1.048491977e+05 +1.048673077e+05 +1.048673077e+05 +4.1884e+00 +3.6573e+00 -3.3670e+00 -7.2066e-01 +1.2255e+00 -1.2880e+00 +2.9415e+00 +4.5252e+00 -8.6288e-01 -3.4780e-01 +4.6925e+00 -2.1682e-01 -1.9443e+00 +7.6276e-01 -4.1618e+00 -2.1147e+00 -2.8893e+00 +2.7308e+00 +3.4881e-02 -2.8225e+00
165510511 +1.039020743e+05 +1.039020743e+05 +1.039201843e+05 +1.039201843e+05 +2.9787e+00 -1.3798e+00 +2.7397e+00 +8.1653e-01 +1.4842e+00 +1.3838e+00 +1.0220e+00 +6.4609e-01 -3.2458e+00 -4.0402e+00 +3.3953e+00 -1.6005e+00 -2.1053e+00 +1.9111e-01 -3.1065e+00 -2.7555e+00 -2.1961e+00 +3.3820e+00 +9.9034e-02 -2.6204e+00
% function evaluation | noise-free fitness - Fopt (9.656000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.161869143e+07 +2.161869143e+07 +2.161878799e+07 +2.161878799e+07 -3.6860e-01 +1.5202e+00 +1.4185e+00 -2.2105e+00 -2.6403e+00 -2.1673e+00 -3.4799e+00 -3.8783e+00 +1.1652e+00 +3.7420e+00 +3.9471e+00 -1.0713e-01 -3.2492e+00 +1.2997e+00 -3.2363e+00 +1.3833e+00 -4.3502e+00 -1.2931e+00 +3.5523e+00 +8.5888e-01
3 +6.531967382e+06 +6.531967382e+06 +6.532063942e+06 +6.532063942e+06 -3.5852e+00 +3.3518e+00 +3.1441e+00 -1.8637e+00 +4.7699e+00 -1.8094e+00 +2.4215e+00 +2.5103e+00 -1.0599e+00 -2.1080e+00 -2.6581e+00 +4.9346e+00 +1.9305e+00 +2.8802e+00 +3.3156e+00 -2.6019e+00 +3.0351e+00 -1.6719e-01 -4.7417e+00 +3.1239e+00
5 +3.297863928e+06 +3.297863928e+06 +3.297960488e+06 +3.297960488e+06 -3.0164e-01 -3.4740e+00 -1.3128e-01 -1.0631e+00 +2.4011e+00 -2.8991e+00 +2.2089e+00 -3.7929e+00 -2.2097e+00 -1.9663e+00 -2.8812e+00 +1.3588e+00 -4.0197e+00 -4.3703e+00 +1.7107e-01 +8.1727e-01 -1.9047e-01 -1.0224e+00 -1.7101e+00 +1.5970e+00
128 +1.959298200e+06 +1.959298200e+06 +1.959394760e+06 +1.959394760e+06 +2.4359e+00 -1.4742e-02 -4.0157e-01 +1.6624e+00 +1.7058e+00 +3.4894e+00 +4.9946e+00 -3.2119e+00 +1.5321e+00 +4.4456e+00 -4.5545e-01 +4.2726e+00 +4.8938e+00 -2.9231e+00 -2.7131e+00 -3.2469e-01 +3.8652e+00 +8.0287e-01 -1.4362e+00 +2.8645e+00
201 +1.895136798e+06 +1.895136798e+06 +1.895233358e+06 +1.895233358e+06 +5.4981e-01 +9.6567e-01 -4.5556e+00 +1.8275e+00 +9.6644e-01 +6.0426e-01 +3.7431e-01 +2.7199e+00 +4.3813e+00 +3.2378e+00 -7.7219e-01 +1.4321e+00 +4.3132e+00 -2.8893e+00 -3.9378e+00 +3.2601e+00 -1.0917e+00 +3.7118e-01 -2.6891e+00 +2.3667e+00
205 +1.412802139e+06 +1.412802139e+06 +1.412898699e+06 +1.412898699e+06 -4.0744e-01 -3.9427e+00 -1.3238e+00 +2.8923e+00 +5.8248e-01 +3.7533e+00 -4.2264e+00 +2.4939e+00 -3.5385e+00 +4.8091e-01 +3.9107e+00 +8.7784e-01 -7.1112e-01 +2.5016e+00 +6.2626e-01 +9.5922e-01 -1.1270e+00 -2.8153e-01 -2.2321e+00 +3.0617e+00
611 +1.195553881e+06 +1.195553881e+06 +1.195650441e+06 +1.195650441e+06 +1.8352e-01 -2.2518e+00 +1.5337e+00 -2.5889e+00 +4.0306e+00 -3.7847e+00 +8.6259e-01 -4.7479e-01 +3.7633e+00 -7.5140e-01 +3.1638e+00 +8.5540e-01 +8.7576e-01 +2.0409e+00 +2.6015e+00 -7.9016e-01 +2.1858e+00 +1.4719e+00 -2.4118e+00 +2.2716e+00
1029 +1.114936639e+06 +1.114936639e+06 +1.115033199e+06 +1.115033199e+06 +3.1217e+00 +1.1616e+00 -1.3913e+00 -1.8805e+00 -1.5618e+00 +3.6135e+00 +1.4499e+00 -3.9235e+00 -1.1125e+00 +3.7720e+00 -3.6617e+00 -3.6876e+00 -3.6617e+00 +1.9725e+00 -1.6304e+00 +2.0789e+00 +1.9225e+00 +2.6432e+00 -1.9021e+00 +2.6007e+00
