% function evaluation | noise-free fitness - Fopt (6.870000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
587 +4.784348004e+00 +4.784348004e+00 -7.642565200e+01 -7.642565200e+01 -2.1588e+00 +1.2840e+00 -2.2350e+00 -2.3389e+00 -4.8668e+00 -2.2168e+00 +4.5846e+00 -4.1965e+00 +1.6243e+00 -5.6818e-01 -1.6605e+00 +3.7164e+00 -2.5349e-02 -5.8562e-01 +4.1032e+00 -3.8901e+00 +3.1183e+00 +2.1250e+00 +4.9999e+00 -1.7795e+00
904 +2.747868695e+00 +2.747868695e+00 -7.846213130e+01 -7.846213130e+01 -4.1930e+00 +2.7690e+00 -4.9488e+00 +2.2284e+00 +9.6155e-01 -6.8708e-01 +1.2174e-01 +4.9002e+00 +4.1134e+00 -4.9668e+00 -4.2157e+00 +1.6627e+00 -4.4520e+00 -4.9883e+00 +3.0134e+00 -2.1604e+00 +9.2272e-01 +4.3588e+00 +7.2867e-01 -8.9408e-01
25606 +2.400642218e+00 +2.400642218e+00 -7.880935778e+01 -7.880935778e+01 -2.4408e+00 +8.0030e-01 -2.6516e+00 -2.0418e+00 -6.5549e-01 -3.4637e+00 +3.8111e+00 -2.4505e+00 +2.8208e+00 +8.4211e-01 -3.9099e+00 -3.4482e+00 +4.8317e+00 +6.2959e-01 +4.5320e+00 -1.5555e-01 +4.9862e+00 +4.7819e+00 +2.2784e+00 -3.2103e+00
37080 +2.386282197e+00 +2.386282197e+00 -7.882371780e+01 -7.882371780e+01 +2.4767e+00 +4.5926e+00 -1.0948e+00 -2.9828e+00 +1.6627e+00 -3.1910e+00 -2.6889e+00 +4.2480e+00 -1.1265e+00 +2.5623e+00 -8.5408e-01 -1.1046e+00 +3.4258e+00 +1.0623e+00 -2.9569e+00 +3.2577e-01 +4.5705e+00 +1.0936e+00 +4.8306e+00 +4.1370e+00
61014 +2.170266067e+00 +2.170266067e+00 -7.903973393e+01 -7.903973393e+01 -3.5129e+00 +3.1042e+00 +3.0318e+00 +6.8457e-01 +2.6516e-01 +4.4656e+00 -2.7526e+00 -2.9379e+00 +2.8228e+00 -4.8829e+00 +4.6340e+00 +4.9219e+00 -2.3384e-01 -8.6553e-01 -1.5749e+00 +1.4475e+00 +3.8747e+00 -1.3083e+00 -2.1583e+00 -1.6769e+00
97616 +2.098399246e+00 +2.098399246e+00 -7.911160075e+01 -7.911160075e+01 -1.7011e+00 -2.3371e+00 -9.9537e-01 +3.1357e+00 +4.2225e+00 +1.0809e+00 -1.8610e+00 +1.0592e-01 +3.7294e+00 +4.4838e+00 +1.2706e+00 -2.8442e+00 -1.3086e+00 +7.9662e-01 +2.4136e+00 +3.1741e+00 +4.1716e+00 -4.5453e+00 -3.9284e+00 -4.3776e+00
383438 +1.634697070e+00 +1.634697070e+00 -7.957530293e+01 -7.957530293e+01 -7.2897e-01 -4.7814e+00 -2.5068e+00 +2.8560e-01 -3.9062e+00 -1.3069e+00 +4.8604e+00 -4.9358e+00 -1.7443e+00 -2.4231e+00 +4.2969e+00 -3.6009e+00 +3.5194e+00 -1.8873e+00 +4.5827e+00 +2.4581e+00 +2.2697e+00 -3.7950e+00 -2.2708e+00 -1.3233e+00
538563 +1.600448044e+00 +1.600448044e+00 -7.960955196e+01 -7.960955196e+01 -9.0388e-01 -1.2288e+00 -1.5744e-01 +4.5577e+00 +2.5355e+00 +1.1720e+00 -1.4247e+00 +1.3198e+00 +5.5313e-01 -4.8034e+00 +4.8425e+00 +2.4259e+00 -2.7479e+00 +2.2101e+00 +4.7930e+00 -2.8980e+00 +1.3451e+00 +1.4341e+00 -4.1512e+00 +8.6386e-01
1282892 +1.457713834e+00 +1.457713834e+00 -7.975228617e+01 -7.975228617e+01 +3.7436e+00 +1.6573e+00 +2.3816e+00 +2.0353e+00 +6.3844e-02 -4.6397e+00 +4.9880e-01 +1.0834e+00 +1.5837e-01 -4.6328e-01 -1.6076e-02 +2.4952e+00 +3.0637e+00 -4.9206e+00 -8.5289e-01 -7.7949e-01 -1.9243e+00 +4.8642e+00 +7.0752e-01 -1.2458e+00
1286526 +1.355482287e+00 +1.355482287e+00 -7.985451771e+01 -7.985451771e+01 +3.1655e+00 -2.3771e+00 -1.0608e+00 +4.8379e-01 -2.9653e+00 +3.4477e+00 +4.5370e+00 -7.4501e-01 -4.2716e+00 -8.0427e-01 +4.4614e+00 +4.9997e-01 -1.6460e-01 -2.6773e+00 -7.8112e-01 -4.5354e+00 +8.9202e-02 -3.6900e-01 -3.2123e+00 +1.4985e+00
4682533 +1.188100281e+00 +1.188100281e+00 -8.002189972e+01 -8.002189972e+01 -3.4178e-01 -1.6729e+00 -4.2794e+00 +3.4725e+00 -1.8392e+00 -4.3881e+00 +3.9787e+00 -9.6207e-01 -4.8185e+00 +2.3782e+00 +7.8282e-01 -2.0147e-01 -4.9777e+00 +4.6807e+00 +3.5673e+00 +3.9521e+00 +4.7130e+00 -1.8074e+00 +4.1865e+00 +5.1176e-01
21006141 +1.055587388e+00 +1.055587388e+00 -8.015441261e+01 -8.015441261e+01 -1.8446e+00 -3.2953e+00 -1.8380e+00 +4.4278e+00 -3.6944e+00 -8.0451e-01 -1.2845e+00 +9.7129e-01 +4.0647e+00 -2.1627e+00 +2.0992e+00 -4.7581e+00 +2.6130e+00 +1.6970e+00 -3.1152e-01 +3.3142e+00 -4.9446e+00 -1.3685e-01 -4.0813e+00 +2.0291e+00
54266698 +8.042002083e-01 +8.042002083e-01 -8.040579979e+01 -8.040579979e+01 +1.0197e+00 -1.2223e+00 -2.9639e+00 +1.7194e-01 -4.8662e+00 +3.9422e+00 +2.4186e+00 -4.1964e+00 +3.2942e+00 -2.0978e+00 -1.5183e+00 +4.4916e+00 -3.4906e+00 +4.6235e+00 +7.2803e-02 -3.5950e+00 +9.4880e-01 +3.3489e+00 -5.7216e-01 +2.7124e+00
% function evaluation | noise-free fitness - Fopt (6.822800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.200364390e+01 +1.200364390e+01 +6.942836439e+02 +6.942836439e+02 -1.2840e-01 -1.2171e-01 +2.2750e+00 -3.7300e+00 +1.1792e+00 +8.2467e-01 +9.6120e-01 +4.7793e+00 +1.4396e+00 -5.3089e-01 -4.8444e+00 +1.7171e+00 +1.7332e+00 +3.8967e+00 +1.6402e+00 -2.5284e+00 -3.7449e+00 +4.3206e+00 -3.9435e+00 +3.9532e+00
4 +1.086956726e+01 +1.086956726e+01 +6.931495673e+02 +6.931495673e+02 -2.2590e+00 +2.6733e+00 +9.2381e-01 +2.5511e+00 -3.5727e+00 +2.9373e+00 -3.1540e+00 +3.2541e-01 -4.7320e+00 +2.7420e-01 -3.5863e+00 -2.3732e+00 -1.4806e+00 -4.8521e+00 -4.6379e-01 +3.1122e+00 +4.8507e+00 -2.0701e+00 -4.6645e+00 +4.4065e+00
13 +6.160025259e+00 +6.160025259e+00 +6.884400253e+02 +6.884400253e+02 +2.8758e+00 -2.9941e+00 +4.3172e+00 +1.4699e+00 +1.7758e+00 -3.9254e+00 +3.6282e+00 -1.6831e+00 -3.1132e-02 +4.0362e-01 -2.3870e+00 -2.0445e+00 +3.9543e+00 -4.4438e+00 -2.5324e+00 +1.8023e+00 +3.0648e+00 +2.1791e+00 -2.2653e+00 -4.1142e+00
147 +5.622145076e+00 +5.622145076e+00 +6.879021451e+02 +6.879021451e+02 +7.1170e-02 +4.8808e+00 +4.2848e+00 +4.6520e+00 +4.2296e+00 +6.4077e-01 -1.1396e+00 -1.8435e+00 +3.6438e+00 +4.9398e+00 +2.9272e+00 +4.8794e+00 +3.0004e+00 -2.6769e+00 -1.2258e+00 +4.0036e+00 -4.1747e+00 -1.5172e+00 +1.5710e+00 +2.8294e+00
192 +4.834384868e+00 +4.834384868e+00 +6.871143849e+02 +6.871143849e+02 +4.5773e+00 +2.6060e+00 -4.3019e+00 +3.1950e+00 +4.8490e+00 +3.6262e+00 -3.1802e+00 -1.0944e+00 +4.2096e-01 -1.6618e+00 -4.8443e+00 -1.7844e+00 +2.5838e+00 -8.7617e-01 +5.4648e-01 +1.1878e+00 -2.0882e+00 +4.2606e+00 +3.2484e+00 +4.0329e+00
590 +4.196878370e+00 +4.196878370e+00 +6.864768784e+02 +6.864768784e+02 +1.5933e+00 +4.9124e+00 -4.7887e+00 -3.0720e-01 +3.6189e+00 -2.8539e+00 -5.6364e-01 -3.1663e+00 -2.0779e+00 +3.2222e+00 -2.2981e+00 +2.7232e+00 +4.0911e+00 +8.1114e-01 +2.9240e+00 +3.0294e+00 +2.7258e+00 -3.2349e+00 -8.3293e-01 +2.5867e+00
1918 +3.774964544e+00 +3.774964544e+00 +6.860549645e+02 +6.860549645e+02 -8.8196e-01 -3.1215e+00 -9.2683e-01 +7.1001e-01 -2.6074e+00 +4.0853e+00 -1.3128e+00 -3.7257e+00 +1.5442e+00 -4.8379e+00 +3.3904e+00 +2.8441e+00 -6.5881e-01 +1.6874e+00 -1.6280e+00 -3.5857e+00 -4.0199e+00 -1.7700e+00 -3.8031e+00 -2.4648e+00
4694 +3.172068723e+00 +3.172068723e+00 +6.854520687e+02 +6.854520687e+02 +4.3527e+00 -3.9213e+00 +4.2353e+00 +2.9549e+00 -3.3233e+00 -1.1838e-01 +3.0036e+00 +1.7676e+00 -6.1828e-01 -2.6742e+00 -3.8192e+00 -2.2113e+00 -4.3623e+00 -7.0755e-01 -2.3971e+00 -5.8787e-02 -4.2839e+00 -1.2853e+00 -3.7756e+00 +3.5757e+00
5549 +2.330931773e+00 +2.330931773e+00 +6.846109318e+02 +6.846109318e+02 +2.8302e+00 -4.1567e+00 -1.5538e+00 +2.6617e+00 -5.0170e-01 -1.5443e+00 -2.0079e+00 +4.3418e+00 +1.2395e+00 +2.2617e+00 -9.3311e-01 -1.4788e+00 +4.0794e+00 +1.0967e+00 -1.6640e+00 -2.6502e+00 +3.1748e+00 -1.1184e+00 +2.6655e+00 +1.1559e+00
19056 +1.990991489e+00 +1.990991489e+00 +6.842709915e+02 +6.842709915e+02 -1.5900e+00 -7.3738e-01 -2.7308e-03 +4.4162e+00 +3.0419e+00 +4.1562e+00 -4.0100e+00 -3.1897e+00 -1.7535e-01 +6.0152e-01 -3.6357e+00 -1.5906e+00 +4.7346e+00 +3.9979e+00 +2.8635e+00 +7.8258e-01 +1.1066e+00 -3.2459e+00 +4.1581e+00 +9.8513e-01
28862 +1.890691069e+00 +1.890691069e+00 +6.841706911e+02 +6.841706911e+02 +5.7727e-02 +4.2234e+00 +1.6936e+00 +2.3361e-01 +1.5802e+00 -4.6272e+00 -4.5735e+00 -1.6633e+00 +1.9713e+00 -4.4517e+00 +2.0123e+00 +3.8347e+00 -2.1371e+00 -1.2347e-02 +1.7517e+00 -6.5051e-01 -5.1130e-01 +1.6801e+00 -4.5259e-02 +1.1561e+00
189694 +1.851912290e+00 +1.851912290e+00 +6.841319123e+02 +6.841319123e+02 -3.3000e+00 +2.8852e+00 -2.5081e+00 +8.7736e-01 +5.2974e-01 +5.2075e-01 -1.0281e+00 -2.0563e+00 -4.4535e+00 +2.9901e+00 +2.8814e+00 -4.3399e+00 -3.2810e+00 +2.1023e-01 +4.4199e+00 -4.1244e+00 +4.6264e+00 -3.3935e+00 +9.1822e-01 +4.6602e+00
251738 +1.763988721e+00 +1.763988721e+00 +6.840439887e+02 +6.840439887e+02 -4.3975e+00 -2.5614e+00 +2.6236e-01 +8.8433e-01 -3.1968e+00 -1.4371e-01 +1.1033e+00 -1.1122e+00 -2.2329e+00 +4.4266e-01 +4.2447e+00 -2.6114e+00 -4.8823e+00 +2.2794e+00 +2.0821e+00 +1.0671e+00 +2.4784e+00 +4.7576e+00 -1.0368e+00 -3.0950e+00
1005170 +1.650656279e+00 +1.650656279e+00 +6.839306563e+02 +6.839306563e+02 -5.6662e-01 -7.9736e-01 +2.9916e-01 -4.8793e+00 -2.8997e+00 -2.3057e+00 +2.0777e+00 -5.6246e-01 -3.0430e-01 +1.1833e+00 -4.6662e+00 +2.6952e+00 +4.2219e-01 -1.6265e+00 +9.9975e-01 -3.9784e+00 -4.6126e+00 +9.5756e-01 -4.9942e+00 +4.9089e+00
2351684 +1.508778211e+00 +1.508778211e+00 +6.837887782e+02 +6.837887782e+02 -2.2725e+00 +2.6512e-01 +8.6036e-01 -5.6848e-01 +2.0748e-01 -1.0944e+00 +3.8217e+00 -4.7289e+00 +6.9751e-01 +4.9710e+00 +8.7416e-01 +4.6476e+00 -4.1318e+00 +3.2061e+00 +1.6831e+00 +2.2768e+00 +2.2058e+00 +2.1448e+00 -3.2555e-02 -4.0412e+00
2916297 +1.397749344e+00 +1.397749344e+00 +6.836777493e+02 +6.836777493e+02 +7.9841e-01 +3.3409e+00 +2.4258e+00 -2.5101e+00 +4.5387e+00 -4.2155e+00 -1.8069e-01 +1.7472e+00 -2.0836e+00 +4.6634e+00 -1.9267e-01 +2.6374e+00 -1.6262e+00 +4.7751e+00 +5.8728e-01 +3.5827e+00 -4.1839e+00 -3.9935e+00 +4.1938e+00 -3.9053e+00
6906154 +1.372423842e+00 +1.372423842e+00 +6.836524238e+02 +6.836524238e+02 +3.9903e+00 -3.0400e+00 -4.4101e-01 +2.1756e+00 -4.5023e+00 +4.0267e-01 -1.9267e+00 +4.3735e+00 -1.0955e+00 -1.4831e-01 -1.5018e+00 -1.1486e+00 -2.5661e+00 +2.8382e+00 -2.9225e+00 +3.8741e+00 -2.3413e+00 -2.3545e+00 -1.7637e+00 +2.8130e+00
11760998 +1.304856689e+00 +1.304856689e+00 +6.835848567e+02 +6.835848567e+02 -1.9648e+00 +1.1701e+00 +4.4187e+00 +3.5909e-03 +3.1708e+00 -4.2423e+00 -1.4262e+00 -4.5257e+00 -2.7084e+00 +3.5400e+00 -3.0923e+00 +1.4169e+00 -8.5246e-02 -1.9681e+00 +3.2651e+00 -3.4381e+00 -3.3044e+00 -2.8004e-01 -1.7673e-01 -6.7829e-01
19815944 +1.026479723e+00 +1.026479723e+00 +6.833064797e+02 +6.833064797e+02 +4.4882e+00 -2.1030e+00 -1.4603e-03 +3.9684e+00 +1.7572e+00 +4.6234e-01 +1.1212e+00 +3.8539e+00 +1.7378e+00 -3.6951e+00 -6.2461e-01 -2.2804e+00 -2.0105e+00 +4.6873e+00 -1.5450e+00 +4.4133e+00 -3.1709e+00 +2.9816e-01 +3.0467e+00 -1.8681e+00
% function evaluation | noise-free fitness - Fopt (-7.168200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.461591671e+01 +1.461591671e+01 -7.022040833e+02 -7.022040833e+02 +4.7235e+00 -4.2325e+00 -1.4634e+00 -3.4995e+00 -3.0984e+00 +4.8531e+00 -3.4477e+00 +4.0450e+00 -2.6634e+00 +3.7311e+00 -1.0336e+00 +3.5930e+00 +1.4863e+00 -2.0818e+00 -6.9311e-01 +3.5595e+00 -2.0237e+00 +3.9408e+00 -4.8942e+00 -1.3539e+00
5 +8.216021904e+00 +8.216021904e+00 -7.086039781e+02 -7.086039781e+02 +2.9755e-01 +3.7228e+00 +4.0584e+00 +1.0679e+00 -5.6258e-01 -2.0426e+00 -2.7465e+00 +2.7768e+00 +2.1874e+00 +2.5968e+00 +4.1024e+00 +4.1431e+00 +3.5769e+00 -1.1379e+00 -1.9688e+00 -1.0291e+00 -1.8718e+00 -2.6885e+00 -1.0153e+00 +1.2548e+00
12 +7.593111835e+00 +7.593111835e+00 -7.092268882e+02 -7.092268882e+02 +3.8831e+00 +2.1355e+00 +2.8821e+00 +3.7317e+00 -1.5612e-01 +4.7114e+00 +1.9832e+00 -4.2684e+00 -3.0571e+00 -3.0845e+00 +1.5665e+00 -3.0412e+00 -3.0535e+00 -3.1697e+00 -2.9426e+00 -4.4888e+00 +3.1535e+00 +4.5256e+00 -1.3691e+00 +2.5678e+00
34 +5.837320251e+00 +5.837320251e+00 -7.109826797e+02 -7.109826797e+02 +6.1871e-01 +1.9975e-01 +1.6303e+00 +3.6535e+00 +4.4762e+00 +3.3335e+00 -2.3334e+00 +1.3096e+00 +5.3191e-01 +4.6462e+00 -4.5652e+00 +1.6657e+00 +3.4040e+00 +4.7984e+00 -3.4137e-01 +2.3378e+00 -4.7576e+00 -3.2184e-02 +1.1753e-01 -1.2603e+00
35 +5.038006379e+00 +5.038006379e+00 -7.117819936e+02 -7.117819936e+02 +1.0538e+00 -2.3077e+00 +4.6773e+00 -1.5137e+00 +3.5159e+00 +4.9416e+00 -1.3254e+00 -2.3972e+00 -6.4595e-01 -2.3723e+00 +3.9658e+00 -1.6063e+00 +1.2097e+00 -1.0686e-01 -1.9814e+00 +2.0681e+00 +4.0071e+00 +2.2460e+00 -1.0311e+00 -2.3868e-01
94 +4.541904807e+00 +4.541904807e+00 -7.122780952e+02 -7.122780952e+02 +2.3391e-01 -3.0089e+00 -3.5895e+00 -2.2665e+00 +4.0755e+00 +4.4021e+00 +3.2294e+00 +1.4803e+00 +3.1260e+00 +2.5361e+00 -3.4248e+00 +3.4892e+00 +3.7892e+00 +2.6741e+00 -3.9633e+00 -9.9312e-01 -3.3401e+00 +1.9788e+00 -4.6528e+00 -2.3771e+00
228 +4.379432601e+00 +4.379432601e+00 -7.124405674e+02 -7.124405674e+02 -1.4836e+00 -2.2729e+00 -6.6163e-01 +3.3591e+00 -1.6501e+00 -1.0246e+00 -1.2291e+00 -4.7452e+00 +2.4757e+00 -2.0648e+00 +1.1909e+00 +8.8164e-01 -3.9180e+00 -3.5164e+00 +3.6025e+00 -6.6831e-02 -4.4835e+00 +4.0643e+00 +2.2490e+00 -7.0859e-01
512 +3.988799242e+00 +3.988799242e+00 -7.128312008e+02 -7.128312008e+02 +4.8978e+00 -4.3516e+00 +1.6639e+00 +2.4338e+00 -2.4208e+00 -2.8360e+00 +2.0418e+00 +3.2960e+00 -2.4815e+00 -2.2380e+00 -4.5990e+00 +1.4753e+00 -4.2648e+00 -3.5447e+00 +3.4962e+00 -2.4452e-01 +1.7491e+00 -2.3309e+00 -4.7959e+00 -1.4436e-02
2046 +3.608738069e+00 +3.608738069e+00 -7.132112619e+02 -7.132112619e+02 -4.9528e+00 -3.0073e+00 +3.3492e+00 +3.9905e+00 +4.9452e+00 +4.2460e+00 +3.3611e+00 -4.3309e-01 -3.0150e+00 -3.1840e+00 +3.0500e+00 -3.8766e+00 +2.9834e+00 -2.4433e+00 +4.6346e+00 +2.7611e+00 +4.6760e+00 -3.4814e-01 -4.8548e+00 +3.0334e+00
5877 +3.251935853e+00 +3.251935853e+00 -7.135680641e+02 -7.135680641e+02 -3.4181e+00 -3.8198e+00 -3.7735e+00 +8.1331e-01 -2.2335e+00 -1.2511e+00 -1.5921e+00 +4.9425e+00 -3.4950e+00 -2.7131e+00 -3.3212e-01 +1.8725e-01 +4.7399e+00 -3.5374e+00 -8.0551e-01 -3.1161e+00 +4.3763e+00 -2.1565e+00 -1.3604e+00 +2.9037e-01
6236 +2.322929863e+00 +2.322929863e+00 -7.144970701e+02 -7.144970701e+02 +3.2759e+00 +3.3873e+00 -1.8585e+00 -2.4467e+00 -7.2561e-01 +1.9136e+00 +2.7318e+00 +2.2970e+00 -2.4390e+00 +3.3823e+00 -1.7592e+00 +2.6092e+00 +2.5057e-02 -4.3601e+00 +2.7930e+00 -4.3568e+00 +7.0510e-01 -2.5362e+00 -2.7000e+00 +6.3588e-01
49863 +2.200798094e+00 +2.200798094e+00 -7.146192019e+02 -7.146192019e+02 -1.8558e+00 -3.6474e+00 -9.4866e-01 +1.2340e+00 +1.5717e+00 -1.8807e+00 -2.9259e+00 +1.8793e+00 +1.5752e+00 +4.5634e+00 +4.8208e+00 +1.3937e+00 +2.6150e-01 -3.8591e+00 -1.6915e+00 -1.6302e+00 +3.3316e+00 -2.3427e+00 -1.5232e+00 +3.6474e+00
98717 +2.154147110e+00 +2.154147110e+00 -7.146658529e+02 -7.146658529e+02 +4.7764e+00 -2.0018e+00 -1.5770e+00 -4.9343e+00 -1.7510e+00 +2.7692e+00 -1.1305e+00 +3.4869e+00 +2.2326e+00 +1.6511e+00 -2.1004e+00 -4.8220e+00 +3.4347e+00 +2.5487e+00 +3.1130e+00 +2.9358e+00 +1.6311e+00 -1.9143e+00 +1.8914e-02 -3.7387e+00
166611 +1.855380384e+00 +1.855380384e+00 -7.149646196e+02 -7.149646196e+02 -6.4151e-01 +3.8306e+00 -1.5552e+00 -4.1102e+00 +1.0331e+00 -9.9369e-01 +2.7149e+00 +3.2195e+00 -1.5097e+00 -2.7119e+00 +4.8159e+00 -2.0457e+00 -3.0726e+00 +3.0472e+00 -3.3733e+00 +2.9548e+00 -3.3966e+00 -1.9241e+00 -1.9403e+00 +3.2404e+00
178865 +1.769786048e+00 +1.769786048e+00 -7.150502140e+02 -7.150502140e+02 -4.8719e+00 -4.6935e+00 +2.4656e+00 +4.6901e+00 +3.5413e+00 +4.6827e+00 +6.6223e-03 -2.4150e+00 -1.0043e-01 -4.4367e+00 +3.4272e+00 -1.6127e+00 -3.9139e+00 -1.2026e+00 -7.9613e-02 -2.7419e+00 +2.9865e+00 -2.0808e+00 -1.8806e+00 -3.1732e+00
437995 +1.648092830e+00 +1.648092830e+00 -7.151719072e+02 -7.151719072e+02 +1.4843e+00 +4.2900e+00 -2.9178e+00 -4.8901e+00 -6.0284e-01 +1.0634e+00 +2.2546e-01 +2.3062e+00 +4.1114e+00 -1.3227e+00 +3.4181e+00 -2.6425e-01 +4.4980e+00 -4.9274e+00 -4.4068e+00 -4.5111e+00 -8.4974e-01 +1.4153e+00 -4.1953e+00 +4.8344e+00
557168 +1.574117473e+00 +1.574117473e+00 -7.152458825e+02 -7.152458825e+02 +1.8340e+00 -2.4031e+00 -1.5334e+00 +4.3632e-01 +5.4315e-01 -2.4665e+00 -3.9994e+00 -1.1332e-02 +4.5257e+00 -3.0668e+00 +2.7126e+00 -2.9880e-01 -1.3100e+00 -2.4479e+00 +3.9375e+00 -1.3080e+00 -2.5759e+00 +9.2210e-01 +2.6010e+00 -2.9397e+00
702774 +1.277198481e+00 +1.277198481e+00 -7.155428015e+02 -7.155428015e+02 +2.0418e+00 +4.8759e+00 +3.8308e+00 -4.9646e+00 -2.2031e+00 +1.0248e+00 +4.6534e+00 -2.9789e+00 +4.1557e+00 +4.7990e-01 -1.2592e+00 -4.9132e+00 +3.0168e+00 +2.7024e+00 -2.8750e-01 -3.7784e+00 -3.6046e+00 -4.2131e+00 -9.0251e-01 +4.8855e+00
2162068 +1.199338290e+00 +1.199338290e+00 -7.156206617e+02 -7.156206617e+02 -8.1307e-01 +1.0294e+00 +3.2925e+00 -2.2629e+00 +1.2276e+00 +2.7797e+00 +3.3895e+00 +1.6793e+00 -3.0643e+00 -3.5457e+00 -1.1561e+00 -1.7774e+00 +4.3462e+00 -3.5188e+00 -1.2978e+00 +3.3467e+00 +2.0631e+00 -1.7106e+00 +2.9871e+00 -2.2051e+00
21292862 +1.095084279e+00 +1.095084279e+00 -7.157249157e+02 -7.157249157e+02 +4.8864e+00 -2.3286e+00 +3.8469e+00 -7.4904e-01 +4.3567e+00 +2.7300e+00 -1.8456e+00 +1.2743e+00 -9.5089e-01 +4.6385e+00 +4.4917e+00 -4.0361e+00 -3.0274e+00 -4.5409e+00 +1.3112e+00 +1.3267e+00 -4.1283e+00 +2.8310e+00 -4.4430e+00 -8.0345e-01
57991819 +8.753925319e-01 +8.753925319e-01 -7.159446075e+02 -7.159446075e+02 +3.3407e+00 -4.5378e+00 +4.2064e-01 -3.0893e+00 +4.0299e+00 +2.5064e+00 +2.2676e+00 +2.3373e+00 -2.6378e+00 -3.4088e+00 -2.6229e+00 +1.1080e+00 -3.1814e+00 +2.2172e-01 -2.3880e+00 -1.0778e+00 -1.5362e-01 -4.6252e+00 -4.0452e+00 +5.6575e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.582768682e+01 +1.582768682e+01 -9.841723132e+02 -9.841723132e+02 -8.4322e-01 -3.7151e+00 +2.0678e+00 +4.9741e+00 -4.2231e-01 +1.8942e+00 -3.2700e+00 +4.0604e+00 +4.5235e+00 +3.9432e+00 +1.0585e+00 -9.4603e-01 -1.3347e+00 -3.4728e+00 +1.1574e+00 -1.1144e+00 +8.1995e-01 +1.7361e-01 -1.6184e+00 +2.3606e+00
3 +1.518925186e+01 +1.518925186e+01 -9.848107481e+02 -9.848107481e+02 +2.7423e+00 -4.6418e+00 +3.6772e+00 +2.6819e-01 -2.6475e+00 -4.2851e+00 -2.2932e+00 +5.7756e-01 -6.7964e-01 +4.5206e+00 +4.7236e+00 +1.8783e+00 -2.6828e-01 -8.1915e-01 +4.0996e+00 -3.7476e+00 +4.5229e-01 +3.4444e-02 +3.2805e+00 -9.5094e-01
4 +1.133191418e+01 +1.133191418e+01 -9.886680858e+02 -9.886680858e+02 -8.4491e-01 +4.2902e+00 +1.9142e+00 +4.7195e+00 -2.8431e+00 -2.3148e+00 +4.9583e+00 +1.9731e+00 +9.3404e-01 +3.7357e+00 +4.9096e+00 -2.4680e+00 +3.6121e+00 -2.8484e+00 -3.6554e+00 +2.5851e+00 +4.5075e+00 -7.1101e-01 +1.4030e+00 -5.9791e-01
8 +7.703198134e+00 +7.703198134e+00 -9.922968019e+02 -9.922968019e+02 +1.0231e+00 -8.1527e-01 +2.5391e+00 +2.6299e+00 +3.9955e+00 +3.9145e+00 -4.7932e+00 +1.5423e+00 +4.7244e+00 +4.7971e-01 -3.9107e+00 -3.9717e+00 -3.5727e+00 +4.4234e-01 -3.4827e+00 +2.9503e+00 +8.7123e-02 +1.0553e+00 -1.2784e+00 +3.5568e+00
18 +7.044544043e+00 +7.044544043e+00 -9.929554560e+02 -9.929554560e+02 +2.1485e-01 +2.2269e-01 +2.9395e+00 -1.2256e+00 -2.6434e+00 +2.7106e+00 -9.5682e-02 +4.8993e+00 -1.9384e+00 +2.7789e+00 +4.9507e+00 +3.4329e+00 -3.4342e-01 +3.9717e+00 +5.6552e-01 -6.9552e-01 +9.5538e-01 -4.2200e+00 +3.9172e+00 +2.6079e+00
37 +4.739200913e+00 +4.739200913e+00 -9.952607991e+02 -9.952607991e+02 +8.7620e-01 +1.9698e+00 -5.2066e-01 -3.6528e+00 -4.7945e+00 +2.8360e-01 +2.6643e-01 -2.0984e+00 -2.4041e+00 -8.1885e-01 +4.2737e+00 -1.9603e+00 -4.0978e+00 +2.7010e+00 -6.5504e-01 -2.2455e+00 +4.1282e+00 -4.5010e+00 -2.5671e+00 -1.2593e+00
137 +4.394891282e+00 +4.394891282e+00 -9.956051087e+02 -9.956051087e+02 -4.7949e+00 +3.9987e+00 +4.3597e+00 +3.3670e+00 +3.0304e-02 -1.0257e-01 -4.4543e+00 +2.3072e+00 +4.8321e+00 +2.5301e+00 -4.6588e+00 -4.4791e+00 +2.3128e+00 +4.0476e-01 +2.8867e+00 -4.8194e+00 +2.8161e+00 -2.1973e+00 +2.4694e+00 -2.2001e-01
461 +2.895514323e+00 +2.895514323e+00 -9.971044857e+02 -9.971044857e+02 +2.1082e+00 +8.7487e-01 +3.7210e+00 -4.4535e+00 +2.5595e+00 -3.1454e+00 -4.0324e+00 -4.6247e+00 -5.2355e-01 -2.4507e+00 -4.2550e+00 +2.1052e+00 -3.7952e+00 +2.3434e+00 -1.0463e+00 -2.8597e+00 +1.6442e-01 -4.7466e+00 -3.6896e+00 -2.2878e+00
