% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
955691 +1.969041649e+05 +1.969041649e+05 +1.968583949e+05 +1.968583949e+05 +2.3006e+00 -4.3296e+00 -3.2673e-01 -8.0076e-01 +1.2405e+00 +1.5586e+00 -9.0093e-01 +1.7579e+00 -3.2655e+00 +3.6952e+00 -4.6603e+00 +5.6530e-01 -4.4152e+00 +1.0417e+00 -4.9574e+00 -1.8326e+00 -1.2506e+00 +3.2849e+00 +3.5216e+00 -3.3977e+00
4154159 +1.501618763e+05 +1.501618763e+05 +1.501161063e+05 +1.501161063e+05 -2.3120e+00 -3.3183e+00 +4.8860e+00 -7.9610e-01 +4.7190e+00 +1.1526e+00 -4.2632e-01 +3.2936e+00 -2.9947e+00 +4.3395e+00 -2.6050e+00 +2.4777e+00 -1.7253e+00 +4.4636e+00 +3.0479e+00 -2.9137e+00 -4.0177e+00 +4.2660e+00 +1.4366e+00 -2.7122e+00
10606905 +1.424079707e+05 +1.424079707e+05 +1.423622007e+05 +1.423622007e+05 +2.3912e+00 -2.2945e+00 -4.2239e+00 +1.0923e+00 +2.7679e+00 -3.1150e+00 -1.2796e+00 +2.0996e+00 +7.6765e-01 +3.3159e+00 -4.6458e+00 -3.5925e-02 +3.2789e+00 -4.7830e+00 -3.4861e+00 -4.3715e+00 +3.8872e-01 -6.3916e-01 +4.1086e+00 -4.0111e+00
51128470 +1.174484493e+05 +1.174484493e+05 +1.174026793e+05 +1.174026793e+05 +4.6389e-04 -1.9872e+00 -2.7931e+00 +2.9712e+00 +2.3021e+00 -3.5961e+00 -2.2973e+00 +1.1910e+00 +2.1669e+00 +4.6402e+00 -4.0606e+00 -3.2820e+00 +2.5701e+00 +2.2796e+00 -2.1137e+00 -2.6744e+00 -2.6494e+00 -3.1736e+00 +3.5927e+00 -4.5695e+00
65320999 +9.046455458e+04 +9.046455458e+04 +9.041878458e+04 +9.041878458e+04 +3.1663e+00 -2.8499e+00 +2.2616e+00 -2.2352e+00 +4.6273e+00 -1.0961e-01 -4.4006e+00 -3.1311e-01 -4.8912e+00 +3.7901e+00 +2.3559e+00 -4.8629e-01 +2.4196e+00 -4.9229e+00 -3.8293e+00 +1.8331e+00 -3.8129e+00 +7.5501e-01 -7.0296e-01 +7.7422e-01
84691835 +5.500163457e+04 +5.500163457e+04 +5.495586457e+04 +5.495586457e+04 -6.6324e-01 -4.0819e-02 +2.3496e+00 -2.5183e+00 +4.4599e+00 +7.1942e-01 +6.4517e-01 +3.5386e+00 -2.1448e+00 +5.0000e+00 -1.6162e+00 +3.1632e+00 +1.6279e+00 -1.6463e+00 +2.1105e+00 -2.2629e+00 -2.4124e+00 -1.5205e+00 +9.3016e-01 -3.0748e+00
% function evaluation | noise-free fitness - Fopt (-3.426300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.485881724e+07 +3.485881724e+07 +3.485847461e+07 +3.485847461e+07 -4.2486e-02 -1.0124e+00 +7.1203e-01 -4.7074e+00 +4.6924e+00 +3.9544e+00 +1.9819e+00 +2.1367e+00 -2.8758e+00 -8.7733e-01 +2.1667e+00 +3.4875e+00 +2.9592e+00 +6.7677e-01 -1.7372e+00 +2.3600e-01 -2.2881e+00 -2.3195e+00 -3.9834e+00 -6.4065e-02
2 +3.023284612e+07 +3.023284612e+07 +3.023250349e+07 +3.023250349e+07 -1.7718e+00 -4.3093e+00 -2.3333e+00 -2.4038e+00 -2.0745e-01 -4.6767e+00 +3.2887e+00 +8.2623e-01 +1.1377e+00 -5.2054e-01 +1.0795e+00 +1.6560e+00 +8.3570e-01 +3.0783e+00 +4.5091e+00 -1.5410e+00 -2.7321e-01 -3.4572e+00 +8.0831e-02 +1.6868e+00
3 +1.294551520e+07 +1.294551520e+07 +1.294517257e+07 +1.294517257e+07 +3.6863e+00 -3.3371e+00 +9.9333e-01 -1.2665e+00 +3.6532e+00 -3.1759e+00 +3.6540e+00 +3.6141e+00 -3.4533e+00 -2.0640e+00 +4.0413e+00 -2.9181e+00 -4.4792e+00 -2.3461e-01 -4.9142e+00 -1.3899e-01 -2.1315e+00 -7.6825e-02 -9.4640e-01 +8.1180e-01
24 +5.423785956e+06 +5.423785956e+06 +5.423443326e+06 +5.423443326e+06 +2.9749e+00 +2.4115e+00 -1.5535e+00 -1.6338e+00 -4.9940e+00 -4.6803e+00 +1.9243e+00 -3.2674e+00 -3.7152e-01 -3.4311e+00 -4.1294e+00 +4.8025e-01 +4.2528e-01 +3.4186e+00 -4.9669e+00 -1.1626e+00 -2.1263e+00 -1.5546e+00 -2.7180e+00 +4.9100e+00
86 +5.027250608e+06 +5.027250608e+06 +5.026907978e+06 +5.026907978e+06 +3.1395e+00 +4.0825e+00 -4.8049e+00 +1.8601e+00 -1.2942e+00 -2.4849e+00 +7.6391e-01 +8.3730e-01 -2.8240e+00 +1.6515e+00 +4.0783e+00 +2.7689e+00 +4.9068e+00 +2.2205e+00 +1.9200e+00 +3.4603e+00 -1.8455e+00 -2.4295e+00 +4.8416e+00 +2.5855e+00
143 +4.787745056e+06 +4.787745056e+06 +4.787402426e+06 +4.787402426e+06 +3.6298e+00 +1.6294e+00 +1.6118e+00 +4.9426e+00 -1.9219e+00 +9.5702e-01 -1.4437e+00 +2.9506e+00 -3.4469e+00 +2.5029e+00 -2.3586e+00 +3.9730e+00 +4.6752e+00 +3.0835e-01 -4.2828e-01 -1.0825e+00 -5.2697e-01 +4.1895e+00 -2.7860e+00 +4.5483e+00
495 +4.464386910e+06 +4.464386910e+06 +4.464044280e+06 +4.464044280e+06 +3.7748e+00 +4.3364e-01 -7.2478e-01 -3.9539e-01 -1.1163e-01 -3.4591e+00 -3.9124e+00 +1.4591e+00 -6.3041e-01 +4.2658e+00 -1.0642e+00 -1.2738e+00 +3.2108e+00 -2.9413e+00 +4.2143e-01 +1.0067e+00 -3.8805e+00 +3.7527e+00 -2.2280e+00 +4.6024e+00
638 +3.910909300e+06 +3.910909300e+06 +3.910566670e+06 +3.910566670e+06 +1.4587e+00 +3.8752e+00 -1.6564e+00 +3.5029e+00 -4.5262e+00 -9.6847e-01 -1.1945e+00 +1.0066e+00 +1.4553e+00 -1.2941e-01 +3.3769e+00 +4.9908e+00 +3.2642e+00 +3.2860e+00 -2.1188e+00 +2.2233e+00 -2.2686e+00 +1.6073e-01 +2.5123e+00 -3.8934e+00
650 +3.160112920e+06 +3.160112920e+06 +3.159770290e+06 +3.159770290e+06 +3.5049e+00 -1.9667e-02 +3.7823e+00 -2.4826e+00 -4.4723e+00 -3.3145e+00 -1.9363e+00 -3.7109e-01 +4.4761e+00 -2.8675e+00 -2.5936e+00 -4.0004e+00 -2.8131e+00 -3.1818e+00 -1.9326e+00 +3.1424e-01 -2.3437e-01 +3.3097e+00 +7.6679e-01 +8.4360e-01
854 +2.654712674e+06 +2.654712674e+06 +2.654370044e+06 +2.654370044e+06 +3.7913e+00 +2.3104e+00 -3.0451e+00 -4.6480e+00 -3.0247e+00 -3.2692e+00 +8.4404e-01 -1.5261e+00 +4.2789e+00 -4.8500e+00 -3.1276e+00 -2.9518e+00 +1.6286e+00 -4.0952e-01 +1.8620e+00 +1.7825e+00 +5.1282e-01 +4.5574e+00 +4.0417e+00 +3.4927e+00
1958 +2.142753208e+06 +2.142753208e+06 +2.142410578e+06 +2.142410578e+06 -8.1562e-01 +4.8426e+00 -1.6164e+00 +3.8345e-01 -2.8836e+00 -4.9763e+00 -2.1256e+00 +1.0757e+00 +1.0024e+00 -8.7184e-01 +4.3565e+00 +2.6680e+00 -4.4309e-02 +2.8105e+00 -4.8548e+00 -4.4772e+00 -4.0205e-01 +7.9219e-01 +3.2881e+00 -3.0782e+00
2399 +1.608164108e+06 +1.608164108e+06 +1.607821478e+06 +1.607821478e+06 +2.7419e-01 +5.4237e-01 -3.4612e+00 +1.4333e+00 -2.1290e+00 -4.6165e+00 -9.6987e-01 +1.1171e+00 +4.6431e+00 -3.8387e+00 +4.8153e+00 +6.3619e-01 +4.5380e+00 -2.7390e+00 -3.7241e+00 -1.5007e-01 +2.5052e+00 +9.3938e-01 +1.8615e+00 +2.8199e+00
9923 +1.502462184e+06 +1.502462184e+06 +1.502119554e+06 +1.502119554e+06 +2.4299e+00 +3.1579e+00 -3.2442e-01 +1.8950e+00 -4.9900e+00 -8.6382e-01 -2.7423e+00 +2.9831e+00 +1.7634e+00 -4.1501e-01 -1.4620e-01 +3.8748e+00 +3.7087e+00 -3.2743e+00 -6.9313e-01 +4.5085e+00 -1.5346e+00 -2.6812e+00 +3.4433e+00 +3.0891e+00
10191 +1.140186604e+06 +1.140186604e+06 +1.139843974e+06 +1.139843974e+06 +3.1407e+00 +4.0672e+00 +1.5258e+00 +3.8079e+00 -4.6310e+00 -1.4309e+00 -3.6232e-01 +3.4668e+00 -3.4626e+00 -3.6262e+00 -1.1887e+00 +2.2995e+00 -4.3792e+00 +1.9366e+00 -2.9429e+00 -2.5512e+00 -2.9119e+00 +2.8248e+00 +2.1726e+00 +3.9693e+00
60535 +9.732133336e+05 +9.732133336e+05 +9.728707036e+05 +9.728707036e+05 +2.8342e+00 +9.3697e-02 -4.9581e+00 +8.5600e-01 -2.1691e+00 -4.3900e+00 -3.3294e+00 -1.4998e-01 +1.9151e+00 -3.8875e+00 -3.8550e+00 -3.0724e+00 +1.1515e+00 +2.5220e+00 -1.2220e+00 -1.7592e+00 -3.3517e+00 +4.3343e+00 -3.8966e+00 +5.3346e-01
74257 +5.161713115e+05 +5.161713115e+05 +5.158286815e+05 +5.158286815e+05 +2.9311e+00 -6.0481e-01 -4.9225e+00 +4.6963e+00 -2.5249e+00 -3.7893e+00 -2.7256e+00 +4.3314e+00 +1.3684e+00 -3.9988e+00 +7.6212e-01 -1.6659e+00 +4.0167e+00 +9.8588e-01 -2.2436e-01 +2.5660e+00 -4.6910e+00 +1.5936e+00 +9.8591e-01 -3.0165e+00
181400 +3.966696027e+05 +3.966696027e+05 +3.963269727e+05 +3.963269727e+05 +4.0801e+00 +1.6477e+00 -2.5228e+00 -3.7925e+00 -3.2329e+00 -4.4025e+00 +3.2178e-01 +8.0867e-01 +1.8466e+00 -2.8708e+00 -7.5757e-02 -2.2233e+00 +2.5573e+00 -3.4575e+00 -1.5681e+00 -2.0254e+00 -3.0663e+00 +4.0788e+00 -3.7746e-01 -4.5718e-01
2258711 +3.598218133e+05 +3.598218133e+05 +3.594791833e+05 +3.594791833e+05 +2.3738e+00 -7.1306e-01 -2.9557e+00 +1.5853e-01 -4.5691e+00 -3.5271e+00 -4.0285e+00 +3.9066e+00 +1.9649e+00 -4.2153e+00 -1.4963e+00 +2.4428e+00 -5.4714e-02 +2.0264e+00 -6.0454e-01 -2.1672e+00 -9.5044e-01 +2.8275e+00 -1.6481e+00 +2.8585e+00
5421785 +3.526995424e+05 +3.526995424e+05 +3.523569124e+05 +3.523569124e+05 -1.2028e+00 +4.8423e+00 -2.3203e+00 +3.3480e+00 -9.2231e-01 -2.5616e+00 -4.9052e+00 -9.4908e-01 -1.6007e+00 -3.8310e+00 -2.4376e+00 -1.4567e+00 +4.7243e+00 +2.9700e+00 -3.4806e+00 -2.6189e+00 -2.5267e+00 +3.0096e+00 +3.4309e-01 +9.0287e-01
7006333 +3.397965982e+05 +3.397965982e+05 +3.394539682e+05 +3.394539682e+05 +1.9603e+00 +3.5246e+00 +1.0935e-01 +3.0634e+00 -4.6650e+00 -2.7585e-01 -3.7777e+00 +3.1726e+00 +1.0420e+00 -4.2950e+00 -3.0131e+00 +4.1217e+00 +4.8354e+00 -4.2911e+00 -1.0190e+00 +4.3744e-01 +9.5281e-01 +3.0609e+00 -2.0823e+00 +4.7483e+00
9463167 +2.113443111e+05 +2.113443111e+05 +2.110016811e+05 +2.110016811e+05 +2.0569e+00 +3.5659e+00 +3.6313e-02 -2.8035e+00 -4.8912e+00 -4.2526e+00 -3.1419e+00 -1.1759e+00 -2.2015e+00 -6.8246e-01 -2.1112e-01 -7.1438e-01 +1.0241e+00 -3.6074e+00 -2.8616e+00 -2.6828e+00 -4.3713e+00 -5.3929e-01 +1.9893e-01 +4.6164e+00
16209662 +1.444490261e+05 +1.444490261e+05 +1.441063961e+05 +1.441063961e+05 +4.4455e+00 +1.9036e+00 -2.6964e+00 -1.8986e+00 -4.9383e+00 -3.3644e+00 -1.8874e+00 +1.0849e+00 +1.6960e+00 -3.4236e+00 +4.6039e-01 +2.2788e+00 +2.9443e+00 -1.3595e+00 +5.6251e-01 -3.3023e+00 +6.4133e-01 +4.2947e+00 -2.2514e-01 +1.2515e+00
% function evaluation | noise-free fitness - Fopt (3.055400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.606627716e+06 +3.606627716e+06 +3.606933256e+06 +3.606933256e+06 -3.8886e+00 +3.9037e+00 +3.5519e-01 -1.5357e+00 -2.9742e+00 -4.4285e+00 -3.4683e+00 +1.3005e+00 -2.7103e+00 -3.7036e+00 -3.0080e+00 +3.3311e+00 -3.1317e+00 -2.8945e+00 +9.4454e-01 +3.3249e+00 -3.0838e+00 +3.8467e-01 +2.5402e+00 -3.0803e+00
3 +3.419145188e+06 +3.419145188e+06 +3.419450728e+06 +3.419450728e+06 +4.4369e+00 -2.5858e+00 +3.3108e+00 +1.1619e+00 -1.2564e+00 +2.4746e+00 -1.8237e+00 -3.5628e+00 -2.8189e+00 +4.4218e+00 +1.5341e-01 +5.5016e-01 -1.0700e+00 +2.3543e+00 +4.7436e+00 -4.2787e+00 +3.2694e+00 -3.5200e+00 -1.7455e+00 -2.1090e+00
27 +2.602798543e+06 +2.602798543e+06 +2.603104083e+06 +2.603104083e+06 +3.0409e+00 +3.6242e-01 -3.1499e+00 -2.6966e+00 +3.1544e-01 -4.4243e+00 +1.7997e+00 -1.3963e+00 -2.4694e-01 -1.9412e+00 -3.0198e+00 -3.8646e-01 -1.3815e+00 +3.1712e+00 +1.9310e-01 -3.6586e+00 -6.2264e-01 +2.1267e+00 +4.1588e+00 -2.3635e-02
29 +1.378756083e+06 +1.378756083e+06 +1.379061623e+06 +1.379061623e+06 -1.1988e+00 +3.1763e+00 -3.8182e+00 -9.2259e-01 -8.9772e-01 +3.5866e+00 -2.9271e+00 -4.3976e+00 -1.8711e+00 -3.2281e+00 -7.1196e-01 -4.3024e+00 -3.8786e+00 -3.9836e+00 -4.8769e+00 +2.5518e+00 -4.8334e+00 -2.9366e+00 +3.7933e+00 +1.8310e-01
2665 +1.268404699e+06 +1.268404699e+06 +1.268710239e+06 +1.268710239e+06 -1.6969e+00 +5.7888e-01 +2.4569e+00 +2.3381e+00 +3.8030e+00 -3.9545e-01 +2.3583e+00 -4.4563e+00 +4.0484e+00 +1.9456e-01 +3.0443e+00 -9.9991e-01 -6.2280e-01 -2.7509e+00 -9.9074e-01 -1.9831e+00 +3.7676e+00 -1.0683e+00 -4.2056e+00 +1.2272e+00
4179 +4.949256609e+05 +4.949256609e+05 +4.952312009e+05 +4.952312009e+05 -4.3630e+00 -3.2625e-01 +3.6170e-01 -6.2541e-01 +4.3047e+00 -4.9133e+00 -3.9974e+00 +1.2885e+00 -1.1078e-02 -1.6951e+00 +2.5161e+00 +1.8673e+00 -4.4525e+00 -2.7735e+00 +2.9994e-01 +1.6420e+00 +2.8141e+00 +4.8630e+00 +1.9815e+00 -3.9349e+00
32159 +4.322733312e+05 +4.322733312e+05 +4.325788712e+05 +4.325788712e+05 +2.3449e+00 +4.9113e+00 +4.0753e-01 +1.3049e+00 +3.4319e-01 +2.8723e+00 -2.2883e+00 -3.4279e+00 +2.9430e+00 -2.6906e+00 -3.0794e-01 -4.4731e+00 +1.5355e+00 -2.5338e+00 -7.4467e-01 -2.2781e+00 -3.5182e+00 -9.9009e-01 +1.4380e+00 +4.0397e-01
122025 +4.148509859e+05 +4.148509859e+05 +4.151565259e+05 +4.151565259e+05 +1.9274e+00 +4.1517e+00 +4.1558e-01 +3.2190e+00 -1.8755e+00 +2.8784e+00 +4.3923e+00 -4.1396e+00 -4.1454e+00 +3.7451e-01 -4.3303e+00 -2.5773e+00 -2.6413e+00 -1.3104e+00 -1.5379e+00 +3.3769e-01 +3.1295e+00 -1.2849e+00 +4.4626e-01 -4.0219e+00
161980 +2.296325565e+05 +2.296325565e+05 +2.299380965e+05 +2.299380965e+05 +4.1353e+00 +3.9806e+00 -3.1258e+00 +2.5971e+00 +3.5559e+00 -2.6645e+00 -1.0043e+00 -2.7860e+00 -5.7903e-01 -3.5554e-01 +3.7973e+00 -1.7239e+00 -2.2611e+00 -2.9913e+00 +3.3106e+00 +2.8404e+00 +2.9793e+00 +2.2726e+00 +6.2502e-01 +8.3965e-01
2563751 +2.117525258e+05 +2.117525258e+05 +2.120580658e+05 +2.120580658e+05 -2.0466e+00 +1.5177e-01 -3.9282e+00 +6.1653e-01 +2.9900e+00 -3.2869e+00 -1.9474e+00 -4.3016e+00 -4.6960e-01 -1.7081e+00 +4.8390e+00 +2.8744e+00 +1.2827e-02 -1.3908e+00 +4.6236e+00 +3.4877e+00 +1.9508e+00 +4.4258e+00 -1.7971e+00 +1.1432e+00
6096876 +2.004677953e+05 +2.004677953e+05 +2.007733353e+05 +2.007733353e+05 -9.6603e-01 +1.3007e+00 -7.7233e-01 -1.5327e+00 +3.5207e-01 -2.0350e+00 -2.1919e+00 -4.7178e+00 +3.0236e+00 -4.0015e+00 -1.3305e-01 +4.1740e+00 -8.6602e-01 +3.6136e+00 +2.6305e+00 +3.5955e+00 +6.9066e-01 +3.2421e+00 +2.8283e+00 -6.2959e-01
6699938 +1.409698823e+05 +1.409698823e+05 +1.412754223e+05 +1.412754223e+05 +1.2560e+00 +4.1612e+00 +2.0015e+00 +3.7572e+00 +4.3591e+00 +6.0892e-02 +3.0064e+00 -4.5257e+00 +2.8005e+00 +3.0790e+00 +2.0520e+00 +4.7127e+00 +2.0606e+00 -1.3541e+00 +3.9853e+00 +8.1452e-01 -2.7093e+00 +3.6846e+00 -2.0867e+00 -1.4343e+00
29431338 +1.169984072e+05 +1.169984072e+05 +1.173039472e+05 +1.173039472e+05 -2.2755e+00 +3.0397e+00 +1.9891e+00 -1.2208e-01 +1.4102e+00 +1.2879e+00 -2.2802e+00 -4.5917e+00 +4.8782e+00 -2.5687e+00 +2.3591e-02 +4.4247e-01 -3.3422e-01 -3.5687e-01 +8.3961e-01 +1.6617e+00 +2.7887e+00 -1.3576e+00 -1.5311e+00 -2.4009e-01
76694656 +1.805418084e+04 +1.805418084e+04 +1.835972084e+04 +1.835972084e+04 -3.6775e+00 +3.1446e+00 -8.7637e-01 -1.3783e+00 +4.5737e-02 -1.5080e+00 -4.8699e+00 -4.1905e+00 +4.4513e+00 -3.1996e+00 -8.8813e-02 +2.5198e+00 -2.1355e+00 -1.3264e+00 +3.0160e+00 +4.5746e+00 +3.2758e-01 +1.6829e+00 +2.1249e+00 +5.8765e-01
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.813072898e+07 +3.813072898e+07 +3.812972898e+07 +3.812972898e+07 +4.2921e+00 -1.9166e+00 +4.8303e+00 -1.6809e+00 -3.6947e+00 +9.2240e-01 +2.1584e+00 +2.0704e+00 -4.7289e+00 +4.9490e-01 -2.8607e+00 +2.0095e+00 -2.6323e+00 -1.1405e+00 +3.2600e+00 -2.3507e+00 -1.2455e+00 +4.8129e+00 +2.7900e+00 -4.9503e-01
2 +2.333066448e+07 +2.333066448e+07 +2.332966448e+07 +2.332966448e+07 -4.9072e+00 +2.0733e+00 +4.9923e+00 +1.6823e+00 +1.3733e+00 +4.2045e+00 +3.5953e+00 -4.7195e+00 +3.0020e+00 +6.2180e-01 +1.6914e+00 -2.9611e+00 -2.7656e+00 -3.8530e+00 -1.5202e+00 +9.2621e-02 +9.2417e-01 +8.2131e-01 +3.6200e+00 +4.5443e+00
4 +9.468005529e+06 +9.468005529e+06 +9.467005529e+06 +9.467005529e+06 +8.7856e-01 -3.5563e+00 +3.5851e+00 +3.3034e+00 +1.9283e+00 +2.4261e+00 -3.3959e+00 -7.3099e-01 +7.4723e-01 -1.0226e+00 -2.4572e+00 -2.5810e-01 -1.2822e-01 +2.4975e+00 -4.3924e+00 -3.0704e+00 +1.1284e+00 +3.9306e+00 +2.4190e-01 -1.6246e+00
10 +7.520305843e+06 +7.520305843e+06 +7.519305843e+06 +7.519305843e+06 -4.5494e+00 -2.3562e+00 +3.5764e+00 -3.4096e+00 +3.7973e+00 -1.0367e+00 +7.8329e-01 +2.0567e+00 -2.8386e+00 -2.1908e+00 +9.6278e-01 -1.3423e+00 +3.6817e+00 -3.6563e+00 -4.4188e+00 +3.5787e-01 +3.9447e+00 -4.7133e+00 -4.1403e+00 +1.2777e+00
18 +5.099626027e+06 +5.099626027e+06 +5.098626027e+06 +5.098626027e+06 -1.7673e+00 +2.2252e+00 -2.2340e+00 +2.7397e+00 -8.8690e-01 -9.1971e-01 +1.1799e+00 +2.1255e-01 -4.2333e+00 -2.8007e+00 -3.9964e+00 -4.5381e+00 +3.7071e+00 -1.7394e+00 -4.8894e+00 -1.1164e+00 -3.6552e+00 -2.9364e+00 +4.5465e+00 -1.3123e+00
32 +4.425639258e+06 +4.425639258e+06 +4.424639258e+06 +4.424639258e+06 +1.6871e+00 +2.4405e+00 +2.5091e+00 +8.9495e-01 +4.5663e+00 -3.8082e+00 -1.7585e+00 +1.7403e+00 +6.0416e-01 -4.2716e-01 +2.6364e+00 +1.0758e+00 +1.4055e+00 +8.2570e-01 +3.3935e+00 -1.0319e+00 -3.7454e+00 -3.3492e+00 -8.6806e-01 +1.5218e+00
89 +3.261859867e+06 +3.261859867e+06 +3.260859867e+06 +3.260859867e+06 +2.8630e+00 -3.2490e+00 +4.7011e+00 +1.3219e+00 +3.0450e+00 +1.4030e+00 -2.4723e+00 +1.2543e+00 +2.3199e+00 -1.9097e+00 -4.0015e+00 +4.2092e+00 -4.4910e+00 -4.3637e+00 +3.8542e+00 -1.4494e+00 +3.5751e+00 -3.9494e+00 +2.2835e+00 -1.8104e+00
90 +2.867745820e+06 +2.867745820e+06 +2.866745820e+06 +2.866745820e+06 -4.6400e+00 +4.0850e+00 -4.1114e+00 +2.9718e+00 +9.4826e-01 -1.8648e+00 -2.1755e+00 +2.7351e+00 +4.0818e+00 -1.0869e+00 -9.5915e-01 -1.9537e+00 -2.8271e+00 +2.8616e+00 -4.0207e+00 -4.1871e+00 -2.4070e+00 +1.5450e+00 -7.6323e-01 +1.2374e+00
134 +1.851025796e+06 +1.851025796e+06 +1.850025796e+06 +1.850025796e+06 -2.3804e+00 +6.2428e-01 -4.1614e+00 +4.6650e+00 +3.1759e+00 -3.0669e-01 -1.7109e+00 +7.0239e-01 -2.7508e+00 -1.8850e+00 -1.8044e+00 -3.1177e+00 -1.1634e+00 +3.3326e+00 -5.7317e-01 -3.3904e+00 -3.5373e+00 -3.4806e+00 +4.4414e+00 -1.0994e+00
439 +1.497406194e+06 +1.497406194e+06 +1.496406194e+06 +1.496406194e+06 -6.3581e-02 +1.3737e+00 +3.8070e+00 +5.7358e-01 -2.6068e+00 +1.1866e+00 -2.7592e+00 +1.7495e+00 -4.5309e+00 -6.8464e-02 +2.2537e+00 -4.0486e+00 -4.2560e+00 +1.2412e+00 +3.9629e+00 -2.2070e+00 -1.7129e+00 +1.6929e-01 -5.2701e-01 -6.1909e-01
462 +8.412948290e+05 +8.412948290e+05 +8.402948290e+05 +8.402948290e+05 +2.0729e+00 +4.3258e+00 +1.8645e+00 +4.1241e+00 +7.8935e-01 +2.3309e+00 -1.5963e+00 -1.3080e+00 +2.9255e+00 -4.5197e+00 -7.5176e-01 +4.9541e+00 -2.6557e+00 -2.8197e+00 -1.0215e+00 -1.1497e+00 +2.6565e-01 -2.6031e-01 -4.9829e+00 -3.8796e+00
1655 +8.317332573e+05 +8.317332573e+05 +8.307332573e+05 +8.307332573e+05 +3.0076e+00 -1.0295e+00 -2.7958e+00 -8.2041e-01 +1.5292e+00 -8.2798e-01 -2.3512e-01 +1.3919e+00 -1.4267e+00 -3.0026e+00 -3.6346e+00 -2.2549e+00 -3.7534e+00 +4.8089e-01 +4.4093e-01 -1.5647e+00 -6.8707e-01 -3.4294e+00 -1.7515e+00 -4.1618e+00
4430 +3.998699035e+05 +3.998699035e+05 +3.988699035e+05 +3.988699035e+05 -3.9261e+00 +1.8097e+00 +3.2432e-01 -9.3801e-01 +3.3795e+00 -2.1847e+00 +2.2785e-01 +4.7085e+00 -2.5630e+00 +1.6023e+00 +2.0649e+00 +1.6730e+00 +8.9927e-01 +2.4802e+00 -3.8647e+00 -4.5982e+00 +1.4534e-01 +1.1147e+00 -2.0046e+00 -4.6370e+00
111390 +3.958481524e+05 +3.958481524e+05 +3.948481524e+05 +3.948481524e+05 -4.8815e-01 +3.5280e+00 +2.9332e+00 +3.4270e+00 +9.1160e-01 -7.9372e-01 -2.3728e+00 +2.6343e+00 +5.8954e-01 -3.7131e+00 +2.8159e+00 +3.0893e+00 -4.0512e+00 +6.1396e-01 +7.9686e-01 -4.3780e+00 -3.6917e+00 +5.7209e-01 -1.0574e+00 +3.4079e+00
143483 +3.880552357e+05 +3.880552357e+05 +3.870552357e+05 +3.870552357e+05 +2.0589e+00 +2.6789e+00 +4.7054e-01 -2.0666e+00 +2.9153e+00 -5.1168e-01 -9.1914e-01 +3.3468e+00 -1.1179e+00 -7.9855e-01 +1.5277e+00 +1.2521e+00 -9.6182e-01 +5.8087e-01 +5.7965e-01 -1.6459e+00 -2.6862e+00 -4.9586e+00 -1.3224e+00 +4.9511e+00
212879 +3.487463268e+05 +3.487463268e+05 +3.477463268e+05 +3.477463268e+05 -1.4142e-01 +2.8721e+00 -4.6430e+00 +1.9150e+00 +1.9989e+00 +4.1218e+00 -1.2007e+00 -8.0493e-01 +4.0975e+00 -2.5799e+00 -1.3025e+00 -3.1301e+00 -3.2643e+00 -4.6039e-01 -1.9496e+00 -3.9009e+00 -3.1295e+00 -2.7628e+00 -1.4215e+00 -1.5114e+00
229368 +2.549231625e+05 +2.549231625e+05 +2.539231625e+05 +2.539231625e+05 +4.3910e+00 +5.4083e-01 -1.7670e+00 +3.7414e+00 -2.6875e+00 +2.7431e+00 +1.1455e+00 +1.6455e+00 -4.3664e+00 +2.0066e+00 -4.1208e-01 +3.3161e+00 -2.9979e+00 +4.4124e+00 +1.9430e+00 -2.5226e+00 +3.0098e+00 -4.7402e+00 -2.2462e+00 -3.3692e+00
1036663 +1.997038497e+05 +1.997038497e+05 +1.987038497e+05 +1.987038497e+05 +1.3397e+00 -2.5490e+00 -2.3436e+00 -1.1706e+00 -9.6890e-01 +1.2094e+00 +2.4567e+00 -7.7382e-01 -3.3019e+00 +3.3272e-01 -2.9214e+00 -3.8163e+00 -3.8862e+00 +4.9459e+00 -3.5685e+00 -2.0697e+00 +1.2131e+00 -3.5779e+00 -9.2899e-01 -3.4063e+00
4878014 +1.965376726e+05 +1.965376726e+05 +1.955376726e+05 +1.955376726e+05 +1.3001e+00 -1.3590e+00 -4.8231e+00 +2.2070e+00 +2.1313e+00 +4.7381e+00 -1.2387e+00 -1.7467e+00 -2.2492e+00 -6.2687e-01 -6.2315e-01 +2.9678e+00 -2.4789e+00 +3.1358e+00 -1.8243e+00 +1.1834e+00 +3.1157e+00 -3.9199e+00 -4.8644e+00 -3.3127e+00
